round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score,confusion_matrix
1,1.8760286189317703,0.27608,2.3030602025985716,0.1,0.009999999776482582,0.10000000149011612,0.01818181946873665,"[[0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0]]"
2,1.783594928622246,0.27358,2.314244406223297,0.1441,0.057178642600774765,0.14410001039505005,0.05218738317489624,"[[0, 0, 2, 0, 169, 0, 0, 0, 829, 0], [0, 0, 1, 0, 71, 0, 0, 0, 928, 0], [0, 0, 5, 0, 465, 0, 0, 0, 530, 0], [0, 0, 1, 0, 348, 0, 0, 0, 651, 0], [0, 0, 1, 0, 609, 0, 0, 0, 390, 0], [0, 0, 4, 0, 263, 0, 0, 0, 733, 0], [0, 0, 1, 0, 519, 0, 0, 0, 480, 0], [0, 0, 2, 0, 261, 0, 0, 0, 737, 0], [0, 0, 2, 0, 171, 0, 0, 0, 827, 0], [0, 0, 1, 0, 118, 0, 0, 0, 881, 0]]"
3,1.738878609895706,0.27518,2.315421850681305,0.1025,0.06106964498758316,0.10249999910593033,0.023029616102576256,"[[0, 0, 0, 0, 2, 0, 0, 0, 998, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 16, 0, 0, 0, 984, 0], [0, 0, 0, 0, 2, 0, 0, 0, 998, 0], [0, 0, 0, 0, 25, 0, 0, 0, 975, 0], [0, 0, 0, 0, 1, 0, 0, 0, 999, 0], [0, 0, 0, 0, 2, 0, 0, 0, 998, 0], [0, 0, 0, 0, 1, 0, 0, 0, 999, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0]]"
4,1.7101973705291749,0.28432,2.3088805365562437,0.1296,0.0379793643951416,0.12960000336170197,0.04852530360221863,"[[0, 0, 0, 0, 14, 0, 0, 0, 986, 0], [0, 0, 0, 0, 27, 0, 0, 0, 973, 0], [0, 0, 0, 0, 165, 0, 0, 0, 835, 0], [0, 0, 1, 0, 123, 0, 0, 0, 876, 0], [0, 0, 0, 0, 302, 0, 0, 0, 698, 0], [0, 0, 0, 0, 84, 0, 0, 0, 916, 0], [0, 0, 1, 0, 315, 0, 0, 0, 684, 0], [0, 0, 0, 0, 69, 0, 0, 0, 931, 0], [0, 0, 0, 0, 6, 0, 0, 0, 994, 0], [0, 0, 0, 0, 23, 0, 0, 0, 977, 0]]"
5,1.6842795482873916,0.30338,2.2383132004737853,0.165,0.0425422340631485,0.16499999165534973,0.059358976781368256,"[[0, 0, 31, 0, 175, 0, 0, 0, 794, 0], [0, 0, 23, 0, 413, 0, 0, 0, 564, 0], [0, 0, 23, 0, 667, 0, 0, 0, 310, 0], [0, 0, 36, 0, 708, 0, 0, 0, 256, 0], [0, 0, 15, 0, 831, 0, 0, 0, 154, 0], [0, 0, 37, 0, 599, 0, 0, 0, 364, 0], [0, 0, 21, 0, 886, 0, 0, 0, 93, 0], [0, 0, 28, 0, 579, 0, 0, 0, 393, 0], [0, 0, 25, 0, 179, 0, 0, 0, 796, 0], [0, 0, 20, 0, 314, 0, 0, 0, 666, 0]]"
6,1.5993498332500458,0.35616,2.12770560503006,0.1757,0.07508526742458344,0.17570000886917114,0.07847227156162262,"[[0, 0, 65, 0, 105, 0, 0, 0, 821, 9], [0, 0, 121, 0, 266, 0, 0, 0, 596, 17], [0, 0, 98, 0, 612, 0, 0, 0, 282, 8], [0, 0, 139, 0, 659, 0, 0, 0, 193, 9], [0, 0, 58, 0, 787, 0, 0, 0, 142, 13], [0, 0, 154, 0, 580, 0, 0, 0, 261, 5], [0, 0, 54, 0, 882, 0, 0, 0, 64, 0], [0, 0, 126, 0, 536, 0, 0, 0, 276, 62], [0, 0, 80, 0, 91, 0, 0, 0, 819, 10], [0, 0, 96, 0, 249, 0, 0, 0, 602, 53]]"
7,1.5497484512925148,0.37636,2.066096167564392,0.1913,0.1774579882621765,0.19130000472068787,0.10814076662063599,"[[5, 9, 38, 0, 110, 0, 0, 5, 780, 53], [14, 27, 67, 3, 244, 4, 0, 14, 536, 91], [6, 18, 57, 0, 621, 7, 1, 7, 235, 48], [10, 3, 90, 0, 680, 6, 1, 14, 152, 44], [1, 1, 32, 0, 794, 0, 0, 7, 120, 45], [13, 8, 100, 1, 608, 11, 1, 9, 205, 44], [0, 2, 32, 0, 902, 1, 0, 5, 40, 18], [3, 20, 54, 0, 516, 2, 0, 51, 171, 183], [9, 3, 50, 0, 86, 1, 0, 6, 765, 80], [3, 3, 34, 0, 243, 3, 0, 25, 486, 203]]"
8,1.5215836201310158,0.39264,2.0369498109817505,0.2064,0.21196721494197845,0.20639999210834503,0.1408892720937729,"[[11, 38, 21, 6, 65, 3, 2, 9, 772, 73], [31, 93, 40, 24, 146, 13, 2, 32, 519, 100], [18, 40, 75, 9, 519, 12, 12, 30, 225, 60], [15, 30, 104, 44, 538, 15, 4, 38, 152, 60], [4, 5, 56, 12, 715, 3, 4, 25, 120, 56], [32, 42, 105, 23, 493, 29, 6, 24, 196, 50], [0, 13, 44, 11, 834, 1, 5, 21, 40, 31], [12, 60, 60, 7, 386, 3, 2, 97, 151, 222], [30, 15, 29, 18, 43, 7, 0, 11, 761, 86], [8, 25, 42, 4, 152, 5, 0, 55, 475, 234]]"
9,1.4946635974645615,0.40086,2.028493881225586,0.2075,0.21596896648406982,0.20750001072883606,0.14589162170886993,"[[32, 43, 10, 8, 57, 3, 1, 7, 787, 52], [65, 116, 21, 26, 104, 9, 0, 16, 568, 75], [33, 63, 49, 27, 474, 19, 5, 36, 233, 61], [35, 44, 97, 69, 448, 20, 1, 36, 188, 62], [8, 13, 41, 23, 687, 5, 5, 24, 136, 58], [64, 63, 93, 44, 402, 31, 3, 30, 221, 49], [2, 17, 51, 25, 786, 5, 4, 27, 59, 24], [24, 69, 41, 16, 327, 1, 2, 103, 200, 217], [58, 21, 13, 19, 30, 8, 0, 6, 783, 62], [16, 26, 38, 6, 104, 5, 0, 33, 571, 201]]"
10,1.4839913061857224,0.40594,1.9882816076278687,0.2343,0.24043837189674377,0.23429998755455017,0.17731094360351562,"[[7, 69, 10, 11, 51, 1, 2, 19, 740, 90], [32, 222, 18, 46, 52, 7, 2, 26, 496, 99], [11, 87, 56, 43, 458, 14, 14, 67, 193, 57], [6, 63, 77, 106, 440, 15, 12, 81, 133, 67], [1, 19, 37, 29, 686, 4, 11, 50, 107, 56], [24, 90, 62, 86, 403, 35, 11, 75, 148, 66], [0, 23, 31, 39, 774, 4, 20, 50, 30, 29], [5, 91, 35, 22, 306, 2, 3, 203, 119, 214], [28, 46, 11, 30, 23, 5, 2, 17, 753, 85], [11, 61, 32, 25, 75, 1, 0, 61, 479, 255]]"
11,1.4810621180534362,0.4044,1.9488563907146454,0.2582,0.24001601338386536,0.2581999897956848,0.21412894129753113,"[[6, 95, 3, 10, 33, 7, 22, 31, 696, 97], [32, 320, 3, 18, 19, 28, 29, 45, 423, 83], [6, 83, 25, 29, 241, 31, 269, 101, 172, 43], [10, 73, 28, 75, 249, 57, 242, 122, 88, 56], [1, 29, 12, 26, 390, 23, 316, 75, 85, 43], [23, 116, 13, 60, 239, 75, 222, 119, 88, 45], [0, 26, 5, 20, 359, 22, 445, 82, 21, 20], [4, 102, 15, 25, 234, 11, 93, 295, 82, 139], [29, 76, 0, 28, 12, 15, 17, 34, 711, 78], [12, 95, 6, 16, 43, 27, 32, 98, 431, 240]]"
12,1.446656434416771,0.42062,1.9102497434616088,0.2751,0.26730793714523315,0.2750999927520752,0.21166181564331055,"[[42, 165, 0, 13, 0, 5, 48, 59, 539, 129], [46, 471, 0, 23, 0, 18, 44, 59, 236, 103], [6, 82, 2, 57, 5, 34, 501, 142, 133, 38], [5, 75, 4, 100, 6, 62, 485, 172, 56, 35], [5, 39, 1, 28, 6, 18, 700, 113, 49, 41], [4, 118, 0, 83, 2, 77, 452, 174, 55, 35], [0, 29, 0, 27, 5, 15, 790, 109, 11, 14], [4, 93, 1, 37, 8, 20, 297, 408, 43, 89], [19, 171, 0, 36, 1, 11, 27, 46, 581, 108], [20, 186, 0, 26, 1, 18, 68, 149, 258, 274]]"
13,1.4246196520924568,0.42434,1.9001210200786591,0.2775,0.3498196601867676,0.2775000035762787,0.22401458024978638,"[[196, 188, 0, 10, 0, 7, 50, 55, 369, 125], [174, 479, 0, 18, 0, 14, 37, 45, 131, 102], [12, 88, 1, 43, 0, 37, 524, 134, 124, 37], [10, 81, 1, 91, 0, 59, 510, 165, 39, 44], [21, 42, 2, 24, 1, 23, 702, 117, 33, 35], [9, 105, 1, 70, 0, 80, 487, 177, 47, 24], [1, 34, 0, 22, 0, 14, 798, 107, 7, 17], [8, 86, 0, 34, 0, 19, 316, 425, 31, 81], [170, 194, 0, 35, 0, 6, 28, 44, 437, 86], [128, 212, 0, 28, 0, 13, 67, 119, 166, 267]]"
14,1.416874008178711,0.42918,1.891834020614624,0.2771,0.2928619384765625,0.27709999680519104,0.21862907707691193,"[[103, 181, 0, 5, 0, 11, 36, 45, 524, 95], [94, 430, 1, 17, 0, 13, 22, 21, 321, 81], [8, 109, 2, 44, 0, 47, 481, 132, 137, 40], [11, 95, 3, 100, 0, 83, 440, 155, 55, 58], [11, 48, 4, 25, 2, 23, 665, 121, 61, 40], [1, 109, 3, 77, 1, 101, 431, 168, 68, 41], [0, 50, 0, 28, 0, 30, 754, 103, 16, 19], [5, 94, 0, 32, 1, 27, 258, 418, 55, 110], [62, 168, 0, 29, 0, 7, 20, 20, 627, 67], [75, 198, 0, 16, 0, 14, 44, 69, 350, 234]]"
