round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score,confusion_matrix
1,1.0825187914669514,0.7031,2.310219006538391,0.1,0.009999999776482582,0.10000000149011612,0.01818181946873665,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
2,0.8419596893489361,0.69508,2.3393395829200743,0.1,0.009999999776482582,0.10000000149011612,0.01818181946873665,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
3,0.7994675658047199,0.70016,2.348665487766266,0.1,0.009999999776482582,0.10000000149011612,0.01818181946873665,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
4,0.7742512522041798,0.6982,2.3598247814178466,0.1,0.010001000016927719,0.10000000149011612,0.018183471634984016,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [999, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
5,0.7725040737390518,0.69538,2.3405194735527037,0.1075,0.02487378753721714,0.10749999433755875,0.0298453401774168,"[[988, 0, 0, 0, 12, 0, 0, 0, 0, 0], [959, 0, 0, 0, 41, 0, 0, 0, 0, 0], [944, 0, 0, 0, 56, 0, 0, 0, 0, 0], [957, 0, 0, 0, 43, 0, 0, 0, 0, 0], [913, 0, 0, 0, 87, 0, 0, 0, 0, 0], [934, 0, 0, 0, 66, 0, 0, 0, 0, 0], [781, 0, 0, 0, 219, 0, 0, 0, 0, 0], [960, 0, 0, 0, 40, 0, 0, 0, 0, 0], [998, 0, 0, 0, 2, 0, 0, 0, 0, 0], [960, 0, 0, 0, 40, 0, 0, 0, 0, 0]]"
6,0.7478212152421474,0.7079,2.3520030117034914,0.1206,0.02803630195558071,0.12060000002384186,0.039615653455257416,"[[977, 0, 0, 0, 23, 0, 0, 0, 0, 0], [931, 0, 0, 0, 69, 0, 0, 0, 0, 0], [842, 0, 0, 0, 158, 0, 0, 0, 0, 0], [870, 0, 0, 0, 130, 0, 0, 0, 0, 0], [771, 0, 0, 0, 229, 0, 0, 0, 0, 0], [848, 0, 0, 0, 152, 0, 0, 0, 0, 0], [573, 0, 0, 0, 427, 0, 0, 0, 0, 0], [896, 0, 0, 0, 104, 0, 0, 0, 0, 0], [991, 0, 0, 0, 9, 0, 0, 0, 0, 0], [931, 0, 0, 0, 69, 0, 0, 0, 0, 0]]"
7,0.7312345606088638,0.7166,2.314128453731537,0.1676,0.034587059170007706,0.16760000586509705,0.05710824579000473,"[[849, 0, 0, 0, 151, 0, 0, 0, 0, 0], [550, 0, 0, 0, 450, 0, 0, 0, 0, 0], [293, 0, 0, 0, 707, 0, 0, 0, 0, 0], [224, 0, 0, 0, 776, 0, 0, 0, 0, 0], [173, 0, 0, 0, 827, 0, 0, 0, 0, 0], [272, 0, 0, 0, 728, 0, 0, 0, 0, 0], [54, 0, 0, 0, 946, 0, 0, 0, 0, 0], [282, 0, 0, 0, 718, 0, 0, 0, 0, 0], [851, 0, 0, 0, 149, 0, 0, 0, 0, 0], [605, 0, 0, 0, 395, 0, 0, 0, 0, 0]]"
8,0.7014565360844135,0.73614,2.2700192022323606,0.1685,0.03575819730758667,0.16849999129772186,0.05843648314476013,"[[817, 0, 0, 0, 183, 0, 0, 0, 0, 0], [523, 0, 0, 0, 477, 0, 0, 0, 0, 0], [243, 0, 0, 0, 757, 0, 0, 0, 0, 0], [165, 0, 0, 0, 835, 0, 0, 0, 0, 0], [132, 0, 0, 0, 868, 0, 0, 0, 0, 0], [209, 0, 0, 0, 791, 0, 0, 0, 0, 0], [39, 0, 0, 0, 961, 0, 0, 0, 0, 0], [224, 0, 0, 0, 776, 0, 0, 0, 0, 0], [818, 0, 0, 0, 182, 0, 0, 0, 0, 0], [557, 0, 0, 0, 443, 0, 0, 0, 0, 0]]"
9,0.673350302323699,0.75002,2.1967580318450928,0.1796,0.08651844412088394,0.17960000038146973,0.07875105738639832,"[[834, 32, 0, 18, 114, 0, 0, 0, 0, 2], [594, 79, 0, 59, 265, 0, 0, 1, 0, 2], [261, 41, 0, 23, 673, 0, 0, 0, 0, 2], [187, 34, 0, 46, 732, 0, 0, 0, 0, 1], [146, 8, 0, 11, 835, 0, 0, 0, 0, 0], [232, 66, 0, 56, 646, 0, 0, 0, 0, 0], [48, 12, 0, 6, 934, 0, 0, 0, 0, 0], [261, 59, 0, 26, 649, 0, 0, 0, 0, 5], [837, 15, 0, 39, 108, 0, 0, 0, 0, 1], [623, 26, 0, 14, 335, 0, 0, 0, 0, 2]]"
10,0.6391974413692951,0.76184,2.1650445079803466,0.1806,0.09098874777555466,0.18060000240802765,0.08284531533718109,"[[876, 27, 0, 11, 80, 0, 0, 0, 0, 6], [711, 53, 0, 44, 179, 0, 0, 0, 0, 13], [316, 49, 0, 28, 595, 0, 0, 0, 0, 12], [255, 39, 0, 73, 624, 0, 0, 0, 0, 9], [176, 15, 0, 22, 776, 0, 0, 0, 0, 11], [308, 55, 0, 60, 576, 0, 0, 0, 0, 1], [76, 16, 0, 21, 886, 0, 0, 0, 0, 1], [328, 57, 0, 22, 520, 0, 0, 0, 0, 73], [892, 12, 0, 28, 60, 0, 0, 0, 0, 8], [708, 19, 0, 20, 225, 0, 0, 0, 0, 28]]"
