round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score,confusion_matrix
1,1.08218233782053,0.70348,2.307769205570221,0.1,0.009999999776482582,0.10000000149011612,0.01818181946873665,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
2,0.8447618359029293,0.6902,2.328918581008911,0.1,0.009999999776482582,0.10000000149011612,0.01818181946873665,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
3,0.821796040251851,0.69698,2.3301031231880187,0.1035,0.02277524769306183,0.10349999368190765,0.024910829961299896,"[[993, 0, 0, 7, 0, 0, 0, 0, 0, 0], [962, 0, 0, 38, 0, 0, 0, 0, 0, 0], [967, 0, 0, 33, 0, 0, 0, 0, 0, 0], [958, 0, 0, 42, 0, 0, 0, 0, 0, 0], [952, 0, 0, 48, 0, 0, 0, 0, 0, 0], [971, 0, 0, 29, 0, 0, 0, 0, 0, 0], [899, 0, 0, 101, 0, 0, 0, 0, 0, 0], [979, 0, 0, 21, 0, 0, 0, 0, 0, 0], [997, 0, 0, 3, 0, 0, 0, 0, 0, 0], [986, 0, 0, 14, 0, 0, 0, 0, 0, 0]]"
4,0.7863492773771286,0.6943,2.3334811472892762,0.1381,0.03276380896568298,0.13809999823570251,0.04575396329164505,"[[938, 0, 0, 59, 3, 0, 0, 0, 0, 0], [766, 0, 0, 221, 13, 0, 0, 0, 0, 0], [662, 0, 0, 337, 1, 0, 0, 0, 0, 0], [557, 0, 0, 441, 2, 0, 0, 0, 0, 0], [555, 0, 0, 443, 2, 0, 0, 0, 0, 0], [573, 0, 0, 422, 5, 0, 0, 0, 0, 0], [385, 0, 0, 610, 5, 0, 0, 0, 0, 0], [635, 0, 0, 363, 2, 0, 0, 0, 0, 0], [931, 0, 0, 68, 1, 0, 0, 0, 0, 0], [851, 0, 0, 142, 7, 0, 0, 0, 0, 0]]"
5,0.7831502014398575,0.70086,2.3158378767967225,0.1399,0.04334316402673721,0.13989999890327454,0.050479721277952194,"[[956, 0, 0, 6, 38, 0, 0, 0, 0, 0], [836, 0, 0, 31, 133, 0, 0, 0, 0, 0], [680, 0, 0, 13, 307, 0, 0, 0, 0, 0], [651, 0, 0, 22, 327, 0, 0, 0, 0, 0], [568, 0, 0, 11, 421, 0, 0, 0, 0, 0], [640, 0, 0, 29, 331, 0, 0, 0, 0, 0], [375, 0, 0, 9, 616, 0, 0, 0, 0, 0], [734, 0, 0, 12, 254, 0, 0, 0, 0, 0], [949, 0, 0, 18, 33, 0, 0, 0, 0, 0], [877, 0, 0, 8, 115, 0, 0, 0, 0, 0]]"
6,0.7468311920762062,0.71762,2.2604895710945128,0.1649,0.06479839235544205,0.16489998996257782,0.07084629684686661,"[[870, 16, 0, 103, 11, 0, 0, 0, 0, 0], [598, 70, 0, 280, 52, 0, 0, 0, 0, 0], [380, 25, 0, 567, 28, 0, 0, 0, 0, 0], [288, 20, 0, 668, 24, 0, 0, 0, 0, 0], [239, 22, 0, 698, 41, 0, 0, 0, 0, 0], [331, 26, 0, 616, 27, 0, 0, 0, 0, 0], [131, 26, 0, 755, 88, 0, 0, 0, 0, 0], [383, 69, 0, 459, 89, 0, 0, 0, 0, 0], [872, 10, 0, 117, 1, 0, 0, 0, 0, 0], [711, 36, 0, 197, 56, 0, 0, 0, 0, 0]]"
7,0.7079400296807289,0.73662,2.1545900082588196,0.1733,0.08454783260822296,0.17329999804496765,0.0701000988483429,"[[802, 12, 0, 3, 182, 0, 0, 0, 0, 1], [469, 49, 0, 15, 466, 0, 0, 1, 0, 0], [225, 11, 0, 7, 757, 0, 0, 0, 0, 0], [147, 6, 0, 11, 836, 0, 0, 0, 0, 0], [126, 3, 0, 0, 871, 0, 0, 0, 0, 0], [186, 11, 0, 14, 789, 0, 0, 0, 0, 0], [37, 2, 0, 0, 961, 0, 0, 0, 0, 0], [191, 37, 0, 3, 767, 0, 0, 0, 0, 2], [797, 7, 0, 13, 180, 0, 0, 0, 0, 3], [531, 17, 0, 2, 450, 0, 0, 0, 0, 0]]"
8,0.6757813701629639,0.75152,2.105526146888733,0.1957,0.13206171989440918,0.1957000195980072,0.1109556034207344,"[[822, 67, 0, 33, 65, 0, 0, 3, 0, 10], [537, 152, 0, 108, 162, 0, 0, 11, 0, 30], [268, 92, 0, 96, 530, 0, 0, 1, 0, 13], [191, 83, 0, 186, 526, 0, 0, 6, 0, 8], [140, 44, 0, 73, 720, 0, 0, 5, 0, 18], [226, 109, 0, 189, 472, 0, 0, 1, 0, 3], [48, 40, 0, 60, 847, 0, 0, 2, 0, 3], [208, 162, 0, 72, 463, 0, 0, 23, 0, 72], [825, 40, 0, 64, 49, 0, 0, 2, 0, 20], [583, 93, 0, 57, 196, 0, 0, 17, 0, 54]]"
9,0.6506455676406622,0.7626,2.0647526741027833,0.2172,0.14197219908237457,0.21719999611377716,0.14391936361789703,"[[767, 68, 0, 53, 64, 0, 0, 16, 0, 32], [445, 198, 0, 131, 141, 0, 0, 37, 0, 48], [192, 66, 0, 163, 510, 0, 0, 40, 0, 29], [131, 49, 0, 255, 497, 0, 0, 48, 0, 20], [107, 28, 0, 92, 710, 0, 0, 41, 0, 22], [130, 97, 0, 253, 482, 0, 0, 27, 0, 11], [33, 19, 0, 85, 832, 0, 0, 24, 0, 7], [118, 112, 0, 120, 413, 0, 0, 132, 0, 105], [763, 43, 0, 86, 41, 0, 0, 21, 0, 46], [483, 73, 0, 96, 158, 0, 0, 80, 0, 110]]"
10,0.6247939325273036,0.7715,2.061469737291336,0.2102,0.13547849655151367,0.2102000117301941,0.13611574470996857,"[[801, 79, 0, 17, 56, 0, 0, 11, 0, 36], [553, 187, 0, 65, 115, 0, 0, 25, 0, 55], [225, 106, 0, 85, 494, 0, 0, 39, 0, 51], [180, 80, 0, 168, 480, 0, 0, 46, 0, 46], [132, 34, 0, 58, 698, 0, 0, 39, 0, 39], [177, 138, 0, 151, 475, 0, 0, 32, 0, 27], [47, 38, 0, 72, 800, 0, 0, 26, 0, 17], [169, 129, 0, 45, 369, 0, 0, 119, 0, 169], [820, 50, 0, 42, 36, 0, 0, 7, 0, 45], [574, 69, 0, 47, 137, 0, 0, 44, 0, 129]]"
11,0.6183617668449879,0.77278,2.0211936211586,0.2227,0.15083372592926025,0.22269999980926514,0.151984304189682,"[[723, 92, 0, 39, 77, 0, 0, 17, 0, 52], [420, 250, 0, 88, 142, 0, 0, 37, 0, 63], [168, 73, 0, 102, 586, 0, 0, 46, 0, 25], [86, 44, 0, 174, 606, 0, 0, 63, 0, 27], [84, 22, 0, 54, 775, 0, 0, 42, 0, 23], [80, 86, 0, 181, 601, 0, 0, 34, 0, 18], [18, 19, 0, 62, 869, 0, 0, 22, 0, 10], [81, 86, 0, 66, 484, 0, 0, 190, 0, 93], [720, 78, 0, 70, 57, 0, 0, 22, 0, 53], [453, 91, 0, 77, 192, 0, 0, 72, 0, 115]]"
12,0.5978926453888417,0.7834,2.013122497797012,0.2282,0.1457761526107788,0.2282000035047531,0.1568583995103836,"[[759, 93, 0, 33, 46, 0, 0, 26, 0, 43], [543, 237, 0, 97, 62, 0, 0, 27, 0, 34], [191, 88, 0, 144, 470, 0, 0, 75, 0, 32], [130, 53, 0, 253, 436, 0, 0, 96, 0, 32], [102, 24, 0, 96, 679, 0, 0, 73, 0, 26], [105, 112, 0, 244, 443, 0, 0, 70, 0, 26], [35, 26, 0, 136, 739, 0, 0, 50, 0, 14], [113, 89, 0, 97, 318, 0, 0, 253, 0, 130], [790, 79, 0, 63, 25, 0, 0, 13, 0, 30], [576, 86, 0, 83, 92, 0, 0, 62, 0, 101]]"
