round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score,confusion_matrix
1,1.8721311398744582,0.27418,2.3033268547058103,0.1,0.009999999776482582,0.10000000149011612,0.01818181946873665,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000]]"
2,1.8025386477708816,0.27342,2.302975673675537,0.1,0.009999999776482582,0.10000000149011612,0.01818181946873665,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1000]]"
3,1.765549585223198,0.27682,2.302466666698456,0.0949,0.028541816398501396,0.09489999711513519,0.04086393117904663,"[[0, 0, 95, 0, 0, 0, 0, 0, 432, 473], [0, 0, 151, 0, 0, 0, 0, 0, 400, 449], [0, 0, 77, 0, 0, 0, 0, 0, 206, 717], [0, 0, 110, 0, 0, 0, 0, 0, 248, 642], [0, 0, 52, 0, 0, 0, 0, 0, 94, 854], [0, 0, 133, 0, 0, 0, 0, 0, 301, 566], [0, 0, 70, 0, 0, 0, 0, 0, 93, 837], [0, 0, 146, 0, 0, 0, 0, 0, 291, 563], [0, 0, 94, 0, 0, 0, 0, 0, 362, 544], [0, 0, 135, 0, 0, 0, 0, 0, 355, 510]]"
4,1.7418076277971268,0.2803,2.3013584089279173,0.1136,0.038319822400808334,0.1136000007390976,0.04410065710544586,"[[0, 0, 0, 0, 47, 0, 0, 0, 916, 37], [0, 0, 0, 0, 8, 0, 0, 0, 980, 12], [0, 0, 0, 0, 155, 0, 0, 0, 680, 165], [0, 0, 0, 0, 101, 0, 0, 0, 798, 101], [0, 0, 0, 0, 203, 0, 0, 0, 557, 240], [0, 0, 0, 0, 45, 0, 0, 0, 874, 81], [0, 0, 0, 0, 153, 0, 0, 0, 683, 164], [0, 0, 0, 0, 39, 0, 0, 0, 865, 96], [0, 0, 0, 0, 26, 0, 0, 0, 917, 57], [0, 0, 0, 0, 18, 0, 0, 0, 966, 16]]"
5,1.7230505491495132,0.2811,2.29848256111145,0.1002,0.11000200361013412,0.10020000487565994,0.018584327772259712,"[[0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 2, 0, 0, 0, 998, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0]]"
6,1.700309672832489,0.2909,2.286767053604126,0.1499,0.035027794539928436,0.14989998936653137,0.05390207841992378,"[[0, 0, 0, 0, 57, 0, 0, 0, 943, 0], [0, 0, 0, 0, 103, 0, 0, 0, 897, 0], [0, 0, 0, 0, 352, 0, 0, 0, 648, 0], [0, 0, 0, 0, 291, 0, 0, 0, 709, 0], [0, 0, 0, 0, 532, 0, 0, 0, 468, 0], [0, 0, 0, 0, 195, 0, 0, 0, 805, 0], [0, 0, 0, 0, 532, 0, 0, 0, 468, 0], [0, 0, 0, 0, 199, 0, 0, 0, 801, 0], [0, 0, 0, 0, 33, 0, 0, 0, 967, 0], [0, 0, 0, 0, 88, 0, 0, 0, 912, 0]]"
7,1.677322186112404,0.30648,2.2550960040092467,0.1826,0.11344163864850998,0.1825999915599823,0.12275975942611694,"[[74, 0, 85, 0, 112, 0, 25, 0, 680, 24], [47, 0, 150, 0, 184, 0, 105, 0, 461, 53], [43, 0, 108, 0, 388, 0, 183, 0, 248, 30], [59, 0, 139, 0, 398, 0, 188, 0, 194, 22], [12, 0, 77, 0, 425, 0, 334, 0, 118, 34], [78, 0, 165, 0, 317, 0, 126, 0, 290, 24], [11, 0, 88, 0, 403, 0, 408, 0, 76, 14], [33, 0, 124, 0, 318, 0, 120, 0, 275, 130], [80, 0, 94, 0, 105, 0, 12, 0, 669, 40], [27, 0, 87, 0, 192, 0, 64, 0, 488, 142]]"
8,1.6211167339086532,0.33506,2.1927433967590333,0.1935,0.1739189177751541,0.19350001215934753,0.1277589350938797,"[[36, 2, 44, 2, 63, 0, 29, 0, 796, 28], [28, 20, 98, 6, 115, 0, 105, 0, 563, 65], [21, 10, 107, 2, 239, 0, 273, 0, 304, 44], [39, 1, 131, 17, 273, 0, 260, 0, 244, 35], [11, 1, 76, 2, 262, 0, 459, 0, 146, 43], [44, 5, 138, 10, 216, 0, 203, 0, 351, 33], [7, 5, 75, 6, 245, 0, 545, 0, 97, 20], [20, 14, 96, 3, 213, 0, 182, 0, 304, 168], [34, 3, 60, 5, 48, 0, 16, 0, 784, 50], [8, 2, 56, 1, 120, 0, 78, 0, 571, 164]]"
9,1.5860869283080101,0.36592,2.131878869533539,0.2104,0.19351625442504883,0.21040000021457672,0.14400237798690796,"[[34, 9, 56, 8, 24, 0, 59, 3, 727, 80], [30, 41, 84, 31, 49, 0, 155, 10, 460, 140], [25, 22, 97, 23, 90, 0, 444, 6, 217, 76], [33, 5, 135, 60, 91, 0, 453, 4, 139, 80], [4, 4, 57, 28, 86, 0, 634, 8, 110, 69], [39, 20, 144, 58, 77, 0, 367, 5, 226, 64], [3, 9, 59, 21, 80, 0, 732, 1, 49, 46], [10, 32, 90, 22, 77, 1, 334, 26, 178, 230], [30, 3, 55, 22, 24, 0, 35, 1, 705, 125], [8, 7, 47, 9, 60, 0, 138, 11, 397, 323]]"
10,1.5603546841740608,0.3722,2.095943012237549,0.2153,0.21534284949302673,0.21529999375343323,0.15019157528877258,"[[27, 17, 41, 7, 32, 6, 66, 6, 709, 89], [37, 60, 40, 20, 50, 23, 185, 22, 433, 130], [28, 24, 60, 10, 84, 9, 515, 19, 182, 69], [26, 13, 77, 41, 109, 20, 521, 18, 112, 63], [3, 3, 32, 16, 75, 0, 697, 13, 103, 58], [43, 20, 92, 32, 93, 29, 455, 12, 161, 63], [1, 9, 31, 8, 68, 3, 807, 12, 29, 32], [11, 39, 62, 10, 71, 6, 403, 59, 132, 207], [25, 8, 38, 17, 27, 13, 48, 9, 692, 123], [8, 12, 34, 8, 53, 4, 165, 34, 379, 303]]"
