round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score,confusion_matrix
1,1.872200297474861,0.2741,2.3034555864334108,0.1,0.019999999552965164,0.10000000149011612,0.018378183245658875,"[[0, 0, 998, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 999, 0, 1, 0, 0, 0, 0, 0], [0, 0, 998, 0, 2, 0, 0, 0, 0, 0], [0, 0, 999, 0, 1, 0, 0, 0, 0, 0], [0, 0, 999, 0, 1, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0], [0, 0, 997, 0, 3, 0, 0, 0, 0, 0], [0, 0, 1000, 0, 0, 0, 0, 0, 0, 0]]"
2,1.7646033757925033,0.27454,2.3022026348114015,0.1,0.009999999776482582,0.10000000149011612,0.01818181946873665,"[[0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1000, 0]]"
3,1.721427830696106,0.27842,2.29997430562973,0.1025,0.018491171300411224,0.10249999910593033,0.029200252145528793,"[[140, 0, 0, 0, 0, 0, 0, 0, 860, 0], [82, 0, 0, 0, 0, 0, 0, 0, 918, 0], [289, 0, 0, 0, 0, 0, 0, 0, 711, 0], [185, 0, 0, 0, 0, 0, 0, 0, 815, 0], [402, 0, 0, 0, 0, 0, 0, 0, 598, 0], [129, 0, 0, 0, 0, 0, 0, 0, 871, 0], [340, 0, 0, 0, 0, 0, 0, 0, 660, 0], [102, 0, 0, 0, 0, 0, 0, 0, 898, 0], [115, 0, 0, 0, 0, 0, 0, 0, 885, 0], [43, 0, 0, 0, 0, 0, 0, 0, 957, 0]]"
4,1.7096458661556244,0.28382,2.283009831905365,0.1498,0.07423419505357742,0.14980000257492065,0.0539415180683136,"[[0, 0, 0, 0, 0, 0, 61, 0, 939, 0], [0, 0, 0, 0, 0, 0, 151, 0, 849, 0], [0, 0, 0, 0, 5, 0, 315, 0, 680, 0], [0, 0, 0, 0, 0, 0, 315, 0, 685, 0], [0, 0, 0, 0, 4, 0, 499, 0, 497, 0], [0, 0, 0, 0, 0, 0, 210, 0, 790, 0], [0, 0, 0, 0, 1, 0, 531, 0, 468, 0], [0, 0, 0, 0, 0, 0, 229, 0, 771, 0], [0, 0, 0, 0, 0, 0, 37, 0, 963, 0], [0, 0, 0, 0, 0, 0, 132, 0, 868, 0]]"
5,1.6582328487634659,0.30986,2.1762272548675536,0.1971,0.25950443744659424,0.19710001349449158,0.1341547667980194,"[[158, 5, 94, 3, 10, 0, 105, 1, 605, 19], [85, 35, 147, 16, 5, 1, 289, 11, 377, 34], [103, 5, 134, 7, 36, 1, 518, 11, 171, 14], [94, 5, 143, 25, 45, 0, 546, 8, 124, 10], [29, 3, 90, 12, 39, 0, 702, 10, 100, 15], [135, 11, 180, 33, 20, 3, 423, 4, 180, 11], [20, 3, 104, 9, 22, 0, 787, 4, 44, 7], [66, 17, 129, 12, 8, 1, 452, 54, 199, 62], [109, 6, 93, 21, 10, 0, 83, 8, 646, 24], [47, 19, 114, 4, 9, 0, 240, 30, 447, 90]]"
6,1.5775624196529388,0.3677,2.077609570026398,0.2224,0.22668927907943726,0.2224000096321106,0.16132038831710815,"[[114, 14, 24, 4, 18, 8, 72, 8, 631, 107], [60, 37, 43, 13, 17, 35, 201, 26, 412, 156], [57, 18, 68, 11, 53, 15, 518, 21, 160, 79], [50, 11, 73, 40, 59, 33, 534, 25, 92, 83], [14, 1, 34, 19, 52, 3, 698, 14, 94, 71], [75, 12, 89, 24, 51, 44, 468, 16, 145, 76], [6, 6, 38, 11, 34, 5, 810, 20, 32, 38], [27, 27, 48, 12, 33, 10, 427, 66, 123, 227], [61, 4, 30, 12, 12, 22, 49, 13, 645, 152], [18, 8, 28, 9, 24, 5, 179, 42, 339, 348]]"
7,1.5382497536540032,0.38312,2.0442611503601076,0.2433,0.22202996909618378,0.24329999089241028,0.18953441083431244,"[[448, 36, 6, 9, 4, 12, 52, 14, 296, 123], [200, 87, 3, 14, 0, 54, 132, 43, 290, 177], [156, 41, 14, 26, 14, 43, 477, 48, 70, 111], [91, 33, 29, 72, 18, 79, 463, 52, 57, 106], [47, 13, 7, 36, 11, 21, 663, 43, 62, 97], [152, 42, 22, 40, 19, 89, 415, 53, 69, 99], [11, 19, 15, 26, 17, 19, 772, 41, 20, 60], [58, 53, 16, 21, 6, 27, 337, 117, 80, 285], [266, 14, 5, 14, 4, 31, 32, 15, 451, 168], [99, 22, 7, 7, 7, 20, 128, 60, 278, 372]]"
8,1.5091019097566605,0.39554,2.019383238554001,0.2437,0.2605113983154297,0.24369999766349792,0.18636560440063477,"[[262, 46, 0, 24, 1, 0, 49, 19, 492, 107], [140, 149, 0, 70, 0, 0, 111, 49, 339, 142], [102, 65, 6, 90, 4, 2, 451, 71, 123, 86], [64, 55, 8, 183, 6, 2, 421, 87, 86, 88], [23, 17, 1, 73, 3, 0, 645, 71, 93, 74], [106, 74, 10, 163, 4, 7, 381, 76, 100, 79], [8, 23, 2, 65, 2, 0, 762, 68, 26, 44], [37, 82, 5, 59, 2, 0, 301, 160, 93, 261], [155, 31, 1, 46, 0, 0, 25, 18, 592, 132], [55, 44, 1, 45, 0, 1, 102, 84, 355, 313]]"
9,1.4946897047758103,0.39978,1.9864064145088196,0.2592,0.2673709988594055,0.25919997692108154,0.21210560202598572,"[[427, 66, 1, 17, 6, 4, 51, 26, 223, 179], [209, 232, 0, 49, 1, 11, 101, 46, 165, 186], [127, 74, 15, 56, 10, 17, 479, 75, 50, 97], [65, 65, 7, 135, 26, 21, 444, 99, 35, 103], [41, 15, 1, 54, 13, 4, 671, 74, 41, 86], [88, 85, 7, 113, 24, 42, 414, 92, 33, 102], [7, 17, 2, 42, 17, 2, 783, 77, 12, 41], [38, 87, 6, 41, 9, 5, 306, 211, 39, 258], [299, 52, 2, 41, 2, 5, 28, 25, 327, 219], [113, 60, 4, 40, 8, 6, 90, 85, 187, 407]]"
10,1.4743092212677003,0.41098,1.9781920278072358,0.2457,0.2369031012058258,0.24570000171661377,0.1828792691230774,"[[2, 86, 0, 8, 7, 12, 35, 21, 738, 91], [17, 280, 0, 10, 2, 42, 37, 24, 497, 91], [7, 104, 11, 27, 15, 59, 432, 78, 200, 67], [3, 94, 7, 62, 44, 104, 381, 85, 139, 81], [0, 33, 0, 24, 25, 35, 640, 70, 110, 63], [9, 127, 4, 45, 34, 125, 356, 85, 140, 75], [0, 32, 0, 23, 35, 42, 731, 72, 31, 34], [1, 120, 3, 21, 26, 21, 245, 216, 122, 225], [10, 64, 0, 21, 3, 21, 20, 16, 763, 82], [8, 86, 1, 11, 12, 35, 48, 49, 508, 242]]"
