round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score,confusion_matrix
1,0.7793413803577424,0.73172,2.2227262902259826,0.173,0.089703269302845,0.1730000078678131,0.07699038833379745,"[[892, 3, 0, 15, 89, 0, 0, 0, 0, 1], [689, 4, 0, 49, 252, 0, 0, 0, 0, 6], [432, 2, 0, 67, 499, 0, 0, 0, 0, 0], [366, 0, 0, 186, 448, 0, 0, 0, 0, 0], [250, 2, 0, 101, 645, 0, 0, 0, 0, 2], [454, 2, 0, 154, 390, 0, 0, 0, 0, 0], [163, 0, 0, 75, 762, 0, 0, 0, 0, 0], [452, 1, 0, 94, 452, 0, 0, 0, 0, 1], [900, 5, 0, 33, 57, 0, 0, 0, 0, 5], [730, 6, 0, 18, 243, 0, 0, 0, 0, 3]]"
2,0.7004063689112663,0.75322,2.1112303709983826,0.1969,0.209234356880188,0.19690001010894775,0.11162050813436508,"[[824, 5, 0, 32, 125, 0, 0, 3, 0, 11], [537, 59, 0, 84, 282, 0, 0, 1, 0, 37], [233, 12, 0, 70, 677, 0, 0, 4, 0, 4], [160, 3, 0, 151, 674, 0, 0, 5, 0, 7], [131, 2, 0, 54, 803, 0, 0, 3, 0, 7], [180, 3, 0, 168, 644, 0, 0, 2, 0, 3], [44, 0, 0, 36, 916, 0, 0, 1, 0, 3], [198, 3, 0, 69, 677, 0, 0, 34, 0, 19], [798, 11, 0, 59, 94, 0, 0, 3, 0, 35], [525, 12, 0, 41, 317, 0, 0, 7, 0, 98]]"
3,0.62797050344944,0.77642,2.0065692973136904,0.2371,0.1865222156047821,0.23709999024868011,0.16503973305225372,"[[843, 32, 0, 24, 65, 0, 0, 24, 0, 12], [546, 154, 0, 84, 115, 0, 0, 26, 0, 75], [246, 33, 0, 84, 554, 0, 0, 76, 0, 7], [171, 12, 0, 219, 462, 0, 0, 125, 0, 11], [142, 9, 0, 68, 701, 0, 0, 72, 0, 8], [179, 11, 0, 223, 490, 0, 0, 93, 0, 4], [46, 12, 0, 60, 804, 0, 0, 65, 0, 13], [214, 16, 0, 77, 365, 0, 0, 309, 0, 19], [823, 39, 0, 54, 41, 0, 0, 15, 0, 28], [564, 53, 0, 60, 120, 0, 0, 58, 0, 145]]"
4,0.595819466650486,0.7867,1.9715822422504425,0.2593,0.3851590156555176,0.25929999351501465,0.1913968026638031,"[[834, 45, 0, 25, 31, 0, 1, 27, 0, 37], [541, 230, 0, 34, 22, 0, 0, 3, 1, 169], [261, 69, 0, 164, 365, 0, 0, 103, 0, 38], [189, 53, 0, 354, 202, 0, 1, 103, 0, 98], [148, 33, 0, 151, 523, 0, 0, 100, 0, 45], [185, 45, 0, 332, 253, 2, 1, 123, 0, 59], [48, 49, 0, 258, 490, 0, 8, 87, 0, 60], [214, 57, 0, 107, 177, 0, 0, 309, 0, 136], [804, 70, 0, 30, 11, 0, 0, 6, 2, 77], [475, 98, 0, 52, 29, 0, 1, 13, 1, 331]]"
5,0.5699746886044741,0.79688,1.891005039215088,0.2934,0.32238340377807617,0.29339998960494995,0.2254565954208374,"[[766, 80, 0, 17, 47, 1, 0, 45, 0, 44], [363, 402, 0, 36, 28, 0, 0, 14, 1, 156], [197, 60, 0, 100, 482, 0, 0, 137, 0, 24], [108, 42, 0, 291, 316, 3, 0, 180, 1, 59], [104, 29, 0, 94, 624, 0, 0, 121, 0, 28], [106, 37, 0, 247, 376, 25, 0, 184, 0, 25], [24, 38, 0, 145, 638, 0, 0, 115, 0, 40], [116, 53, 0, 76, 242, 4, 0, 436, 0, 73], [688, 137, 0, 34, 17, 1, 0, 17, 16, 90], [317, 167, 0, 45, 43, 0, 0, 45, 9, 374]]"
6,0.5520868203938007,0.8031,1.8322185790538787,0.3198,0.37433165311813354,0.3197999894618988,0.26874929666519165,"[[720, 95, 0, 16, 53, 1, 1, 50, 29, 35], [251, 534, 0, 29, 28, 0, 5, 21, 19, 113], [177, 55, 0, 74, 544, 0, 12, 119, 4, 15], [87, 42, 0, 237, 391, 7, 8, 180, 5, 43], [93, 26, 0, 62, 669, 1, 12, 120, 1, 16], [72, 32, 0, 202, 431, 48, 9, 175, 10, 21], [16, 34, 0, 95, 648, 2, 64, 114, 0, 27], [84, 46, 0, 72, 270, 7, 5, 460, 3, 53], [545, 168, 0, 31, 20, 1, 2, 23, 130, 80], [213, 234, 0, 41, 51, 0, 12, 53, 60, 336]]"
7,0.5341702700406313,0.81126,1.805046706199646,0.3193,0.36834561824798584,0.31929999589920044,0.2790275514125824,"[[729, 45, 0, 31, 68, 0, 8, 48, 28, 43], [315, 346, 0, 45, 37, 1, 14, 25, 36, 181], [168, 24, 0, 93, 598, 0, 22, 74, 5, 16], [70, 14, 0, 267, 448, 12, 27, 133, 4, 25], [87, 8, 0, 52, 722, 1, 28, 82, 2, 18], [52, 8, 0, 248, 486, 48, 21, 118, 6, 13], [12, 9, 0, 89, 664, 4, 126, 74, 2, 20], [70, 14, 0, 82, 356, 13, 9, 414, 3, 39], [571, 76, 0, 48, 28, 3, 4, 22, 145, 103], [235, 99, 0, 54, 62, 1, 32, 53, 68, 396]]"
8,0.5501136060208082,0.80608,1.7741631376743316,0.3512,0.48353856801986694,0.3511999845504761,0.30559012293815613,"[[770, 66, 0, 16, 29, 0, 10, 59, 16, 34], [287, 494, 0, 28, 10, 1, 18, 20, 12, 130], [200, 40, 2, 114, 405, 0, 55, 164, 6, 14], [90, 28, 0, 339, 220, 8, 53, 222, 3, 37], [107, 21, 0, 77, 552, 1, 53, 171, 1, 17], [66, 16, 0, 308, 224, 47, 38, 275, 6, 20], [23, 26, 0, 110, 402, 0, 260, 146, 0, 33], [84, 32, 0, 106, 140, 12, 15, 568, 3, 40], [634, 115, 0, 32, 8, 2, 5, 22, 105, 77], [257, 169, 0, 37, 20, 0, 30, 59, 53, 375]]"
9,0.49652864437550304,0.82204,1.7167408573627472,0.3707,0.38603633642196655,0.37070000171661377,0.326296865940094,"[[737, 73, 0, 13, 38, 2, 11, 52, 27, 47], [191, 595, 0, 26, 9, 1, 13, 16, 14, 135], [187, 46, 0, 101, 439, 3, 48, 149, 7, 20], [73, 35, 0, 317, 236, 23, 49, 210, 3, 54], [98, 27, 0, 71, 581, 1, 46, 155, 1, 20], [58, 20, 0, 283, 244, 81, 29, 256, 6, 23], [16, 31, 0, 94, 422, 2, 252, 134, 0, 49], [71, 38, 0, 91, 146, 20, 13, 568, 1, 52], [567, 138, 0, 29, 12, 4, 5, 19, 126, 100], [167, 215, 0, 27, 21, 1, 21, 44, 54, 450]]"
10,0.4997995803207159,0.82254,1.6990460419654847,0.368,0.49506479501724243,0.36800000071525574,0.32762235403060913,"[[769, 60, 0, 17, 45, 1, 9, 33, 29, 37], [231, 545, 0, 17, 16, 1, 13, 14, 23, 140], [200, 32, 1, 114, 502, 6, 30, 86, 7, 22], [95, 25, 0, 335, 288, 27, 38, 134, 4, 54], [112, 19, 0, 60, 649, 3, 32, 106, 1, 18], [65, 14, 0, 312, 289, 98, 19, 171, 8, 24], [26, 22, 0, 104, 521, 3, 195, 77, 2, 50], [88, 29, 0, 90, 209, 21, 8, 498, 4, 53], [594, 106, 0, 26, 14, 4, 4, 16, 147, 89], [201, 179, 0, 28, 32, 1, 19, 37, 60, 443]]"
