round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score,confusion_matrix
1,1.3246191670894623,0.4893,2.2282346367835997,0.2246,0.17632101476192474,0.22460000216960907,0.14242663979530334,"[[640, 113, 0, 11, 59, 0, 0, 0, 0, 177], [214, 358, 0, 16, 176, 2, 0, 0, 0, 234], [228, 86, 0, 25, 499, 1, 0, 0, 0, 161], [137, 87, 0, 69, 528, 7, 0, 0, 0, 172], [93, 55, 0, 31, 672, 0, 0, 0, 0, 149], [217, 93, 0, 88, 431, 24, 0, 0, 0, 147], [33, 70, 0, 40, 705, 2, 0, 0, 0, 150], [132, 95, 0, 31, 420, 0, 0, 0, 0, 322], [511, 138, 0, 20, 56, 2, 0, 0, 0, 273], [186, 173, 0, 9, 148, 1, 0, 0, 0, 483]]"
2,1.2029738587737084,0.53216,2.0807350778579714,0.2429,0.24830001592636108,0.24289999902248383,0.16433048248291016,"[[529, 111, 0, 26, 80, 1, 0, 0, 0, 253], [115, 367, 0, 26, 184, 2, 0, 0, 0, 306], [134, 60, 0, 38, 621, 1, 0, 0, 0, 146], [62, 41, 0, 89, 632, 14, 0, 0, 0, 162], [49, 29, 0, 19, 782, 0, 0, 0, 0, 121], [93, 42, 0, 117, 574, 46, 0, 0, 1, 127], [5, 27, 0, 23, 851, 0, 0, 0, 0, 94], [46, 50, 0, 39, 549, 4, 0, 0, 1, 311], [399, 119, 0, 44, 56, 5, 0, 0, 3, 374], [100, 110, 0, 13, 163, 0, 0, 0, 1, 613]]"
3,1.158606258779764,0.54824,2.0197441112995147,0.2665,0.31976449489593506,0.26649999618530273,0.21072852611541748,"[[675, 55, 0, 53, 82, 6, 1, 20, 6, 102], [299, 279, 0, 52, 139, 20, 4, 7, 8, 192], [151, 45, 0, 99, 606, 21, 5, 11, 1, 61], [63, 15, 0, 140, 550, 96, 0, 38, 0, 98], [73, 14, 0, 54, 771, 11, 3, 13, 0, 61], [62, 18, 0, 142, 526, 178, 1, 16, 1, 56], [14, 18, 0, 45, 826, 31, 9, 14, 0, 43], [63, 20, 0, 64, 515, 47, 2, 101, 1, 187], [571, 63, 0, 68, 49, 20, 0, 5, 36, 188], [248, 74, 0, 34, 140, 7, 1, 7, 13, 476]]"
4,1.1144145570993425,0.57492,1.9558428466320037,0.296,0.3496118187904358,0.29600000381469727,0.23962663114070892,"[[566, 246, 0, 22, 38, 0, 1, 20, 16, 91], [78, 711, 0, 13, 28, 1, 0, 3, 6, 160], [163, 156, 0, 102, 417, 4, 12, 39, 1, 106], [66, 147, 0, 236, 267, 27, 11, 50, 3, 193], [65, 105, 0, 72, 597, 2, 11, 33, 0, 115], [94, 107, 0, 238, 293, 76, 10, 45, 6, 131], [14, 106, 0, 116, 506, 3, 87, 38, 0, 130], [69, 124, 0, 61, 257, 17, 2, 174, 1, 295], [348, 394, 0, 31, 8, 1, 1, 3, 48, 166], [73, 386, 0, 10, 29, 0, 6, 9, 22, 465]]"
5,1.069823884576559,0.59148,1.894794067144394,0.3211,0.3630144000053406,0.32109999656677246,0.2725677490234375,"[[683, 103, 0, 33, 43, 0, 1, 35, 37, 65], [218, 497, 0, 27, 26, 1, 0, 9, 22, 200], [167, 74, 0, 175, 442, 4, 5, 65, 7, 61], [78, 60, 0, 331, 249, 29, 4, 92, 8, 149], [90, 38, 0, 110, 628, 4, 10, 60, 4, 56], [75, 46, 0, 346, 263, 94, 7, 81, 14, 74], [16, 53, 0, 190, 530, 4, 59, 56, 2, 90], [98, 56, 0, 90, 270, 20, 0, 296, 5, 165], [514, 145, 0, 44, 9, 3, 1, 10, 128, 146], [168, 198, 0, 25, 35, 0, 5, 15, 59, 495]]"
6,1.0312085832357407,0.60724,1.8019476664066314,0.341,0.37504199147224426,0.3409999907016754,0.3030346930027008,"[[620, 89, 0, 19, 61, 0, 6, 25, 94, 86], [145, 473, 0, 16, 34, 1, 7, 3, 55, 266], [153, 53, 0, 118, 545, 7, 19, 35, 16, 54], [60, 35, 0, 279, 355, 29, 17, 62, 12, 151], [69, 27, 0, 52, 723, 3, 21, 41, 10, 54], [66, 26, 0, 263, 393, 108, 14, 49, 16, 65], [12, 35, 0, 85, 635, 3, 109, 33, 2, 86], [64, 36, 0, 82, 366, 26, 4, 256, 13, 153], [350, 112, 0, 38, 20, 4, 2, 9, 268, 197], [94, 145, 0, 20, 45, 1, 12, 15, 94, 574]]"
7,1.010674942612648,0.61694,1.7534541833400725,0.3638,0.40964263677597046,0.3637999892234802,0.33292457461357117,"[[577, 95, 0, 32, 67, 2, 6, 44, 98, 79], [98, 546, 0, 16, 25, 4, 8, 10, 47, 246], [126, 54, 1, 162, 509, 22, 25, 42, 14, 45], [42, 40, 1, 332, 263, 92, 21, 80, 5, 124], [62, 31, 0, 73, 693, 11, 25, 54, 10, 41], [39, 24, 0, 302, 300, 195, 13, 64, 13, 50], [7, 31, 0, 132, 540, 15, 151, 38, 2, 84], [40, 36, 1, 108, 324, 55, 3, 307, 10, 116], [328, 125, 0, 40, 20, 6, 2, 13, 267, 199], [67, 188, 0, 30, 32, 3, 15, 24, 72, 569]]"
8,1.0118650523722172,0.61916,1.7304005825519562,0.3711,0.4489477276802063,0.3711000084877014,0.33924758434295654,"[[549, 139, 0, 24, 72, 3, 7, 45, 71, 90], [51, 662, 0, 9, 27, 5, 10, 9, 21, 206], [108, 59, 3, 122, 555, 22, 28, 44, 11, 48], [30, 43, 0, 271, 334, 87, 33, 78, 4, 120], [50, 37, 2, 49, 732, 8, 26, 50, 8, 38], [29, 28, 0, 199, 380, 217, 21, 68, 10, 48], [6, 38, 0, 72, 594, 10, 170, 34, 1, 75], [34, 43, 0, 74, 355, 59, 6, 316, 6, 107], [307, 174, 0, 29, 25, 11, 4, 12, 219, 219], [39, 244, 0, 22, 36, 4, 15, 24, 44, 572]]"
9,0.952123838365078,0.63512,1.6954189157485962,0.3694,0.4360084533691406,0.3693999946117401,0.33010563254356384,"[[665, 108, 2, 10, 71, 0, 3, 22, 56, 63], [96, 667, 0, 4, 22, 0, 6, 8, 24, 173], [161, 64, 8, 71, 577, 11, 16, 37, 11, 44], [70, 53, 3, 229, 372, 49, 28, 76, 4, 116], [79, 40, 2, 26, 757, 4, 15, 45, 6, 26], [61, 37, 3, 170, 413, 155, 17, 81, 12, 51], [12, 46, 2, 29, 668, 5, 119, 34, 2, 83], [65, 55, 2, 43, 345, 34, 5, 353, 8, 90], [440, 158, 2, 15, 22, 3, 1, 8, 213, 138], [86, 248, 0, 8, 37, 2, 12, 19, 60, 528]]"
10,0.9292817976921797,0.64628,1.6434776735305787,0.4021,0.4612169861793518,0.40209999680519104,0.3774173855781555,"[[627, 70, 6, 40, 57, 7, 10, 22, 88, 73], [95, 559, 1, 11, 19, 12, 7, 9, 45, 242], [132, 43, 25, 172, 478, 34, 24, 37, 12, 43], [45, 24, 6, 402, 233, 106, 30, 48, 3, 103], [69, 28, 5, 80, 690, 17, 28, 46, 8, 29], [35, 18, 3, 305, 243, 277, 18, 55, 7, 39], [8, 24, 2, 131, 507, 16, 202, 29, 2, 79], [51, 28, 1, 119, 251, 81, 7, 361, 7, 94], [394, 101, 1, 31, 21, 9, 2, 10, 275, 156], [76, 163, 0, 30, 22, 5, 13, 17, 71, 603]]"
