round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score,confusion_matrix
1,0.7810944854021072,0.73036,2.262157075405121,0.1639,0.059749916195869446,0.1639000028371811,0.05775884911417961,"[[898, 0, 0, 3, 99, 0, 0, 0, 0, 0], [699, 0, 0, 3, 298, 0, 0, 0, 0, 0], [438, 0, 0, 2, 560, 0, 0, 0, 0, 0], [400, 0, 0, 19, 581, 0, 0, 0, 0, 0], [265, 0, 0, 13, 722, 0, 0, 0, 0, 0], [484, 0, 0, 10, 506, 0, 0, 0, 0, 0], [186, 0, 0, 3, 811, 0, 0, 0, 0, 0], [471, 0, 0, 7, 522, 0, 0, 0, 0, 0], [909, 0, 0, 6, 85, 0, 0, 0, 0, 0], [723, 0, 0, 4, 273, 0, 0, 0, 0, 0]]"
2,0.7123226043283939,0.74182,2.1755273056030275,0.1878,0.19500912725925446,0.18779999017715454,0.0931784063577652,"[[809, 2, 0, 5, 158, 0, 0, 1, 0, 25], [542, 15, 0, 23, 347, 0, 0, 0, 0, 73], [229, 4, 0, 7, 740, 0, 0, 4, 0, 16], [149, 0, 0, 23, 807, 0, 0, 2, 0, 19], [118, 1, 0, 8, 853, 0, 0, 3, 0, 17], [192, 0, 0, 22, 777, 0, 0, 2, 0, 7], [39, 0, 0, 4, 949, 0, 0, 0, 0, 8], [172, 0, 0, 6, 756, 0, 0, 14, 0, 52], [791, 3, 0, 19, 122, 0, 0, 1, 0, 64], [465, 3, 0, 6, 360, 0, 0, 2, 0, 164]]"
3,0.6313180675655603,0.77596,2.0874794709682463,0.203,0.19072456657886505,0.203000009059906,0.11883645504713058,"[[858, 13, 0, 10, 98, 0, 0, 6, 0, 15], [624, 57, 0, 34, 222, 0, 0, 3, 0, 60], [254, 19, 0, 18, 684, 0, 0, 18, 0, 7], [185, 3, 0, 62, 701, 0, 0, 38, 0, 11], [138, 3, 0, 18, 813, 0, 0, 15, 0, 13], [195, 2, 0, 61, 724, 0, 0, 13, 0, 5], [49, 2, 0, 12, 916, 0, 0, 10, 0, 11], [228, 6, 0, 11, 608, 0, 0, 116, 0, 31], [845, 16, 0, 28, 76, 0, 0, 4, 0, 31], [579, 21, 0, 12, 252, 0, 0, 12, 0, 124]]"
4,0.5919937426298857,0.78622,2.0158324229717253,0.2336,0.283628910779953,0.23360002040863037,0.1607808917760849,"[[822, 24, 0, 17, 80, 0, 0, 26, 0, 31], [534, 134, 0, 59, 141, 0, 0, 15, 0, 117], [218, 25, 0, 53, 640, 0, 0, 52, 0, 12], [131, 11, 0, 124, 604, 0, 0, 100, 0, 30], [116, 6, 0, 29, 781, 0, 0, 52, 0, 16], [144, 8, 0, 129, 647, 0, 0, 60, 0, 12], [34, 10, 0, 32, 862, 0, 0, 44, 0, 18], [157, 12, 0, 47, 475, 0, 0, 253, 0, 56], [799, 33, 0, 42, 53, 0, 0, 14, 1, 58], [492, 48, 0, 29, 166, 0, 0, 44, 0, 221]]"
5,0.5736437641680241,0.79478,1.9690658497810363,0.2632,0.20257477462291718,0.26319998502731323,0.19206827878952026,"[[777, 66, 0, 13, 66, 0, 0, 36, 0, 42], [424, 326, 0, 37, 54, 0, 0, 16, 1, 142], [206, 48, 0, 47, 581, 0, 0, 93, 0, 25], [109, 38, 0, 141, 510, 0, 0, 152, 0, 50], [104, 19, 0, 31, 728, 0, 0, 91, 0, 27], [119, 31, 0, 127, 571, 0, 0, 123, 1, 28], [24, 28, 0, 42, 786, 0, 0, 85, 0, 35], [126, 40, 0, 41, 366, 0, 0, 341, 0, 86], [739, 111, 0, 32, 28, 0, 0, 16, 1, 73], [381, 143, 0, 25, 91, 0, 0, 40, 2, 318]]"
6,0.5573177901953459,0.80002,1.9368967890739441,0.2624,0.2413720041513443,0.2624000012874603,0.19863484799861908,"[[744, 56, 0, 14, 95, 0, 0, 52, 5, 34], [376, 317, 0, 57, 76, 0, 0, 25, 13, 136], [167, 29, 0, 32, 686, 0, 0, 73, 2, 11], [76, 22, 0, 94, 646, 0, 0, 136, 2, 24], [91, 9, 0, 19, 803, 0, 0, 66, 0, 12], [66, 9, 0, 74, 744, 0, 0, 89, 3, 15], [14, 11, 0, 28, 867, 0, 0, 62, 0, 18], [81, 17, 0, 30, 509, 0, 0, 326, 1, 36], [643, 120, 0, 40, 54, 0, 0, 23, 51, 69], [322, 132, 0, 36, 129, 0, 0, 64, 28, 289]]"
7,0.5386514116823673,0.80712,1.9013043081760406,0.2778,0.3088952898979187,0.2778000235557556,0.2164033204317093,"[[749, 45, 0, 25, 83, 0, 0, 49, 4, 45], [394, 291, 0, 59, 39, 0, 0, 20, 8, 189], [176, 26, 0, 92, 599, 0, 0, 88, 2, 17], [70, 16, 0, 245, 488, 0, 0, 149, 0, 32], [93, 5, 0, 76, 717, 0, 1, 89, 0, 19], [60, 7, 0, 180, 621, 0, 1, 113, 0, 18], [15, 10, 0, 128, 731, 0, 4, 83, 0, 29], [84, 12, 0, 72, 418, 0, 0, 362, 1, 51], [647, 108, 0, 51, 35, 0, 0, 20, 50, 89], [311, 111, 0, 65, 76, 0, 1, 51, 25, 360]]"
8,0.5344332518279552,0.81004,1.8608129119873047,0.3028,0.39033061265945435,0.3027999997138977,0.24812036752700806,"[[769, 59, 0, 14, 51, 0, 4, 49, 12, 42], [382, 361, 0, 35, 21, 0, 5, 20, 9, 167], [198, 32, 0, 77, 541, 0, 19, 110, 3, 20], [105, 24, 0, 215, 417, 1, 19, 171, 2, 46], [103, 8, 0, 58, 668, 0, 16, 121, 2, 24], [89, 12, 0, 187, 474, 10, 16, 173, 4, 35], [27, 16, 0, 104, 588, 0, 89, 131, 0, 45], [110, 17, 0, 68, 293, 0, 6, 439, 2, 65], [662, 109, 0, 30, 17, 0, 1, 19, 73, 89], [300, 124, 0, 27, 49, 0, 7, 50, 39, 404]]"
9,0.5151776120364666,0.81468,1.825327386856079,0.3208,0.38844215869903564,0.3208000063896179,0.2651255130767822,"[[718, 90, 0, 8, 55, 0, 5, 62, 15, 47], [241, 537, 0, 24, 19, 0, 4, 25, 10, 140], [175, 42, 0, 58, 534, 0, 20, 148, 5, 18], [77, 35, 0, 189, 407, 2, 20, 224, 2, 44], [90, 17, 0, 48, 650, 0, 18, 152, 1, 24], [59, 16, 0, 156, 462, 13, 19, 237, 6, 32], [18, 24, 0, 81, 561, 0, 108, 162, 0, 46], [79, 32, 0, 57, 261, 1, 9, 503, 1, 57], [555, 194, 0, 26, 21, 0, 3, 26, 92, 83], [199, 229, 0, 24, 45, 0, 8, 59, 38, 398]]"
10,0.5076452406048775,0.81808,1.8094143795967101,0.3268,0.3905321955680847,0.32679998874664307,0.27320945262908936,"[[728, 77, 0, 11, 58, 0, 4, 50, 18, 54], [237, 515, 0, 29, 21, 0, 1, 17, 15, 165], [179, 33, 0, 73, 545, 0, 16, 125, 4, 25], [80, 24, 0, 241, 389, 3, 13, 193, 2, 55], [97, 13, 0, 67, 650, 0, 12, 131, 1, 29], [56, 12, 0, 205, 446, 16, 13, 209, 5, 38], [20, 19, 0, 108, 561, 0, 95, 143, 0, 54], [78, 22, 0, 74, 270, 2, 6, 478, 3, 67], [574, 149, 0, 27, 23, 1, 1, 19, 106, 100], [198, 199, 0, 30, 39, 0, 9, 47, 39, 439]]"
