round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score,confusion_matrix
1,0.7793151698708535,0.73168,2.289423270225525,0.1673,0.10507035255432129,0.1673000007867813,0.10681834071874619,"[[336, 0, 0, 41, 15, 1, 0, 0, 517, 90], [128, 0, 0, 86, 33, 0, 0, 0, 488, 265], [145, 0, 0, 243, 58, 4, 0, 13, 338, 199], [98, 0, 0, 324, 46, 0, 0, 4, 312, 216], [67, 0, 0, 367, 70, 3, 0, 21, 253, 219], [126, 0, 0, 289, 46, 0, 0, 6, 376, 157], [52, 0, 0, 348, 89, 0, 0, 4, 211, 296], [117, 0, 0, 278, 34, 4, 0, 11, 272, 284], [277, 0, 0, 57, 2, 1, 0, 0, 560, 103], [148, 0, 0, 48, 33, 1, 0, 0, 398, 372]]"
2,0.7346086143553257,0.74536,2.2586192893981933,0.1888,0.09670241177082062,0.18880000710487366,0.09980744123458862,"[[829, 0, 0, 19, 118, 0, 0, 0, 2, 32], [518, 0, 0, 41, 330, 0, 0, 0, 8, 103], [316, 0, 0, 68, 587, 0, 0, 0, 3, 26], [248, 0, 0, 160, 564, 0, 0, 0, 1, 27], [174, 0, 0, 81, 721, 0, 0, 0, 1, 23], [337, 0, 0, 154, 492, 0, 0, 0, 2, 15], [90, 0, 0, 55, 831, 0, 0, 0, 0, 24], [285, 0, 0, 106, 542, 0, 0, 0, 1, 66], [802, 0, 0, 43, 92, 0, 0, 0, 2, 61], [476, 0, 0, 19, 322, 0, 0, 0, 7, 176]]"
3,0.6831110900789499,0.75608,2.213227081298828,0.1758,0.09203919023275375,0.17579999566078186,0.07414593547582626,"[[870, 0, 0, 10, 117, 0, 0, 0, 0, 3], [653, 0, 0, 31, 304, 0, 0, 0, 0, 12], [337, 0, 0, 32, 630, 0, 0, 0, 0, 1], [278, 0, 0, 96, 625, 0, 0, 0, 0, 1], [181, 0, 0, 43, 774, 0, 0, 0, 0, 2], [352, 0, 0, 87, 560, 0, 0, 0, 0, 1], [106, 0, 0, 28, 865, 0, 0, 0, 0, 1], [341, 0, 0, 39, 617, 0, 0, 0, 0, 3], [869, 0, 0, 29, 91, 0, 0, 0, 0, 11], [655, 0, 0, 13, 314, 0, 0, 0, 0, 18]]"
4,0.6703370932936669,0.76276,2.172261176109314,0.1799,0.1278226375579834,0.17990000545978546,0.07875825464725494,"[[883, 0, 0, 9, 102, 0, 0, 0, 0, 6], [691, 2, 0, 30, 257, 0, 0, 0, 0, 20], [340, 4, 0, 18, 636, 0, 0, 0, 0, 2], [278, 0, 0, 83, 637, 0, 0, 0, 0, 2], [177, 0, 0, 31, 786, 0, 0, 0, 0, 6], [331, 0, 0, 82, 583, 0, 0, 0, 0, 4], [98, 0, 0, 21, 878, 0, 0, 0, 0, 3], [355, 0, 0, 29, 606, 0, 0, 0, 0, 10], [885, 1, 0, 24, 75, 0, 0, 0, 0, 15], [679, 0, 0, 13, 263, 0, 0, 0, 0, 45]]"
5,0.6428292580693961,0.77036,2.134122087955475,0.1854,0.19924396276474,0.18539999425411224,0.08656045794487,"[[884, 3, 0, 8, 99, 0, 0, 0, 0, 6], [674, 10, 0, 32, 245, 0, 0, 0, 0, 39], [309, 8, 0, 13, 666, 0, 0, 0, 0, 4], [241, 1, 0, 70, 680, 0, 0, 1, 0, 7], [164, 0, 0, 21, 803, 0, 0, 1, 0, 11], [290, 0, 0, 71, 634, 0, 0, 0, 0, 5], [80, 0, 0, 14, 902, 0, 0, 0, 0, 4], [316, 0, 0, 24, 635, 0, 0, 5, 0, 20], [881, 3, 0, 20, 78, 0, 0, 0, 0, 18], [646, 4, 0, 11, 256, 0, 0, 1, 0, 82]]"
6,0.6118995535969735,0.78038,2.0974701118469237,0.2018,0.2033117413520813,0.20179998874664307,0.11672507971525192,"[[872, 17, 0, 9, 91, 0, 0, 1, 0, 10], [617, 86, 0, 40, 200, 0, 0, 0, 0, 57], [278, 26, 0, 30, 651, 0, 0, 8, 0, 7], [220, 7, 0, 98, 653, 0, 0, 14, 0, 8], [153, 5, 0, 28, 796, 0, 0, 7, 0, 11], [246, 6, 0, 98, 643, 0, 0, 3, 0, 4], [64, 7, 0, 24, 894, 0, 0, 2, 0, 9], [284, 10, 0, 30, 589, 0, 0, 60, 0, 27], [862, 19, 0, 31, 65, 0, 0, 0, 0, 23], [614, 32, 0, 14, 231, 0, 0, 3, 0, 106]]"
7,0.5961711785942316,0.78714,2.0672797572612764,0.2085,0.19348257780075073,0.2084999978542328,0.12777286767959595,"[[856, 18, 0, 13, 95, 0, 0, 7, 0, 11], [604, 93, 0, 42, 195, 0, 0, 2, 0, 64], [249, 22, 0, 32, 677, 0, 0, 15, 0, 5], [176, 10, 0, 95, 675, 0, 0, 37, 0, 7], [135, 4, 0, 26, 808, 0, 0, 17, 0, 10], [174, 7, 0, 97, 704, 0, 0, 14, 0, 4], [46, 5, 0, 21, 907, 0, 0, 10, 0, 11], [232, 10, 0, 34, 595, 0, 0, 110, 0, 19], [845, 25, 0, 38, 64, 0, 0, 4, 0, 24], [581, 36, 0, 25, 222, 0, 0, 13, 0, 123]]"
8,0.5924580596387387,0.79032,2.0370280003547667,0.2287,0.19206897914409637,0.22869999706745148,0.154892235994339,"[[854, 27, 0, 13, 74, 0, 0, 20, 0, 12], [581, 147, 0, 52, 129, 0, 0, 12, 0, 79], [247, 31, 0, 52, 628, 0, 0, 36, 0, 6], [170, 18, 0, 140, 581, 0, 0, 76, 0, 15], [135, 7, 0, 34, 776, 0, 0, 38, 0, 10], [172, 11, 0, 147, 617, 0, 0, 46, 0, 7], [48, 12, 0, 37, 858, 0, 0, 33, 0, 12], [233, 15, 0, 46, 468, 0, 0, 220, 0, 18], [844, 36, 0, 40, 47, 0, 0, 7, 0, 26], [581, 50, 0, 32, 153, 0, 0, 34, 0, 150]]"
9,0.5712707412093878,0.79288,2.0073504316806794,0.2453,0.19038674235343933,0.24530000984668732,0.17442017793655396,"[[831, 45, 0, 12, 70, 0, 0, 27, 0, 15], [529, 236, 0, 45, 91, 0, 0, 14, 0, 85], [239, 41, 0, 48, 603, 0, 0, 62, 0, 7], [156, 24, 0, 147, 542, 0, 0, 112, 0, 19], [127, 13, 0, 31, 754, 0, 0, 64, 0, 11], [155, 22, 0, 138, 589, 0, 0, 89, 0, 7], [41, 22, 0, 41, 820, 0, 0, 60, 0, 16], [199, 26, 0, 40, 417, 0, 0, 289, 0, 29], [806, 77, 0, 34, 34, 0, 0, 11, 0, 38], [512, 98, 0, 34, 115, 0, 0, 45, 0, 196]]"
10,0.5770869259983301,0.79586,1.9848171591758728,0.2533,0.18961597979068756,0.2533000111579895,0.18296775221824646,"[[806, 55, 0, 10, 73, 0, 0, 33, 0, 23], [467, 290, 0, 48, 72, 0, 0, 14, 0, 109], [218, 39, 0, 48, 617, 0, 0, 68, 0, 10], [131, 23, 0, 140, 558, 0, 0, 119, 0, 29], [118, 12, 0, 33, 764, 0, 0, 61, 0, 12], [123, 19, 0, 127, 624, 0, 0, 96, 0, 11], [34, 21, 0, 39, 825, 0, 0, 64, 0, 17], [171, 24, 0, 42, 425, 0, 0, 298, 0, 40], [768, 103, 0, 35, 33, 0, 0, 12, 0, 49], [448, 127, 0, 38, 108, 0, 0, 44, 0, 235]]"
