round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score
1,1.3247350968122482,0.49018,2.2279044723510744,0.2239,0.1682528853416443,0.22390000522136688,0.14089611172676086
2,1.2022832698225976,0.53102,2.0814144086837767,0.2427,0.2523338794708252,0.24269999563694,0.16504529118537903
3,1.1719789848029614,0.55178,2.056437989473343,0.258,0.3218158781528473,0.257999986410141,0.21245050430297852
4,1.0953552351593971,0.57882,1.9334707748889923,0.2793,0.35529807209968567,0.2793000042438507,0.2101477086544037
5,1.0609443740546702,0.59206,1.871841162443161,0.3043,0.36451154947280884,0.3043000102043152,0.24447904527187347
6,1.0294759329855443,0.60644,1.7972938990592957,0.3291,0.36021146178245544,0.32910001277923584,0.2840226888656616
7,1.007420738697052,0.61362,1.758049647808075,0.3625,0.3809742033481598,0.36249998211860657,0.3286188244819641
8,1.0027902432084084,0.62568,1.7292791664600373,0.3621,0.46430832147598267,0.3621000051498413,0.32971957325935364
9,0.9434058488309384,0.64126,1.67576446890831,0.3771,0.4552572965621948,0.37709999084472656,0.3432166576385498
10,0.9380768766105175,0.64482,1.6484524035453796,0.3942,0.4627886414527893,0.39420002698898315,0.3686744272708893
11,0.913562529310584,0.65184,1.6100747382640839,0.4189,0.4660261571407318,0.4189000129699707,0.3941728472709656
12,0.9019578343331813,0.65768,1.5785531973838807,0.4251,0.463095486164093,0.4250999987125397,0.40346628427505493
13,0.8783055972605943,0.66508,1.5471785938739777,0.4281,0.4787103235721588,0.42809998989105225,0.40838104486465454
14,0.8681473919302225,0.67016,1.528518238067627,0.4383,0.48437321186065674,0.4383000135421753,0.42098918557167053
15,0.8676903595626354,0.67178,1.5109920966625214,0.4438,0.4789764881134033,0.4437999725341797,0.42948296666145325
16,0.8465538772791624,0.67772,1.4954051923751832,0.4501,0.4898168444633484,0.45010000467300415,0.43374601006507874
17,0.8321892270296812,0.6821,1.4717039358615875,0.4668,0.49805864691734314,0.4668000042438507,0.4517270624637604
18,0.8164217363744974,0.68828,1.4613996851444244,0.4675,0.5010724067687988,0.4675000309944153,0.4536041021347046
19,0.8183602881357074,0.68852,1.4511018705368042,0.4685,0.5039428472518921,0.4684999883174896,0.4565086364746094
20,0.817122826680541,0.68972,1.436842782497406,0.4795,0.5056421756744385,0.4794999957084656,0.4675426483154297
21,0.7951610707938671,0.69794,1.4120909214019775,0.4846,0.5143446922302246,0.4846000075340271,0.4761461317539215
22,0.795659587904811,0.69614,1.3975997042655945,0.508,0.5258470773696899,0.5080000162124634,0.49909621477127075
23,0.7908382227048277,0.69988,1.3954342484474183,0.5011,0.5354466438293457,0.5011000037193298,0.4932302236557007
24,0.7700175989121198,0.7063,1.3916011559963226,0.5002,0.5368984937667847,0.5002000331878662,0.4927574098110199
25,0.7747959309965372,0.70716,1.3689186000823974,0.5131,0.5410797595977783,0.5131000280380249,0.5099230408668518
26,0.7664986569955945,0.7098,1.3553733575344085,0.518,0.5430907607078552,0.5180000066757202,0.5119888782501221
27,0.7531927440688014,0.71346,1.3397273313999176,0.5209,0.5431960225105286,0.5209000110626221,0.5136445760726929
28,0.745430352255702,0.71754,1.328011430501938,0.522,0.5532185435295105,0.5220000147819519,0.516621470451355
29,0.7469104857593775,0.71718,1.3419096660614014,0.5192,0.5576738119125366,0.5191999673843384,0.5166195631027222
30,0.7371276142895222,0.7217,1.316157604455948,0.5373,0.5668706297874451,0.5372999906539917,0.5357052683830261
31,0.7273208805844188,0.72512,1.2911806774139405,0.545,0.5677460432052612,0.5450000166893005,0.5423527956008911
32,0.7197972326651215,0.72762,1.2738642835617064,0.5475,0.5678243637084961,0.54749995470047,0.543842077255249
33,0.7277822804227472,0.72636,1.2708694207668305,0.5575,0.5745383501052856,0.5575000047683716,0.5572162866592407
34,0.7048281584456563,0.737,1.2626968586444856,0.5527,0.579956591129303,0.5526999831199646,0.5501337647438049
35,0.7110389577820897,0.7331,1.252166794538498,0.566,0.5814799070358276,0.5659999847412109,0.5634499788284302
36,0.701112854629755,0.73698,1.2449901592731476,0.5666,0.5872973203659058,0.56659996509552,0.5665998458862305
37,0.6917543561831117,0.73912,1.2372527480125428,0.565,0.5875515937805176,0.5649999976158142,0.5654391050338745
38,0.6875024665221572,0.7417,1.2241619169712066,0.5728,0.592548131942749,0.5727999806404114,0.5720700025558472
39,0.6840237112417817,0.74422,1.2291577863693237,0.5727,0.5961683988571167,0.572700023651123,0.5725517272949219
40,0.6751668205708266,0.74644,1.2023089957237243,0.5808,0.594974160194397,0.5807999968528748,0.579245924949646
41,0.67374766010046,0.7473,1.1957334768772125,0.587,0.6002241373062134,0.5870000123977661,0.5859768390655518
42,0.6661083592809737,0.75012,1.1844645702838899,0.5882,0.602733850479126,0.588200032711029,0.5870662927627563
43,0.6616551271267235,0.75412,1.179766297340393,0.5908,0.6081845760345459,0.5907999873161316,0.5923747420310974
44,0.6628479043394327,0.75406,1.169330129623413,0.6009,0.6127119064331055,0.6008999943733215,0.6017781496047974
45,0.6558756562918424,0.75376,1.1634015613794326,0.602,0.611708402633667,0.6019999980926514,0.5999236702919006
46,0.6450307456478477,0.75696,1.1527699571847916,0.6051,0.6132423877716064,0.6051000356674194,0.6041368246078491
47,0.6470514700934291,0.75812,1.1522996866703032,0.6032,0.617591917514801,0.6031999588012695,0.6013832688331604
48,0.6343192603550851,0.76464,1.1454924130439759,0.6052,0.6218289732933044,0.6051999926567078,0.605017364025116
49,0.6365657486021519,0.76404,1.132661987543106,0.6074,0.6253808736801147,0.6074000000953674,0.6082550287246704
50,0.6364692217931152,0.76174,1.1283506435155868,0.6152,0.6244155168533325,0.6151999831199646,0.6158264875411987
51,0.6314713591597975,0.76604,1.1199443054199218,0.615,0.6264218091964722,0.6150000095367432,0.6158626079559326
52,0.6186731640174985,0.77016,1.1060920286178588,0.6162,0.6286733150482178,0.6161999702453613,0.6161639094352722
53,0.6199410977512598,0.76994,1.0947319185733795,0.6225,0.6261159181594849,0.6225000023841858,0.6206449866294861
54,0.6179352308884263,0.76996,1.0927971214056016,0.6256,0.6311851739883423,0.6256000399589539,0.6246508955955505
55,0.6131786904223263,0.77144,1.0916873550415038,0.6238,0.6352972984313965,0.6237999796867371,0.6241463422775269
56,0.6117849957346916,0.7729,1.0864666026830674,0.6256,0.6365131735801697,0.6255999803543091,0.6250660419464111
57,0.6016061874218285,0.77678,1.0745181632041931,0.6308,0.6395159959793091,0.6308000087738037,0.6304430365562439
58,0.5911521245278418,0.78062,1.0676851403713226,0.6333,0.6384153366088867,0.6333000063896179,0.6327970027923584
59,0.594843092739582,0.77968,1.067778416275978,0.634,0.640782356262207,0.6340000033378601,0.6345858573913574
60,0.6012450894564391,0.77562,1.0745883560180665,0.6326,0.6419011354446411,0.632599949836731,0.632291853427887
61,0.5840209569260478,0.78306,1.0590217840671539,0.6337,0.6402937173843384,0.6337000131607056,0.6329321265220642
62,0.5885329761989415,0.78316,1.046901158094406,0.6387,0.6491473913192749,0.638700008392334,0.6389908790588379
63,0.575729009475559,0.7864,1.0475055360794068,0.6395,0.650200366973877,0.6395000219345093,0.6379711031913757
64,0.5755051002725959,0.78808,1.0439377564191819,0.6394,0.6497026681900024,0.6394000053405762,0.6400119066238403
65,0.5774828532263636,0.78764,1.0409099477529526,0.6398,0.6523683071136475,0.639799952507019,0.6394068598747253
66,0.5625794953107834,0.79222,1.0327040833234786,0.6429,0.6530336141586304,0.6428999900817871,0.6423369646072388
67,0.5715997211635113,0.78936,1.026363336443901,0.6486,0.6570159196853638,0.6485999822616577,0.6487375497817993
68,0.5613902481291443,0.79244,1.0194743597507476,0.6504,0.6585248112678528,0.6503999829292297,0.6505178213119507
69,0.5533761874753982,0.79664,1.010197685956955,0.6504,0.6571925282478333,0.6503999829292297,0.6496058702468872
70,0.5563395555354654,0.79662,1.0040614324808121,0.6536,0.6596716642379761,0.6535999774932861,0.6540005207061768
71,0.552679158102721,0.79532,1.0071773678064346,0.6527,0.659970223903656,0.6526999473571777,0.6511377096176147
72,0.5505314445532858,0.79778,1.003919866681099,0.6578,0.664385199546814,0.6577999591827393,0.6572809219360352
73,0.5562360661961139,0.79636,1.0073772442340851,0.6595,0.6656156778335571,0.659500002861023,0.6602182984352112
74,0.5381768672391772,0.80018,0.9938737815618515,0.6567,0.6652779579162598,0.6567000150680542,0.6561464071273804
75,0.543759817123413,0.80154,0.997427089214325,0.6565,0.6620982885360718,0.656499981880188,0.6540802717208862
76,0.5368116051480174,0.802,0.9832248270511628,0.6616,0.6685553789138794,0.6615999937057495,0.6623612642288208
77,0.5343608119003475,0.80262,0.9727403718233109,0.6641,0.6682002544403076,0.6641000509262085,0.662672221660614
78,0.5340436576455831,0.8029,0.9733809506893158,0.6646,0.6708884239196777,0.6646000146865845,0.6636990308761597
