round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score,confusion_matrix
1,1.3248991253376008,0.48932,2.2855041909217833,0.185,0.1448390632867813,0.1850000023841858,0.1124320924282074,"[[33, 124, 0, 15, 123, 0, 0, 0, 134, 571], [5, 265, 1, 25, 244, 0, 0, 0, 35, 425], [10, 50, 0, 22, 577, 0, 0, 0, 34, 307], [3, 56, 0, 44, 590, 0, 0, 0, 10, 297], [1, 20, 0, 21, 715, 0, 0, 0, 9, 234], [10, 79, 0, 62, 494, 0, 1, 0, 31, 323], [0, 34, 0, 30, 702, 0, 0, 0, 5, 229], [6, 53, 0, 32, 469, 0, 0, 0, 13, 427], [16, 138, 1, 21, 120, 0, 0, 0, 132, 572], [6, 118, 0, 14, 181, 0, 0, 0, 20, 661]]"
2,1.2663401607871057,0.50972,2.246025953292847,0.2194,0.24397467076778412,0.21939998865127563,0.14421287178993225,"[[456, 69, 0, 27, 88, 0, 0, 0, 8, 352], [94, 218, 0, 39, 221, 0, 0, 0, 4, 424], [140, 37, 0, 45, 572, 0, 0, 0, 2, 204], [71, 26, 0, 113, 577, 1, 0, 0, 1, 211], [47, 10, 0, 43, 729, 0, 0, 0, 0, 171], [119, 30, 0, 153, 488, 2, 0, 0, 3, 205], [12, 19, 0, 52, 756, 0, 0, 0, 0, 161], [49, 31, 0, 57, 486, 0, 0, 0, 1, 376], [298, 76, 0, 57, 70, 0, 0, 0, 24, 475], [84, 62, 0, 21, 176, 0, 0, 0, 5, 652]]"
3,1.1937852956056594,0.53068,2.1806865453720095,0.2288,0.2711203098297119,0.2287999987602234,0.15388353168964386,"[[409, 87, 0, 43, 80, 0, 0, 0, 0, 381], [53, 273, 0, 46, 197, 0, 0, 0, 0, 431], [111, 42, 0, 76, 589, 0, 0, 0, 0, 182], [45, 28, 0, 146, 589, 5, 0, 0, 1, 186], [31, 15, 0, 47, 756, 0, 0, 0, 0, 151], [64, 27, 0, 226, 508, 14, 0, 0, 0, 161], [3, 23, 0, 56, 797, 1, 0, 0, 0, 120], [27, 32, 0, 70, 522, 2, 0, 0, 1, 346], [238, 99, 0, 66, 62, 0, 0, 0, 5, 530], [41, 85, 0, 20, 169, 0, 0, 0, 0, 685]]"
4,1.1898158148527145,0.54112,2.127146680355072,0.2447,0.2956080734729767,0.24469998478889465,0.1649339497089386,"[[598, 64, 0, 32, 62, 0, 0, 0, 0, 244], [178, 272, 0, 41, 155, 0, 0, 0, 0, 354], [167, 45, 0, 83, 551, 2, 0, 0, 1, 151], [73, 29, 0, 175, 531, 8, 0, 2, 0, 182], [60, 17, 0, 61, 731, 0, 0, 0, 0, 131], [111, 30, 0, 230, 469, 33, 0, 0, 1, 126], [12, 32, 0, 80, 763, 1, 0, 0, 0, 112], [66, 41, 0, 85, 470, 3, 0, 4, 1, 330], [458, 75, 0, 56, 41, 1, 0, 0, 1, 368], [137, 74, 0, 23, 133, 0, 0, 0, 0, 633]]"
5,1.1772458719611167,0.54464,2.0943682050704955,0.2504,0.2868250608444214,0.25040000677108765,0.17213661968708038,"[[696, 53, 0, 23, 60, 0, 0, 2, 1, 165], [273, 256, 0, 30, 123, 1, 0, 0, 1, 316], [200, 60, 0, 55, 556, 4, 0, 0, 0, 125], [108, 35, 0, 125, 521, 24, 0, 9, 0, 178], [85, 21, 0, 39, 727, 0, 0, 2, 0, 126], [132, 34, 0, 150, 481, 71, 0, 3, 2, 127], [26, 39, 0, 43, 786, 3, 0, 1, 0, 102], [101, 50, 0, 45, 447, 11, 0, 29, 1, 316], [562, 59, 0, 44, 32, 2, 0, 0, 3, 298], [208, 62, 0, 16, 113, 2, 0, 0, 2, 597]]"
6,1.1307528358101844,0.56258,2.0317921304702757,0.2662,0.304830402135849,0.2662000060081482,0.1997377574443817,"[[642, 73, 0, 26, 71, 0, 0, 2, 20, 166], [197, 338, 0, 30, 125, 2, 0, 0, 23, 285], [174, 52, 0, 51, 607, 4, 0, 2, 5, 105], [83, 39, 0, 128, 559, 25, 0, 12, 4, 150], [72, 26, 0, 33, 762, 1, 0, 4, 1, 101], [106, 35, 0, 146, 523, 81, 0, 7, 6, 96], [17, 38, 0, 38, 825, 4, 0, 4, 0, 74], [84, 47, 0, 42, 485, 15, 0, 48, 1, 278], [467, 91, 0, 40, 33, 3, 0, 0, 75, 291], [138, 94, 0, 16, 123, 2, 0, 1, 38, 588]]"
7,1.1227349722087383,0.56724,1.98483029961586,0.2765,0.3225553631782532,0.27649998664855957,0.21332353353500366,"[[644, 76, 0, 24, 72, 0, 1, 8, 17, 158], [185, 355, 0, 31, 100, 2, 0, 1, 21, 305], [167, 52, 0, 65, 610, 4, 1, 6, 3, 92], [75, 39, 0, 142, 541, 35, 0, 23, 3, 142], [67, 22, 0, 36, 764, 2, 1, 9, 1, 98], [92, 29, 0, 147, 526, 101, 1, 9, 7, 88], [15, 37, 0, 44, 822, 5, 1, 9, 0, 67], [76, 43, 0, 45, 484, 21, 0, 82, 1, 248], [460, 99, 0, 39, 32, 3, 0, 2, 68, 297], [130, 93, 0, 21, 108, 3, 0, 3, 34, 608]]"
8,1.1207221160829066,0.56952,1.9622017061710357,0.2807,0.3223668932914734,0.2806999981403351,0.21900200843811035,"[[661, 73, 0, 26, 88, 0, 1, 7, 20, 124], [196, 362, 0, 31, 97, 2, 0, 2, 22, 288], [160, 49, 0, 58, 650, 6, 1, 8, 3, 65], [69, 34, 0, 107, 594, 47, 0, 26, 4, 119], [70, 21, 0, 24, 797, 4, 1, 9, 1, 73], [83, 24, 0, 118, 575, 118, 1, 12, 7, 62], [14, 32, 0, 33, 848, 7, 1, 8, 1, 56], [80, 40, 0, 34, 534, 22, 0, 95, 1, 194], [473, 85, 0, 46, 36, 3, 0, 4, 74, 279], [136, 94, 0, 19, 109, 4, 0, 5, 41, 592]]"
9,1.0680057112276553,0.59112,1.919280570745468,0.2881,0.347047358751297,0.288100004196167,0.22524723410606384,"[[677, 89, 0, 15, 90, 0, 1, 7, 22, 99], [194, 424, 0, 21, 83, 0, 1, 3, 18, 256], [166, 59, 0, 44, 661, 3, 0, 11, 3, 53], [82, 38, 0, 112, 599, 21, 2, 30, 4, 112], [75, 24, 0, 20, 802, 1, 1, 18, 1, 58], [91, 38, 0, 130, 589, 75, 0, 19, 7, 51], [15, 40, 0, 29, 847, 3, 3, 11, 0, 52], [88, 49, 0, 37, 511, 13, 0, 137, 2, 163], [482, 122, 0, 31, 36, 3, 0, 5, 79, 242], [141, 124, 0, 16, 101, 1, 2, 5, 38, 572]]"
10,1.069422131627798,0.59038,1.8943315279483794,0.3006,0.3608260750770569,0.30059999227523804,0.24891027808189392,"[[666, 78, 0, 30, 87, 0, 1, 13, 38, 87], [210, 419, 0, 23, 58, 2, 4, 5, 26, 253], [159, 55, 0, 67, 637, 7, 6, 21, 6, 42], [69, 31, 0, 163, 539, 37, 2, 46, 6, 107], [76, 27, 0, 34, 779, 2, 5, 22, 2, 53], [61, 33, 0, 159, 549, 109, 0, 27, 7, 55], [14, 37, 0, 51, 795, 5, 24, 18, 1, 55], [77, 40, 0, 57, 477, 20, 2, 181, 2, 144], [491, 101, 0, 48, 29, 3, 1, 9, 105, 213], [146, 117, 0, 22, 87, 2, 3, 11, 52, 560]]"
11,1.0452543071508407,0.60072,1.8690565979480744,0.3095,0.35852810740470886,0.3095000088214874,0.25531476736068726,"[[661, 103, 0, 31, 77, 0, 1, 17, 37, 73], [171, 495, 0, 26, 49, 0, 3, 4, 23, 229], [161, 56, 0, 97, 605, 5, 6, 23, 7, 40], [73, 36, 0, 224, 470, 26, 4, 52, 5, 110], [79, 31, 0, 42, 765, 2, 6, 27, 2, 46], [67, 36, 0, 227, 501, 81, 1, 30, 9, 48], [15, 41, 0, 75, 772, 2, 20, 22, 0, 53], [81, 46, 0, 74, 448, 16, 1, 190, 2, 142], [462, 139, 0, 43, 25, 3, 1, 8, 114, 205], [128, 165, 0, 24, 75, 1, 4, 10, 48, 545]]"
12,1.028533870756626,0.60622,1.8369368040561675,0.3222,0.3652787208557129,0.3222000002861023,0.2707327902317047,"[[640, 138, 0, 25, 68, 0, 3, 24, 39, 63], [128, 613, 0, 19, 44, 1, 2, 4, 16, 173], [152, 66, 0, 91, 594, 7, 8, 31, 8, 43], [62, 55, 0, 209, 459, 38, 7, 59, 3, 108], [74, 45, 0, 35, 760, 2, 8, 35, 2, 39], [59, 41, 0, 194, 481, 128, 1, 38, 10, 48], [13, 49, 0, 66, 749, 4, 33, 25, 0, 61], [69, 61, 0, 71, 425, 23, 2, 217, 3, 129], [428, 195, 0, 36, 26, 3, 1, 8, 114, 189], [108, 238, 0, 16, 61, 2, 8, 15, 44, 508]]"
13,1.0320816252231597,0.60764,1.8082755410671234,0.3307,0.3660903573036194,0.33069998025894165,0.28721994161605835,"[[645, 117, 0, 23, 72, 0, 3, 30, 46, 64], [148, 548, 0, 19, 51, 1, 3, 7, 22, 201], [153, 54, 0, 92, 597, 11, 11, 36, 10, 36], [64, 38, 0, 220, 443, 56, 11, 74, 4, 90], [77, 31, 0, 43, 760, 4, 9, 41, 2, 33], [57, 32, 0, 191, 467, 157, 1, 44, 10, 41], [11, 43, 0, 68, 744, 7, 43, 35, 1, 48], [63, 47, 0, 74, 419, 36, 2, 258, 4, 97], [428, 151, 0, 34, 28, 5, 2, 12, 160, 180], [112, 200, 0, 18, 60, 3, 12, 25, 54, 516]]"
14,1.0028066904842854,0.61976,1.7805382740497588,0.3344,0.3798155188560486,0.3343999981880188,0.2897767722606659,"[[622, 109, 0, 25, 77, 0, 4, 28, 62, 73], [128, 555, 0, 19, 47, 0, 2, 7, 24, 218], [148, 52, 0, 122, 588, 5, 10, 27, 11, 37], [57, 35, 0, 281, 428, 28, 9, 67, 4, 91], [71, 30, 0, 53, 757, 2, 10, 40, 4, 33], [56, 27, 0, 276, 442, 102, 1, 43, 10, 43], [9, 41, 0, 78, 735, 3, 49, 29, 1, 55], [59, 41, 0, 95, 419, 24, 2, 251, 7, 102], [406, 135, 0, 38, 28, 3, 1, 11, 184, 194], [98, 188, 0, 20, 57, 2, 10, 22, 60, 543]]"
15,1.0050567791163922,0.61528,1.7597436690330506,0.3492,0.4004270136356354,0.3492000102996826,0.30790868401527405,"[[603, 104, 2, 35, 74, 0, 6, 27, 78, 71], [104, 563, 0, 20, 40, 2, 5, 9, 33, 224], [141, 51, 1, 140, 572, 6, 11, 28, 15, 35], [50, 34, 2, 348, 371, 28, 11, 59, 5, 92], [63, 32, 1, 60, 752, 2, 11, 41, 9, 29], [49, 24, 0, 318, 401, 106, 7, 43, 11, 41], [8, 38, 0, 109, 697, 3, 63, 27, 2, 53], [56, 42, 2, 112, 394, 25, 2, 266, 8, 93], [358, 129, 0, 43, 26, 4, 1, 9, 240, 190], [73, 196, 0, 29, 52, 2, 10, 20, 68, 550]]"
16,0.970689436763525,0.62838,1.7332976078987121,0.3631,0.3985942006111145,0.36309999227523804,0.323744535446167,"[[586, 121, 2, 32, 69, 0, 5, 21, 87, 77], [88, 617, 0, 14, 29, 2, 5, 7, 35, 203], [140, 60, 0, 151, 549, 8, 9, 30, 14, 39], [50, 43, 1, 375, 318, 39, 10, 53, 5, 106], [61, 41, 1, 66, 733, 4, 15, 41, 8, 30], [48, 28, 0, 327, 353, 132, 9, 47, 11, 45], [8, 44, 0, 120, 650, 4, 86, 22, 1, 65], [56, 46, 1, 120, 352, 34, 2, 277, 8, 104], [332, 146, 0, 36, 22, 4, 2, 8, 267, 183], [63, 218, 0, 26, 40, 2, 11, 15, 67, 558]]"
17,0.9630207502245903,0.63032,1.712094315290451,0.3748,0.39727872610092163,0.37480002641677856,0.33999669551849365,"[[616, 106, 1, 31, 66, 0, 7, 24, 75, 74], [96, 616, 0, 14, 23, 4, 10, 9, 33, 195], [139, 50, 0, 161, 530, 13, 20, 34, 13, 40], [50, 39, 2, 376, 300, 54, 22, 58, 3, 96], [63, 37, 1, 67, 723, 6, 24, 44, 9, 26], [44, 26, 0, 324, 324, 161, 14, 57, 12, 38], [7, 36, 0, 119, 604, 6, 143, 29, 2, 54], [53, 41, 1, 119, 325, 45, 7, 310, 7, 92], [364, 142, 0, 34, 23, 6, 2, 9, 248, 172], [72, 209, 0, 27, 37, 3, 17, 19, 61, 555]]"
18,0.950760259538889,0.63528,1.694910351037979,0.3826,0.4495501220226288,0.38260000944137573,0.35130658745765686,"[[622, 103, 1, 35, 65, 2, 9, 19, 79, 65], [98, 625, 0, 12, 22, 5, 10, 7, 33, 188], [138, 54, 3, 160, 518, 21, 22, 32, 14, 38], [48, 38, 1, 360, 285, 83, 27, 55, 5, 98], [66, 38, 1, 68, 722, 9, 25, 38, 8, 25], [41, 26, 0, 299, 300, 216, 19, 53, 10, 36], [7, 36, 0, 109, 569, 13, 172, 28, 2, 64], [55, 43, 0, 115, 310, 59, 6, 315, 8, 89], [381, 142, 0, 35, 19, 7, 3, 9, 251, 153], [78, 223, 0, 30, 31, 3, 17, 17, 61, 540]]"
19,0.9368916663527489,0.64246,1.676332298517227,0.3859,0.43423542380332947,0.38589999079704285,0.35549265146255493,"[[642, 100, 3, 24, 66, 2, 9, 17, 82, 55], [105, 647, 0, 8, 22, 2, 10, 8, 36, 162], [143, 52, 4, 149, 525, 17, 27, 34, 14, 35], [54, 42, 2, 345, 304, 69, 37, 47, 5, 95], [72, 36, 1, 66, 730, 6, 29, 33, 7, 20], [45, 27, 0, 298, 316, 186, 25, 57, 10, 36], [7, 37, 1, 96, 561, 7, 206, 29, 2, 54], [61, 42, 2, 103, 322, 52, 9, 318, 9, 82], [400, 143, 0, 27, 23, 5, 5, 9, 273, 115], [90, 231, 0, 25, 31, 3, 21, 18, 73, 508]]"
