round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score,confusion_matrix
1,1.963907719373703,0.24712,2.2246382570266725,0.2644,0.25205451250076294,0.26440000534057617,0.23291662335395813,"[[518, 96, 0, 33, 1, 11, 30, 46, 138, 127], [109, 292, 0, 42, 0, 34, 88, 133, 120, 182], [175, 131, 0, 111, 26, 35, 229, 199, 22, 72], [106, 96, 0, 208, 8, 83, 153, 241, 16, 89], [56, 109, 0, 138, 32, 39, 361, 176, 18, 71], [174, 122, 0, 181, 5, 132, 129, 180, 12, 65], [29, 93, 0, 131, 15, 32, 520, 116, 6, 58], [77, 120, 0, 147, 0, 32, 125, 279, 46, 174], [285, 112, 0, 30, 1, 40, 10, 52, 300, 170], [106, 191, 0, 44, 0, 6, 75, 112, 103, 363]]"
2,1.8604641731977463,0.2935,2.1030406761169433,0.2893,0.3088061213493347,0.28929999470710754,0.25072044134140015,"[[414, 115, 0, 12, 4, 18, 36, 40, 308, 53], [44, 378, 0, 27, 1, 35, 104, 62, 284, 65], [146, 130, 2, 50, 44, 75, 310, 138, 64, 41], [86, 138, 0, 132, 13, 155, 238, 155, 42, 41], [50, 103, 0, 74, 32, 68, 487, 104, 41, 41], [105, 121, 2, 101, 7, 222, 199, 144, 72, 27], [26, 84, 0, 54, 13, 58, 624, 107, 9, 25], [56, 139, 0, 87, 5, 66, 170, 287, 87, 103], [137, 113, 0, 19, 1, 47, 14, 37, 564, 68], [43, 214, 0, 28, 0, 9, 81, 91, 296, 238]]"
3,1.7953353235721587,0.32038,1.9961030972003937,0.3083,0.3205302953720093,0.3082999885082245,0.26581329107284546,"[[346, 103, 0, 16, 3, 25, 50, 67, 314, 76], [29, 392, 0, 18, 0, 40, 149, 54, 219, 99], [81, 82, 2, 34, 12, 92, 446, 144, 66, 41], [45, 69, 1, 87, 5, 172, 394, 154, 29, 44], [33, 47, 1, 43, 5, 64, 622, 111, 34, 40], [32, 64, 0, 69, 1, 300, 330, 127, 53, 24], [7, 46, 1, 34, 0, 44, 748, 90, 7, 23], [28, 76, 0, 43, 1, 87, 280, 347, 55, 83], [82, 116, 0, 16, 0, 56, 35, 39, 531, 125], [26, 187, 0, 24, 0, 10, 121, 96, 211, 325]]"
4,1.7436668012142182,0.33924,1.9141715669631958,0.3298,0.3307027518749237,0.329800009727478,0.2891441583633423,"[[396, 96, 0, 15, 5, 20, 45, 73, 278, 72], [42, 418, 0, 18, 0, 26, 115, 61, 205, 115], [102, 72, 2, 38, 33, 88, 410, 169, 56, 30], [54, 57, 2, 100, 8, 180, 356, 170, 27, 46], [35, 41, 2, 40, 33, 64, 584, 134, 35, 32], [37, 51, 1, 71, 7, 304, 292, 164, 50, 23], [10, 38, 1, 25, 5, 48, 735, 108, 6, 24], [35, 59, 1, 43, 10, 84, 220, 422, 49, 77], [110, 106, 0, 12, 0, 50, 28, 37, 528, 129], [34, 167, 0, 22, 1, 8, 103, 88, 217, 360]]"
5,1.7040465735197068,0.35906,1.8509104394912719,0.3545,0.35845619440078735,0.3544999957084656,0.3231019377708435,"[[423, 91, 3, 17, 9, 23, 41, 63, 258, 72], [52, 462, 0, 22, 2, 16, 82, 42, 188, 134], [121, 67, 10, 62, 119, 79, 334, 132, 42, 34], [51, 57, 8, 144, 11, 173, 327, 141, 29, 59], [46, 37, 2, 61, 134, 61, 476, 124, 30, 29], [40, 44, 2, 117, 27, 312, 257, 128, 42, 31], [10, 39, 4, 37, 22, 42, 725, 86, 5, 30], [39, 62, 1, 58, 45, 78, 174, 418, 48, 77], [126, 117, 0, 23, 0, 33, 24, 24, 512, 141], [38, 179, 0, 30, 1, 7, 91, 50, 199, 405]]"
6,1.6690030117034913,0.36826,1.7955849409103393,0.371,0.3707747161388397,0.3709999918937683,0.3411242961883545,"[[360, 99, 6, 15, 10, 22, 34, 61, 320, 73], [30, 522, 0, 18, 1, 13, 54, 28, 207, 127], [91, 79, 13, 51, 163, 104, 260, 143, 59, 37], [28, 67, 8, 125, 19, 205, 288, 149, 40, 71], [31, 45, 5, 49, 229, 72, 340, 152, 42, 35], [14, 49, 2, 83, 45, 363, 208, 148, 58, 30], [5, 49, 6, 31, 59, 45, 666, 94, 8, 37], [24, 64, 1, 49, 56, 94, 125, 450, 52, 85], [76, 130, 1, 18, 1, 32, 18, 22, 573, 129], [21, 216, 0, 27, 2, 7, 72, 37, 209, 409]]"
7,1.6371465563774108,0.3843,1.7558008825778961,0.3836,0.380753755569458,0.38359999656677246,0.35751497745513916,"[[381, 126, 11, 14, 14, 18, 28, 57, 303, 48], [36, 597, 1, 9, 5, 9, 39, 29, 180, 95], [98, 84, 38, 51, 221, 85, 200, 139, 52, 32], [34, 83, 16, 136, 40, 185, 241, 167, 36, 62], [36, 58, 14, 44, 310, 53, 259, 163, 39, 24], [19, 56, 14, 80, 71, 351, 160, 170, 51, 28], [7, 56, 19, 28, 108, 30, 610, 98, 7, 37], [24, 72, 5, 41, 82, 87, 81, 490, 45, 73], [93, 163, 1, 15, 3, 23, 17, 22, 568, 95], [21, 289, 0, 23, 3, 3, 66, 37, 203, 355]]"
8,1.6110272104740142,0.3955,1.7084138548374177,0.3946,0.3941724896430969,0.394599974155426,0.3682246804237366,"[[396, 123, 18, 12, 9, 16, 28, 59, 298, 41], [38, 594, 0, 7, 2, 12, 43, 30, 181, 93], [105, 68, 79, 51, 157, 88, 224, 151, 46, 31], [36, 63, 24, 116, 23, 216, 248, 179, 33, 62], [39, 46, 32, 38, 240, 56, 292, 198, 35, 24], [22, 37, 24, 70, 42, 382, 159, 200, 43, 21], [8, 51, 28, 24, 62, 33, 647, 102, 6, 39], [26, 52, 9, 35, 49, 101, 82, 541, 42, 63], [96, 143, 4, 9, 1, 27, 19, 22, 594, 85], [21, 270, 3, 17, 2, 6, 67, 41, 216, 357]]"
9,1.591330057144165,0.40272,1.6660898649692535,0.4085,0.40674808621406555,0.40849998593330383,0.3879377841949463,"[[400, 98, 21, 18, 11, 17, 27, 65, 290, 53], [32, 574, 2, 11, 3, 14, 44, 32, 166, 122], [93, 53, 89, 78, 182, 82, 207, 146, 41, 29], [38, 40, 25, 184, 31, 204, 220, 169, 25, 64], [43, 32, 33, 58, 279, 50, 255, 193, 34, 23], [19, 30, 19, 115, 53, 383, 131, 195, 34, 21], [8, 37, 28, 42, 84, 27, 635, 91, 4, 44], [25, 35, 10, 52, 63, 102, 64, 560, 31, 58], [100, 128, 6, 15, 3, 27, 17, 22, 589, 93], [20, 230, 3, 22, 4, 8, 68, 48, 205, 392]]"
10,1.5597949073314668,0.41594,1.6297779750823975,0.4245,0.42084941267967224,0.4244999885559082,0.40671324729919434,"[[411, 88, 30, 20, 13, 17, 28, 63, 273, 57], [34, 566, 3, 13, 4, 15, 44, 30, 145, 146], [86, 44, 100, 90, 179, 90, 198, 148, 36, 29], [37, 28, 29, 220, 35, 225, 189, 160, 19, 58], [39, 23, 34, 68, 297, 56, 228, 202, 33, 20], [17, 17, 26, 139, 51, 411, 102, 182, 32, 23], [6, 23, 29, 64, 80, 30, 641, 83, 6, 38], [25, 21, 9, 62, 58, 114, 53, 585, 24, 49], [105, 112, 7, 19, 3, 26, 17, 24, 582, 105], [21, 193, 4, 23, 5, 13, 68, 50, 191, 432]]"
11,1.5412101036310195,0.42554,1.6050271213054657,0.4332,0.42603516578674316,0.43320000171661377,0.41722363233566284,"[[416, 97, 31, 18, 14, 14, 24, 49, 284, 53], [29, 622, 2, 12, 5, 13, 36, 27, 131, 123], [88, 52, 122, 83, 206, 90, 159, 132, 38, 30], [40, 35, 37, 227, 47, 224, 170, 130, 23, 67], [41, 29, 48, 60, 356, 57, 179, 177, 34, 19], [19, 24, 37, 137, 60, 416, 87, 171, 29, 20], [7, 31, 36, 62, 117, 27, 601, 72, 6, 41], [28, 30, 15, 58, 69, 112, 46, 566, 24, 52], [97, 124, 6, 18, 4, 22, 16, 21, 605, 87], [20, 239, 5, 25, 5, 11, 61, 48, 185, 401]]"
12,1.5216270147562028,0.42956,1.5791152703762055,0.4433,0.4341799020767212,0.4433000087738037,0.42750585079193115,"[[452, 88, 30, 17, 13, 14, 24, 42, 274, 46], [34, 634, 2, 8, 4, 11, 34, 22, 132, 119], [95, 53, 138, 71, 215, 107, 136, 119, 38, 28], [46, 34, 39, 213, 50, 246, 165, 122, 21, 64], [44, 30, 54, 54, 373, 61, 158, 172, 34, 20], [22, 22, 47, 116, 56, 438, 77, 170, 29, 23], [8, 32, 35, 53, 134, 31, 593, 68, 7, 39], [32, 27, 21, 53, 66, 114, 40, 576, 24, 47], [120, 115, 6, 16, 6, 18, 16, 21, 610, 72], [28, 243, 5, 20, 5, 15, 57, 37, 184, 406]]"
13,1.4995590715408325,0.44104,1.5573474037647248,0.4483,0.444927453994751,0.44829997420310974,0.4336074888706207,"[[442, 69, 30, 23, 13, 16, 29, 39, 310, 29], [35, 589, 2, 14, 7, 13, 36, 26, 166, 112], [90, 43, 138, 89, 207, 101, 160, 111, 39, 22], [41, 25, 41, 253, 44, 237, 181, 108, 29, 41], [39, 23, 51, 64, 363, 62, 187, 158, 39, 14], [19, 11, 44, 150, 53, 446, 88, 142, 31, 16], [8, 16, 30, 65, 115, 31, 639, 55, 12, 29], [26, 15, 16, 77, 70, 119, 48, 565, 26, 38], [100, 89, 8, 19, 4, 17, 18, 22, 672, 51], [27, 195, 4, 33, 6, 15, 65, 44, 235, 376]]"
