round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score,confusion_matrix
1,1.9639181139469146,0.24702,2.055020464658737,0.2754,0.34978365898132324,0.27539998292922974,0.2279234379529953,"[[420, 54, 0, 6, 2, 75, 55, 28, 251, 109], [51, 207, 0, 8, 0, 136, 170, 43, 239, 146], [139, 53, 1, 12, 15, 173, 416, 80, 40, 71], [71, 36, 0, 40, 3, 304, 361, 80, 22, 83], [40, 36, 0, 25, 8, 138, 598, 52, 28, 75], [94, 41, 0, 29, 3, 366, 289, 79, 42, 57], [24, 22, 0, 19, 0, 116, 709, 61, 7, 42], [44, 45, 0, 30, 1, 179, 295, 161, 69, 176], [152, 47, 0, 5, 1, 113, 30, 21, 461, 170], [53, 83, 0, 10, 0, 59, 144, 71, 199, 381]]"
2,1.8080031281709672,0.31258,1.9269208574295045,0.3231,0.3297150731086731,0.3231000006198883,0.2868608832359314,"[[449, 84, 1, 8, 13, 27, 33, 51, 283, 51], [67, 350, 0, 25, 3, 38, 91, 71, 272, 83], [137, 84, 8, 31, 105, 123, 298, 131, 47, 36], [74, 79, 2, 74, 36, 245, 251, 168, 30, 41], [52, 48, 1, 35, 115, 105, 451, 118, 40, 35], [63, 69, 3, 41, 35, 366, 201, 144, 54, 24], [20, 51, 2, 25, 32, 90, 652, 96, 7, 25], [53, 82, 2, 31, 46, 118, 148, 374, 69, 77], [142, 86, 0, 11, 3, 58, 14, 38, 562, 86], [57, 165, 0, 24, 1, 12, 88, 91, 281, 281]]"
3,1.72675513112545,0.34688,1.8269717144966124,0.3424,0.36719799041748047,0.3423999845981598,0.3065216541290283,"[[370, 93, 4, 15, 5, 47, 45, 120, 215, 86], [38, 425, 2, 22, 0, 28, 125, 72, 127, 161], [83, 47, 9, 39, 64, 101, 413, 191, 32, 21], [18, 30, 3, 84, 6, 214, 380, 210, 14, 41], [33, 24, 2, 32, 73, 59, 567, 161, 19, 30], [12, 19, 1, 65, 12, 345, 312, 182, 25, 27], [4, 15, 0, 20, 9, 41, 774, 115, 1, 21], [16, 30, 2, 33, 27, 109, 210, 498, 23, 52], [89, 111, 0, 12, 0, 73, 33, 66, 411, 205], [29, 147, 1, 28, 1, 15, 107, 108, 129, 435]]"
4,1.662354403734207,0.37448,1.725041193962097,0.3864,0.38073116540908813,0.3864000141620636,0.3622470498085022,"[[492, 87, 12, 17, 11, 20, 30, 80, 186, 65], [70, 485, 1, 21, 2, 15, 46, 46, 136, 178], [124, 43, 29, 71, 192, 93, 205, 192, 26, 25], [42, 37, 9, 161, 23, 227, 213, 213, 15, 60], [50, 24, 13, 63, 253, 63, 271, 215, 24, 24], [29, 25, 6, 96, 43, 386, 138, 219, 27, 31], [8, 31, 18, 42, 82, 45, 600, 137, 2, 35], [36, 34, 5, 56, 51, 98, 76, 565, 28, 51], [180, 117, 0, 16, 2, 31, 16, 36, 443, 159], [51, 159, 0, 29, 1, 8, 69, 72, 161, 450]]"
5,1.6152392907142639,0.39662,1.6610554587841033,0.4129,0.40856900811195374,0.41290000081062317,0.3985087275505066,"[[496, 95, 20, 22, 10, 14, 27, 59, 174, 83], [63, 539, 2, 14, 3, 15, 40, 35, 95, 194], [118, 46, 108, 95, 175, 84, 180, 138, 23, 33], [51, 35, 28, 244, 30, 205, 174, 143, 12, 78], [49, 25, 44, 82, 296, 58, 212, 183, 24, 27], [31, 20, 34, 154, 46, 395, 100, 160, 23, 37], [9, 29, 39, 76, 87, 33, 597, 75, 2, 53], [34, 28, 9, 81, 59, 107, 53, 536, 21, 72], [194, 127, 4, 21, 2, 26, 17, 18, 437, 154], [41, 184, 3, 30, 3, 9, 64, 40, 145, 481]]"
6,1.563317364692688,0.41432,1.6115930235385896,0.4243,0.4227423667907715,0.4242999851703644,0.4012167453765869,"[[391, 106, 17, 15, 11, 16, 28, 43, 307, 66], [24, 620, 1, 6, 3, 11, 34, 18, 146, 137], [85, 64, 93, 61, 185, 109, 198, 122, 46, 37], [36, 52, 23, 151, 38, 262, 197, 126, 23, 92], [37, 44, 26, 40, 311, 74, 222, 179, 38, 29], [17, 27, 22, 83, 52, 459, 106, 159, 34, 41], [6, 48, 21, 42, 85, 32, 640, 64, 6, 56], [22, 44, 10, 41, 58, 127, 51, 531, 30, 86], [81, 122, 3, 11, 2, 22, 19, 16, 608, 116], [18, 243, 1, 15, 5, 10, 59, 23, 187, 439]]"
7,1.5345110175609589,0.42748,1.5732711005210875,0.4468,0.4388499855995178,0.44679999351501465,0.4298381805419922,"[[446, 86, 30, 17, 13, 15, 26, 37, 296, 34], [34, 661, 2, 7, 6, 8, 33, 19, 139, 91], [90, 56, 160, 61, 198, 105, 151, 109, 43, 27], [40, 40, 49, 198, 50, 258, 170, 102, 28, 65], [45, 37, 58, 42, 364, 65, 176, 162, 36, 15], [24, 25, 55, 103, 55, 460, 82, 143, 31, 22], [8, 39, 43, 46, 115, 28, 621, 56, 9, 35], [28, 34, 24, 42, 74, 127, 41, 555, 27, 48], [107, 111, 7, 12, 4, 17, 19, 20, 643, 60], [32, 265, 6, 18, 5, 11, 56, 38, 209, 360]]"
8,1.4956124196052552,0.4421,1.5290882229804992,0.4545,0.4471435546875,0.4545000195503235,0.4353826940059662,"[[498, 79, 32, 14, 11, 11, 26, 35, 254, 40], [37, 688, 2, 3, 3, 6, 34, 22, 110, 95], [101, 56, 211, 48, 127, 93, 175, 128, 34, 27], [47, 38, 58, 164, 26, 245, 194, 128, 24, 76], [48, 34, 99, 33, 278, 51, 207, 193, 39, 18], [29, 21, 67, 91, 32, 419, 95, 195, 25, 26], [10, 35, 48, 33, 73, 25, 660, 67, 9, 40], [38, 28, 31, 38, 39, 94, 42, 617, 20, 53], [138, 118, 11, 9, 1, 16, 16, 21, 614, 56], [32, 260, 5, 10, 4, 8, 57, 41, 187, 396]]"
9,1.4723871901035308,0.4527,1.4857945883274077,0.4796,0.4737638235092163,0.4796000123023987,0.4706031084060669,"[[506, 58, 41, 30, 24, 12, 25, 45, 200, 59], [24, 661, 5, 20, 7, 8, 31, 28, 84, 132], [82, 34, 202, 94, 194, 103, 122, 118, 26, 25], [36, 22, 49, 321, 40, 224, 134, 107, 12, 55], [41, 22, 71, 63, 369, 59, 159, 173, 27, 16], [18, 10, 57, 160, 45, 448, 66, 158, 19, 19], [7, 18, 39, 82, 124, 28, 611, 55, 7, 29], [24, 13, 20, 71, 54, 111, 31, 621, 11, 44], [156, 101, 12, 25, 5, 15, 16, 23, 562, 85], [26, 191, 6, 30, 6, 15, 56, 50, 125, 495]]"
10,1.4361075991392136,0.46396,1.4591522371768952,0.4857,0.4818052351474762,0.48570001125335693,0.477186918258667,"[[523, 47, 44, 25, 21, 17, 26, 36, 204, 57], [48, 597, 6, 18, 7, 12, 28, 23, 95, 166], [84, 26, 220, 99, 157, 130, 130, 102, 27, 25], [40, 21, 45, 326, 29, 255, 126, 94, 11, 53], [42, 16, 70, 71, 328, 82, 178, 167, 28, 18], [21, 9, 55, 157, 38, 488, 57, 135, 19, 21], [9, 14, 36, 97, 88, 33, 637, 49, 7, 30], [27, 8, 23, 68, 43, 130, 29, 615, 11, 46], [154, 85, 13, 28, 3, 14, 14, 24, 585, 80], [36, 151, 6, 23, 6, 18, 51, 46, 125, 538]]"
