round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score,confusion_matrix
1,1.9639346010684966,0.24704,2.039827082157135,0.2661,0.24819859862327576,0.2660999894142151,0.21262788772583008,"[[485, 26, 0, 3, 3, 100, 56, 26, 144, 157], [95, 118, 0, 3, 0, 190, 171, 45, 151, 227], [143, 27, 0, 6, 18, 210, 413, 77, 22, 84], [72, 14, 0, 18, 7, 352, 355, 76, 14, 92], [45, 9, 0, 8, 10, 176, 592, 53, 16, 91], [107, 11, 0, 16, 5, 416, 289, 71, 13, 72], [20, 7, 0, 10, 2, 143, 705, 57, 5, 51], [52, 21, 0, 11, 5, 229, 299, 148, 36, 199], [234, 32, 0, 2, 0, 137, 32, 23, 303, 237], [88, 35, 0, 6, 0, 82, 151, 66, 114, 458]]"
2,1.8078960902690888,0.31348,1.9123127150535584,0.3306,0.3267611265182495,0.33059996366500854,0.29644179344177246,"[[529, 76, 0, 8, 14, 32, 31, 53, 197, 60], [95, 327, 0, 26, 5, 44, 89, 72, 223, 119], [151, 72, 8, 29, 122, 152, 265, 132, 29, 40], [78, 56, 3, 57, 38, 297, 226, 170, 22, 53], [62, 34, 3, 25, 167, 132, 390, 120, 24, 43], [77, 57, 3, 30, 53, 414, 155, 149, 33, 29], [19, 45, 3, 18, 56, 110, 617, 97, 5, 30], [63, 58, 2, 24, 63, 158, 114, 380, 47, 91], [229, 75, 1, 10, 1, 62, 14, 40, 443, 125], [91, 113, 0, 22, 4, 19, 82, 93, 212, 364]]"
3,1.7237313351631165,0.34874,1.831627049446106,0.331,0.37126588821411133,0.33100003004074097,0.2903883755207062,"[[389, 76, 2, 8, 5, 67, 50, 158, 132, 113], [47, 364, 1, 18, 1, 37, 145, 88, 78, 221], [89, 33, 8, 14, 59, 112, 448, 199, 14, 24], [18, 19, 2, 30, 5, 240, 427, 214, 6, 39], [31, 17, 2, 14, 68, 67, 599, 163, 14, 25], [13, 9, 0, 22, 11, 370, 349, 188, 16, 22], [4, 10, 0, 6, 7, 46, 795, 114, 1, 17], [17, 19, 2, 12, 26, 130, 233, 504, 13, 44], [133, 89, 0, 9, 0, 89, 40, 85, 299, 256], [32, 104, 0, 23, 1, 30, 123, 130, 74, 483]]"
4,1.658661108136177,0.37594,1.7078298282623292,0.3887,0.3854854106903076,0.388700008392334,0.36376044154167175,"[[531, 81, 15, 15, 9, 23, 30, 81, 132, 83], [97, 449, 1, 24, 2, 18, 47, 47, 93, 222], [128, 40, 35, 68, 179, 112, 200, 191, 19, 28], [45, 28, 12, 153, 22, 271, 191, 208, 7, 63], [54, 22, 15, 57, 250, 79, 254, 225, 19, 25], [36, 18, 5, 83, 42, 440, 118, 214, 13, 31], [8, 23, 18, 48, 70, 60, 603, 133, 2, 35], [36, 24, 6, 48, 45, 127, 67, 570, 18, 59], [237, 101, 1, 16, 1, 39, 17, 35, 353, 200], [69, 123, 1, 31, 1, 12, 68, 68, 124, 503]]"
5,1.6123525615930556,0.39788,1.6458187532424926,0.4153,0.41532981395721436,0.41530001163482666,0.39993709325790405,"[[555, 90, 20, 18, 10, 14, 27, 53, 125, 88], [93, 519, 2, 9, 3, 16, 38, 31, 65, 224], [127, 47, 116, 96, 153, 87, 173, 146, 20, 35], [58, 36, 26, 241, 27, 229, 146, 142, 7, 88], [59, 28, 40, 77, 278, 69, 195, 206, 18, 30], [42, 22, 32, 129, 41, 424, 79, 175, 14, 42], [10, 30, 38, 79, 79, 40, 574, 87, 2, 61], [38, 25, 11, 64, 49, 113, 42, 556, 17, 85], [252, 122, 3, 22, 2, 23, 15, 17, 367, 177], [62, 168, 4, 29, 3, 7, 58, 36, 110, 523]]"
6,1.554643443107605,0.41746,1.5883156073093414,0.4324,0.43046754598617554,0.4323999881744385,0.41021212935447693,"[[429, 96, 19, 14, 11, 22, 27, 40, 261, 81], [32, 602, 2, 7, 3, 11, 36, 20, 122, 165], [92, 61, 103, 60, 174, 119, 197, 120, 37, 37], [44, 40, 23, 143, 36, 303, 189, 109, 11, 102], [40, 37, 24, 37, 314, 88, 217, 175, 36, 32], [21, 23, 21, 73, 46, 503, 101, 144, 26, 42], [6, 38, 23, 42, 86, 43, 641, 59, 5, 57], [28, 30, 6, 43, 56, 140, 51, 535, 21, 90], [103, 116, 3, 11, 1, 27, 19, 15, 566, 139], [26, 212, 2, 16, 4, 13, 60, 26, 153, 488]]"
7,1.5316317133903503,0.42996,1.55337362408638,0.4543,0.4451085925102234,0.4542999863624573,0.43893229961395264,"[[478, 78, 32, 17, 13, 13, 28, 39, 260, 42], [39, 642, 2, 7, 6, 5, 37, 21, 125, 116], [90, 50, 160, 65, 200, 103, 156, 109, 36, 31], [40, 39, 51, 208, 53, 252, 175, 92, 23, 67], [45, 30, 54, 43, 373, 65, 184, 154, 35, 17], [30, 20, 52, 105, 54, 470, 92, 130, 25, 22], [7, 35, 37, 50, 120, 25, 629, 51, 8, 38], [31, 32, 23, 46, 79, 125, 39, 553, 20, 52], [131, 104, 7, 12, 4, 15, 19, 21, 611, 76], [35, 238, 6, 19, 5, 11, 58, 40, 169, 419]]"
8,1.497482127904892,0.4432,1.5145763456821442,0.4601,0.4533234238624573,0.460099995136261,0.44429540634155273,"[[546, 70, 31, 14, 12, 7, 28, 37, 212, 43], [63, 652, 1, 6, 4, 4, 34, 23, 98, 115], [110, 47, 262, 47, 108, 83, 166, 123, 27, 27], [51, 33, 69, 183, 31, 221, 200, 116, 20, 76], [59, 28, 124, 38, 263, 41, 210, 185, 31, 21], [33, 15, 78, 99, 33, 407, 93, 188, 24, 30], [12, 28, 51, 36, 76, 25, 664, 59, 7, 42], [43, 23, 33, 42, 43, 88, 42, 612, 17, 57], [185, 108, 14, 8, 1, 16, 17, 19, 567, 65], [48, 221, 7, 10, 4, 8, 57, 40, 160, 445]]"
9,1.4691371431350708,0.45424,1.4711070597171783,0.4845,0.48033323884010315,0.484499990940094,0.4765664041042328,"[[520, 67, 46, 33, 24, 8, 25, 49, 151, 77], [26, 681, 5, 22, 7, 3, 30, 27, 55, 144], [81, 33, 220, 93, 197, 96, 122, 112, 16, 30], [36, 24, 50, 339, 48, 210, 131, 105, 4, 53], [44, 22, 74, 65, 394, 48, 154, 158, 19, 22], [20, 10, 55, 174, 55, 439, 65, 149, 14, 19], [5, 20, 39, 84, 134, 23, 613, 47, 4, 31], [25, 12, 19, 70, 67, 103, 28, 623, 9, 44], [199, 116, 15, 27, 5, 13, 16, 25, 478, 106], [31, 191, 6, 32, 6, 14, 54, 50, 78, 538]]"
10,1.4364810370206833,0.46658,1.4491559422016145,0.4909,0.4867914915084839,0.4909000098705292,0.48337751626968384,"[[560, 44, 51, 28, 20, 16, 28, 30, 156, 67], [64, 586, 7, 20, 7, 11, 31, 22, 72, 180], [86, 25, 230, 102, 163, 118, 138, 91, 19, 28], [37, 19, 59, 330, 32, 250, 136, 75, 9, 53], [47, 13, 81, 69, 342, 82, 189, 137, 23, 17], [18, 9, 61, 152, 44, 504, 69, 106, 18, 19], [9, 11, 40, 81, 85, 35, 671, 34, 6, 28], [29, 7, 25, 74, 48, 133, 33, 596, 10, 45], [196, 80, 14, 28, 5, 14, 17, 18, 534, 94], [54, 136, 9, 28, 6, 20, 56, 39, 96, 556]]"
