round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score,confusion_matrix
1,0.7793283118605614,0.7316,2.0627379751205446,0.2515,0.259319007396698,0.2515000104904175,0.20867538452148438,"[[222, 78, 42, 7, 0, 15, 22, 32, 580, 2], [8, 259, 101, 21, 0, 40, 64, 22, 481, 4], [118, 118, 293, 25, 0, 41, 196, 50, 156, 3], [44, 107, 260, 85, 0, 97, 191, 63, 153, 0], [25, 76, 309, 41, 0, 34, 345, 54, 111, 5], [20, 97, 223, 64, 0, 129, 159, 52, 256, 0], [18, 83, 230, 25, 0, 37, 527, 34, 45, 1], [32, 140, 228, 30, 0, 47, 109, 220, 186, 8], [26, 101, 40, 14, 0, 33, 6, 11, 766, 3], [7, 280, 121, 6, 0, 15, 47, 46, 464, 14]]"
2,0.6799346307069063,0.76026,1.9109233975410462,0.3133,0.3453254699707031,0.3133000135421753,0.2759725749492645,"[[681, 74, 0, 19, 2, 20, 31, 48, 107, 18], [208, 314, 0, 80, 1, 22, 63, 33, 206, 73], [197, 62, 1, 150, 36, 92, 288, 137, 18, 19], [110, 57, 0, 315, 11, 139, 193, 127, 25, 23], [101, 39, 0, 143, 55, 65, 439, 126, 16, 16], [109, 44, 0, 220, 16, 271, 181, 116, 27, 16], [31, 41, 1, 116, 9, 55, 622, 102, 5, 18], [126, 53, 0, 136, 23, 94, 116, 376, 30, 46], [463, 78, 0, 44, 0, 33, 9, 20, 299, 54], [219, 142, 0, 83, 0, 9, 60, 62, 226, 199]]"
3,0.6090452055484057,0.78916,1.8048346209526063,0.3378,0.3403121531009674,0.33779996633529663,0.2833268344402313,"[[394, 63, 1, 3, 0, 61, 42, 167, 203, 66], [45, 355, 0, 13, 0, 48, 70, 62, 215, 192], [83, 31, 2, 6, 0, 98, 416, 320, 26, 18], [11, 15, 1, 14, 0, 220, 354, 335, 12, 38], [34, 19, 0, 6, 0, 70, 530, 295, 23, 23], [12, 12, 0, 7, 0, 346, 250, 343, 12, 18], [5, 13, 0, 1, 0, 42, 740, 174, 2, 23], [18, 16, 0, 0, 0, 105, 151, 655, 14, 41], [149, 70, 0, 7, 0, 94, 21, 64, 439, 156], [44, 115, 0, 2, 0, 39, 91, 110, 166, 433]]"
4,0.594635703921318,0.79882,1.8945214664936065,0.3143,0.3942064642906189,0.314300000667572,0.2767278552055359,"[[506, 129, 1, 1, 0, 21, 11, 41, 105, 185], [45, 452, 0, 0, 0, 3, 9, 5, 43, 443], [136, 203, 22, 18, 32, 70, 157, 195, 15, 152], [53, 159, 1, 65, 0, 167, 80, 161, 2, 312], [59, 182, 11, 29, 48, 43, 194, 254, 11, 169], [35, 113, 3, 30, 1, 306, 55, 234, 11, 212], [11, 175, 4, 28, 2, 38, 358, 118, 2, 264], [39, 126, 1, 6, 4, 57, 20, 374, 8, 365], [239, 130, 0, 4, 0, 22, 5, 5, 243, 352], [38, 131, 0, 0, 0, 4, 16, 7, 35, 769]]"
5,0.5788962031006814,0.80442,1.6655513858795166,0.3821,0.4096527695655823,0.38210001587867737,0.348369300365448,"[[675, 54, 1, 7, 9, 58, 25, 54, 44, 73], [197, 415, 0, 17, 2, 29, 32, 29, 31, 248], [152, 39, 4, 69, 175, 207, 129, 183, 10, 32], [51, 18, 0, 190, 24, 391, 95, 160, 2, 69], [82, 17, 2, 77, 247, 146, 155, 242, 2, 30], [39, 11, 0, 100, 29, 558, 57, 176, 6, 24], [11, 14, 1, 107, 109, 139, 462, 107, 1, 49], [51, 11, 0, 47, 26, 193, 26, 583, 5, 58], [500, 91, 0, 13, 0, 49, 10, 23, 168, 146], [132, 116, 0, 15, 2, 37, 61, 45, 73, 519]]"
6,0.5681066595762968,0.80702,1.6883984673023225,0.3913,0.42510485649108887,0.3913000226020813,0.36475977301597595,"[[475, 17, 5, 34, 26, 85, 45, 74, 182, 57], [64, 214, 0, 57, 11, 67, 123, 35, 137, 292], [91, 2, 11, 91, 196, 209, 282, 84, 19, 15], [19, 4, 4, 230, 41, 345, 248, 77, 6, 26], [38, 4, 3, 64, 283, 132, 346, 99, 19, 12], [13, 1, 1, 133, 54, 554, 150, 74, 14, 6], [2, 2, 2, 74, 54, 71, 758, 25, 3, 9], [15, 0, 2, 88, 103, 241, 98, 430, 12, 11], [189, 27, 1, 28, 9, 55, 46, 36, 487, 122], [34, 27, 0, 50, 5, 79, 140, 69, 125, 471]]"
7,0.5525596727654338,0.81524,1.5842277276515961,0.4553,0.45496612787246704,0.455299973487854,0.43904390931129456,"[[437, 55, 28, 28, 10, 31, 31, 30, 281, 69], [30, 592, 3, 14, 5, 5, 36, 18, 110, 187], [103, 35, 123, 149, 126, 90, 217, 100, 31, 26], [35, 24, 26, 372, 17, 177, 176, 89, 12, 72], [42, 24, 51, 99, 244, 42, 278, 161, 34, 25], [14, 14, 40, 244, 22, 378, 113, 133, 18, 24], [3, 21, 21, 91, 56, 23, 697, 35, 7, 46], [22, 20, 14, 96, 42, 89, 62, 564, 19, 72], [119, 85, 8, 15, 0, 16, 22, 18, 611, 106], [20, 177, 5, 20, 3, 9, 63, 33, 135, 535]]"
8,0.48948766534030436,0.8317,1.6417529809474944,0.4211,0.4473458528518677,0.42110002040863037,0.3985127806663513,"[[528, 13, 17, 47, 35, 49, 37, 63, 176, 35], [91, 241, 1, 76, 22, 57, 93, 47, 133, 239], [101, 2, 25, 136, 227, 184, 209, 95, 12, 9], [29, 2, 6, 364, 44, 294, 165, 73, 5, 18], [42, 4, 6, 97, 333, 108, 261, 125, 18, 6], [20, 1, 3, 198, 58, 528, 101, 76, 11, 4], [6, 2, 2, 102, 70, 56, 730, 26, 2, 4], [19, 0, 3, 118, 79, 205, 52, 510, 8, 6], [199, 22, 3, 39, 13, 41, 40, 31, 524, 88], [46, 35, 3, 82, 9, 60, 108, 97, 132, 428]]"
9,0.4952551772966981,0.83056,1.490564353466034,0.4552,0.46931955218315125,0.4552000164985657,0.4331907629966736,"[[572, 129, 30, 3, 11, 3, 28, 50, 110, 64], [29, 773, 0, 4, 4, 1, 25, 26, 31, 107], [121, 59, 221, 43, 140, 36, 159, 180, 11, 30], [45, 31, 45, 176, 28, 143, 209, 241, 6, 76], [60, 46, 89, 39, 284, 20, 192, 241, 10, 19], [30, 25, 69, 85, 30, 295, 115, 320, 10, 21], [9, 26, 34, 24, 75, 16, 677, 93, 6, 40], [29, 38, 16, 18, 40, 47, 48, 722, 4, 38], [243, 216, 12, 8, 3, 5, 17, 33, 373, 90], [41, 322, 2, 3, 4, 3, 45, 64, 57, 459]]"
10,0.4969993169307709,0.83272,1.4864669477939605,0.4577,0.4725536108016968,0.4577000141143799,0.43908339738845825,"[[630, 54, 37, 8, 40, 11, 27, 75, 85, 33], [77, 657, 2, 8, 24, 8, 30, 39, 46, 109], [115, 26, 113, 58, 319, 71, 122, 150, 12, 14], [38, 20, 30, 204, 110, 158, 190, 215, 4, 31], [63, 16, 36, 24, 485, 30, 138, 192, 9, 7], [16, 13, 34, 82, 111, 352, 119, 256, 8, 9], [11, 15, 12, 26, 211, 15, 615, 77, 1, 17], [30, 13, 12, 20, 88, 68, 42, 702, 3, 22], [345, 91, 12, 10, 22, 15, 24, 38, 377, 66], [72, 221, 5, 8, 15, 20, 71, 82, 64, 442]]"
