round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score
1,0.7793237122893334,0.7317,2.26247092962265,0.1651,0.058849744498729706,0.16510000824928284,0.05817101523280144
2,0.7194954694360495,0.74612,2.1752002668380737,0.1824,0.17438457906246185,0.18239998817443848,0.088811494410038
3,0.6276409165114164,0.77692,2.0943948924541473,0.1984,0.1952887326478958,0.19840000569820404,0.11107414215803146
4,0.5960058600753546,0.7853,2.03106258392334,0.23,0.18232163786888123,0.23000000417232513,0.15493351221084595
5,0.5873368542790413,0.78976,1.9853232276439667,0.2472,0.23122194409370422,0.24719999730587006,0.171847403049469
6,0.561511542454362,0.79872,1.9411605787277222,0.2714,0.23171491920948029,0.27140000462532043,0.20262053608894348
7,0.543072209790349,0.80594,1.9077940154075623,0.2806,0.24069134891033173,0.28060001134872437,0.22137700021266937
8,0.5371066156327724,0.80632,1.8762412142753602,0.3031,0.31885355710983276,0.30309998989105225,0.24106264114379883
9,0.5142655680179596,0.81662,1.841279855966568,0.3174,0.3939909338951111,0.3174000084400177,0.2599249482154846
10,0.516685150116682,0.8141,1.8349990952014923,0.3058,0.3736984133720398,0.3057999908924103,0.2539796829223633
11,0.4976410718038678,0.82176,1.7922569453716277,0.3417,0.39937740564346313,0.34170001745224,0.2898668050765991
12,0.4996419805884361,0.82046,1.7737036180496215,0.3463,0.38649505376815796,0.34630000591278076,0.2996659576892853
13,0.47275272761285303,0.8286,1.7380048727989197,0.3608,0.48266950249671936,0.36080002784729004,0.3219466805458069
14,0.46832242836803195,0.8307,1.69648246884346,0.3805,0.46728888154029846,0.38050001859664917,0.3409263491630554
15,0.46814099577069285,0.8311,1.6909841632843017,0.3832,0.46198970079421997,0.3832000195980072,0.34895217418670654
16,0.4626689538806677,0.8322,1.6821336948871612,0.3822,0.4196762144565582,0.3822000026702881,0.33977678418159485
17,0.44951765625923873,0.83702,1.6506551396846771,0.3895,0.47173985838890076,0.3895000219345093,0.3569415807723999
18,0.4423860372751951,0.84056,1.6471199333667754,0.3927,0.42404329776763916,0.3926999866962433,0.3572482168674469
19,0.44145130226016044,0.84104,1.6081300568580628,0.4053,0.4611925184726715,0.4053000211715698,0.36640453338623047
20,0.4337938658297062,0.84188,1.5975979995727538,0.4083,0.454916775226593,0.40829998254776,0.37824878096580505
21,0.4264323732703924,0.84504,1.5741790664196014,0.4172,0.4309725761413574,0.4172000288963318,0.3898448944091797
22,0.42457363932579756,0.84538,1.5550480914115905,0.4301,0.4400032162666321,0.4301000237464905,0.4044942855834961
23,0.41717279053479434,0.84828,1.544391657114029,0.4307,0.4498761296272278,0.43070000410079956,0.4048645496368408
24,0.41497444856911897,0.84936,1.535583724975586,0.4344,0.44817161560058594,0.4343999922275543,0.4092976152896881
25,0.4153236473724246,0.84998,1.5252003526687623,0.4374,0.4480501115322113,0.4373999834060669,0.4150197207927704
26,0.4104465325847268,0.8502,1.5158218443393707,0.4425,0.45639339089393616,0.4424999952316284,0.42315396666526794
27,0.40555446304008363,0.854,1.5036570453643798,0.444,0.46168339252471924,0.4440000057220459,0.4196624457836151
28,0.3987768338881433,0.85274,1.486965218782425,0.455,0.4700267016887665,0.45500001311302185,0.4350113272666931
29,0.3974422587826848,0.85562,1.4785319221019746,0.4527,0.4682547450065613,0.4526999890804291,0.4275286793708801
30,0.3919593544080853,0.85522,1.470749101638794,0.458,0.4686322808265686,0.4580000042915344,0.43361061811447144
31,0.39066671565920114,0.85804,1.4707919645309449,0.4573,0.48079827427864075,0.45730000734329224,0.43596315383911133
32,0.38807190395146607,0.85744,1.4535279893875122,0.4631,0.48263072967529297,0.46309998631477356,0.443787157535553
33,0.3890886258855462,0.85936,1.449533373117447,0.4681,0.4857137203216553,0.468099981546402,0.45041778683662415
34,0.3790115571245551,0.86204,1.4347541546821594,0.4723,0.4888651371002197,0.4722999930381775,0.4515688419342041
35,0.37925901159644126,0.8624,1.4393492639064789,0.47,0.49448370933532715,0.4699999988079071,0.4509289264678955
36,0.37726428411901,0.86288,1.4259792792797088,0.4773,0.4970925450325012,0.4772999882698059,0.461593896150589
37,0.36804173327982426,0.86444,1.414617886543274,0.4838,0.5004772543907166,0.4837999939918518,0.46975821256637573
38,0.3716123029999435,0.86434,1.417029480934143,0.4779,0.494699627161026,0.4778999984264374,0.4581698775291443
39,0.3645250266380608,0.86718,1.4046715569496155,0.4848,0.5002456307411194,0.4848000109195709,0.47024744749069214
40,0.36945656407624483,0.8643,1.3892126703262329,0.497,0.508858323097229,0.4970000088214874,0.4833122491836548
41,0.3590413637235761,0.86806,1.3820771014690398,0.4963,0.5092200636863708,0.49629998207092285,0.48234936594963074
