round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score,confusion_matrix
1,1.3213909285068512,0.48816,2.0557741463184356,0.2673,0.25884586572647095,0.267300009727478,0.23631277680397034,"[[627, 72, 1, 25, 6, 20, 22, 24, 98, 105], [204, 241, 2, 63, 19, 50, 79, 21, 133, 188], [233, 72, 14, 115, 65, 82, 229, 77, 12, 101], [124, 48, 9, 220, 45, 149, 197, 77, 5, 126], [91, 47, 14, 138, 59, 71, 387, 76, 15, 102], [161, 40, 14, 176, 26, 232, 164, 79, 13, 95], [52, 51, 4, 138, 37, 63, 486, 63, 5, 101], [116, 63, 4, 140, 38, 80, 128, 183, 28, 220], [466, 59, 3, 35, 5, 57, 8, 9, 186, 172], [186, 105, 1, 41, 23, 20, 58, 46, 95, 425]]"
2,1.213426075577736,0.53504,1.929232884645462,0.301,0.3023318648338318,0.3009999990463257,0.24474844336509705,"[[513, 47, 0, 4, 0, 80, 39, 75, 81, 161], [124, 237, 0, 13, 0, 67, 123, 68, 70, 298], [124, 39, 1, 6, 1, 182, 389, 179, 6, 73], [31, 16, 1, 18, 2, 303, 340, 200, 5, 84], [47, 12, 1, 10, 1, 130, 557, 158, 5, 79], [35, 13, 0, 13, 0, 427, 282, 176, 7, 47], [9, 10, 0, 3, 0, 108, 688, 127, 1, 54], [28, 13, 0, 2, 0, 166, 233, 412, 11, 135], [312, 48, 1, 8, 0, 109, 19, 35, 168, 300], [82, 53, 0, 11, 1, 40, 102, 101, 65, 545]]"
3,1.1342746301591395,0.57266,1.9188193333148957,0.2899,0.41572803258895874,0.289900004863739,0.24271953105926514,"[[355, 33, 3, 5, 0, 124, 77, 151, 106, 146], [31, 197, 2, 6, 0, 88, 209, 94, 59, 314], [74, 11, 6, 11, 0, 173, 540, 155, 8, 22], [10, 6, 2, 6, 0, 299, 483, 177, 4, 13], [20, 3, 3, 3, 2, 105, 698, 132, 9, 25], [8, 0, 0, 1, 0, 425, 429, 123, 7, 7], [2, 1, 0, 2, 0, 72, 811, 101, 0, 11], [9, 2, 1, 3, 0, 160, 376, 421, 7, 21], [129, 38, 1, 6, 0, 130, 50, 99, 237, 310], [17, 30, 0, 9, 0, 72, 191, 200, 42, 439]]"
4,1.1236567469239236,0.58694,1.7666696894168854,0.3529,0.4012952744960785,0.3528999984264374,0.30768144130706787,"[[471, 56, 3, 14, 4, 72, 45, 122, 101, 112], [50, 353, 1, 13, 1, 48, 113, 63, 53, 305], [94, 19, 16, 35, 39, 191, 402, 169, 12, 23], [20, 11, 3, 43, 3, 363, 330, 190, 5, 32], [45, 9, 3, 16, 49, 116, 563, 169, 10, 20], [20, 2, 1, 26, 4, 511, 259, 158, 8, 11], [5, 2, 2, 16, 3, 70, 768, 111, 1, 22], [21, 4, 0, 19, 15, 186, 207, 515, 7, 26], [221, 81, 0, 8, 1, 66, 27, 60, 263, 273], [37, 79, 0, 23, 0, 37, 126, 104, 54, 540]]"
5,1.0611451072990894,0.60644,1.7030077469348908,0.3922,0.40775710344314575,0.3921999931335449,0.3693040609359741,"[[465, 98, 6, 11, 5, 20, 11, 36, 243, 105], [38, 517, 0, 4, 0, 9, 14, 7, 118, 293], [136, 79, 50, 127, 98, 137, 103, 165, 34, 71], [55, 47, 5, 205, 11, 290, 61, 125, 16, 185], [57, 52, 22, 78, 175, 117, 151, 229, 35, 84], [34, 27, 6, 119, 16, 496, 34, 152, 25, 91], [9, 54, 17, 116, 62, 74, 405, 111, 5, 147], [41, 38, 2, 54, 21, 133, 16, 493, 23, 179], [153, 115, 0, 15, 0, 24, 2, 8, 502, 181], [29, 160, 0, 12, 1, 5, 25, 12, 142, 614]]"
6,1.0427555460631848,0.61204,1.603975293636322,0.4348,0.43013352155685425,0.43480002880096436,0.4240608811378479,"[[589, 61, 24, 17, 17, 24, 24, 36, 151, 57], [84, 528, 1, 13, 5, 23, 43, 22, 95, 186], [126, 31, 178, 67, 171, 140, 161, 80, 23, 23], [47, 17, 52, 202, 38, 328, 172, 83, 14, 47], [61, 19, 101, 50, 329, 91, 200, 110, 18, 21], [33, 8, 65, 111, 47, 527, 95, 78, 20, 16], [8, 13, 55, 76, 111, 57, 597, 42, 2, 39], [42, 11, 25, 52, 93, 194, 50, 473, 14, 46], [253, 94, 8, 22, 4, 27, 13, 19, 447, 113], [72, 149, 6, 28, 6, 26, 66, 35, 134, 478]]"
7,1.0232697992920876,0.62448,1.5923921012878417,0.4389,0.43803033232688904,0.4388999938964844,0.42585575580596924,"[[593, 47, 20, 15, 25, 16, 19, 35, 195, 35], [78, 509, 1, 11, 12, 14, 34, 24, 154, 163], [144, 29, 110, 61, 316, 123, 76, 92, 28, 21], [61, 23, 44, 208, 117, 273, 98, 95, 24, 57], [66, 16, 45, 38, 508, 64, 94, 127, 22, 20], [45, 8, 37, 98, 107, 479, 60, 125, 25, 16], [11, 12, 37, 61, 285, 53, 440, 57, 6, 38], [50, 8, 17, 39, 120, 148, 22, 528, 21, 47], [238, 65, 6, 19, 9, 15, 10, 18, 545, 75], [64, 125, 5, 19, 12, 16, 54, 44, 192, 469]]"
8,0.9938634926974773,0.63728,1.555981869697571,0.4489,0.4558555483818054,0.4489000141620636,0.4312787652015686,"[[595, 43, 17, 23, 35, 33, 22, 43, 119, 70], [60, 496, 4, 19, 10, 27, 39, 25, 70, 250], [111, 22, 48, 89, 317, 188, 94, 92, 13, 26], [33, 12, 12, 238, 81, 374, 116, 89, 5, 40], [48, 8, 13, 52, 467, 116, 126, 129, 16, 25], [20, 4, 8, 110, 82, 581, 66, 105, 11, 13], [8, 10, 9, 87, 205, 73, 536, 41, 1, 30], [25, 4, 5, 54, 106, 204, 28, 536, 9, 29], [263, 70, 2, 24, 10, 34, 13, 21, 429, 134], [52, 107, 3, 34, 10, 37, 57, 54, 83, 563]]"
9,0.9547054258286953,0.64426,1.491115618944168,0.4766,0.4731910228729248,0.4765999913215637,0.4605090022087097,"[[568, 97, 19, 16, 23, 7, 19, 38, 138, 75], [27, 718, 5, 11, 6, 2, 24, 18, 44, 145], [123, 51, 116, 97, 267, 67, 115, 115, 13, 36], [50, 31, 30, 320, 72, 145, 146, 116, 8, 82], [56, 34, 39, 60, 440, 30, 150, 151, 14, 26], [35, 18, 30, 186, 75, 370, 83, 161, 16, 26], [9, 25, 20, 66, 162, 20, 602, 47, 2, 47], [35, 25, 13, 56, 80, 72, 33, 622, 7, 57], [205, 149, 6, 19, 4, 7, 13, 24, 457, 116], [33, 224, 4, 18, 5, 8, 43, 42, 70, 553]]"
10,0.9342702633440495,0.6552,1.4915532219409942,0.4787,0.4884882867336273,0.47870001196861267,0.47174936532974243,"[[645, 60, 28, 39, 28, 10, 13, 24, 105, 48], [71, 643, 5, 21, 9, 9, 18, 13, 66, 145], [112, 34, 142, 171, 301, 73, 63, 61, 12, 31], [45, 20, 34, 461, 92, 152, 87, 43, 6, 60], [65, 20, 48, 111, 507, 36, 92, 84, 17, 20], [24, 14, 36, 285, 87, 397, 47, 79, 12, 19], [13, 20, 28, 144, 214, 28, 498, 20, 3, 32], [47, 11, 19, 120, 116, 102, 20, 513, 10, 42], [301, 92, 7, 31, 6, 12, 9, 15, 446, 81], [71, 186, 6, 38, 7, 10, 30, 28, 89, 535]]"
