round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score,confusion_matrix
1,1.3060934289693833,0.49236,2.215930600166321,0.1445,0.13784165680408478,0.1444999873638153,0.05674818903207779,"[[8, 0, 0, 66, 3, 0, 1, 0, 0, 922], [0, 0, 0, 169, 0, 0, 0, 0, 0, 831], [2, 0, 0, 334, 5, 0, 12, 0, 0, 647], [0, 0, 0, 470, 1, 0, 6, 0, 0, 523], [1, 0, 0, 466, 8, 0, 29, 0, 0, 496], [0, 0, 0, 424, 2, 0, 7, 0, 0, 567], [0, 0, 0, 530, 2, 0, 35, 0, 0, 433], [0, 0, 0, 290, 3, 0, 4, 0, 0, 703], [9, 0, 0, 106, 0, 0, 0, 0, 0, 885], [0, 0, 0, 73, 1, 0, 2, 0, 0, 924]]"
2,1.2014252253770827,0.52872,2.133046815395355,0.1808,0.09368759393692017,0.18080000579357147,0.08906221389770508,"[[7, 0, 0, 58, 0, 0, 23, 0, 0, 912], [0, 0, 0, 79, 0, 0, 57, 0, 0, 864], [2, 0, 0, 203, 0, 0, 268, 0, 0, 527], [1, 0, 0, 339, 1, 0, 197, 0, 0, 462], [2, 0, 0, 178, 0, 0, 440, 0, 0, 380], [2, 0, 0, 390, 0, 0, 178, 0, 0, 430], [0, 0, 0, 137, 1, 0, 543, 0, 0, 319], [0, 0, 0, 160, 1, 0, 137, 0, 0, 702], [9, 0, 0, 96, 0, 0, 6, 0, 0, 889], [0, 0, 0, 38, 0, 0, 43, 0, 0, 919]]"
3,1.1467024812400342,0.5586,2.0318459129333495,0.234,0.1766110211610794,0.23399999737739563,0.1407659500837326,"[[355, 2, 0, 143, 0, 0, 40, 0, 0, 460], [46, 18, 0, 165, 0, 0, 105, 0, 0, 666], [83, 2, 0, 355, 0, 0, 378, 0, 0, 182], [18, 1, 0, 509, 0, 0, 286, 0, 0, 186], [22, 0, 0, 260, 0, 0, 565, 0, 0, 153], [21, 0, 0, 586, 0, 0, 254, 0, 0, 139], [2, 0, 0, 231, 0, 0, 670, 0, 0, 97], [8, 0, 0, 335, 0, 0, 254, 0, 0, 403], [163, 3, 0, 147, 0, 0, 15, 0, 0, 672], [20, 2, 0, 97, 0, 0, 93, 0, 0, 788]]"
4,1.093628076672554,0.5825,1.9075885033607483,0.3041,0.29156672954559326,0.30410000681877136,0.250333309173584,"[[558, 53, 0, 59, 27, 0, 20, 10, 47, 226], [134, 275, 0, 42, 17, 0, 36, 0, 35, 461], [142, 42, 0, 241, 295, 0, 134, 12, 6, 128], [56, 22, 0, 429, 129, 0, 128, 17, 7, 212], [53, 15, 0, 183, 431, 0, 175, 6, 3, 134], [61, 17, 0, 520, 147, 0, 96, 9, 11, 139], [10, 17, 0, 178, 239, 0, 430, 6, 1, 119], [58, 29, 0, 197, 233, 0, 46, 65, 5, 367], [352, 60, 0, 63, 3, 0, 7, 2, 114, 399], [69, 57, 0, 38, 13, 0, 45, 1, 38, 739]]"
5,1.0735049569308759,0.59324,1.862935914993286,0.3082,0.4035024642944336,0.30820000171661377,0.2552676498889923,"[[496, 77, 0, 78, 75, 0, 5, 17, 81, 171], [67, 412, 0, 39, 59, 0, 7, 2, 52, 362], [111, 47, 0, 176, 566, 0, 12, 21, 9, 58], [29, 25, 0, 350, 427, 0, 9, 41, 4, 115], [40, 17, 0, 89, 744, 0, 14, 20, 8, 68], [27, 19, 0, 432, 436, 2, 4, 15, 9, 56], [8, 21, 0, 103, 766, 0, 32, 10, 0, 60], [28, 34, 0, 156, 449, 0, 3, 152, 8, 170], [238, 91, 0, 79, 23, 0, 2, 6, 208, 353], [40, 101, 0, 42, 64, 0, 11, 10, 46, 686]]"
6,1.0445807049274445,0.60006,1.8161462712287904,0.3201,0.38214170932769775,0.32010000944137573,0.2664935886859894,"[[554, 147, 0, 39, 76, 0, 3, 24, 67, 90], [76, 594, 0, 16, 47, 0, 2, 6, 25, 234], [126, 67, 0, 109, 609, 0, 9, 26, 10, 44], [47, 52, 0, 240, 492, 4, 6, 53, 5, 101], [55, 44, 0, 41, 780, 0, 4, 31, 5, 40], [40, 44, 0, 304, 496, 23, 3, 32, 12, 46], [9, 46, 0, 59, 785, 0, 25, 23, 0, 53], [49, 55, 0, 95, 447, 4, 1, 219, 6, 124], [302, 181, 0, 36, 33, 1, 2, 9, 201, 235], [53, 220, 0, 26, 65, 0, 4, 18, 49, 565]]"
7,1.006631331562996,0.62182,1.7654964053630828,0.345,0.39447784423828125,0.3449999988079071,0.30328696966171265,"[[490, 143, 0, 63, 79, 0, 2, 22, 119, 82], [42, 657, 0, 19, 37, 2, 2, 8, 49, 184], [105, 66, 0, 144, 588, 6, 5, 28, 19, 39], [26, 50, 0, 306, 431, 26, 6, 54, 4, 97], [43, 48, 0, 52, 775, 3, 6, 35, 11, 27], [24, 34, 0, 298, 452, 108, 1, 40, 10, 33], [7, 51, 0, 75, 748, 3, 35, 23, 1, 57], [35, 48, 1, 105, 420, 25, 0, 252, 10, 104], [221, 178, 0, 52, 30, 6, 2, 10, 294, 207], [35, 264, 0, 28, 53, 1, 5, 20, 61, 533]]"
8,0.9835903670340777,0.62684,1.7135160160064697,0.3703,0.46170639991760254,0.3702999949455261,0.33023643493652344,"[[606, 157, 1, 25, 51, 0, 2, 30, 81, 47], [73, 740, 0, 7, 22, 1, 2, 8, 31, 116], [151, 81, 2, 122, 521, 17, 7, 51, 13, 35], [56, 70, 0, 294, 307, 74, 8, 82, 7, 102], [72, 62, 0, 51, 705, 11, 9, 59, 9, 22], [46, 51, 0, 239, 330, 196, 6, 81, 14, 37], [8, 75, 0, 83, 646, 7, 74, 39, 1, 67], [61, 68, 0, 75, 283, 54, 3, 358, 8, 90], [360, 194, 0, 27, 19, 4, 1, 11, 265, 119], [64, 322, 0, 15, 31, 2, 8, 19, 76, 463]]"
9,0.9553431008309126,0.63724,1.665893681049347,0.3899,0.43846723437309265,0.38989999890327454,0.3568873703479767,"[[655, 117, 4, 15, 59, 6, 3, 25, 70, 46], [93, 690, 0, 5, 20, 8, 5, 8, 29, 142], [156, 61, 14, 110, 508, 44, 12, 50, 12, 33], [60, 53, 3, 251, 291, 157, 21, 76, 6, 82], [75, 41, 4, 43, 705, 27, 17, 62, 8, 18], [47, 35, 3, 156, 291, 344, 11, 77, 9, 27], [9, 56, 5, 77, 597, 23, 132, 42, 1, 58], [62, 49, 2, 67, 265, 82, 6, 388, 7, 72], [427, 156, 1, 24, 20, 13, 1, 13, 229, 116], [84, 275, 0, 23, 26, 4, 12, 21, 64, 491]]"
10,0.9281092565059662,0.64732,1.6262683641910554,0.3981,0.4562716782093048,0.39810001850128174,0.3719133138656616,"[[634, 101, 9, 25, 60, 5, 6, 20, 84, 56], [75, 670, 1, 9, 21, 7, 5, 8, 35, 169], [136, 57, 36, 132, 514, 33, 14, 34, 10, 34], [53, 41, 9, 324, 292, 109, 25, 57, 4, 86], [72, 38, 9, 55, 720, 13, 17, 49, 8, 19], [41, 24, 7, 235, 302, 277, 12, 63, 10, 29], [10, 43, 6, 89, 585, 13, 165, 31, 1, 57], [59, 44, 3, 89, 287, 71, 7, 360, 9, 71], [395, 148, 3, 28, 23, 7, 4, 11, 265, 116], [71, 236, 0, 27, 28, 5, 14, 19, 70, 530]]"
