round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score,confusion_matrix
1,1.9634330294132232,0.24602,2.070163769721985,0.2741,0.2399749755859375,0.27410000562667847,0.2261752188205719,"[[376, 87, 0, 5, 2, 62, 53, 26, 309, 80], [34, 282, 0, 5, 0, 115, 165, 34, 270, 95], [117, 86, 0, 11, 8, 159, 414, 87, 65, 53], [64, 66, 0, 38, 3, 284, 360, 87, 35, 63], [38, 61, 0, 21, 3, 130, 602, 50, 37, 58], [82, 76, 0, 25, 3, 341, 290, 81, 67, 35], [21, 46, 0, 20, 0, 102, 706, 63, 9, 33], [40, 90, 0, 28, 0, 159, 295, 164, 80, 144], [118, 82, 0, 3, 0, 99, 30, 20, 527, 121], [30, 135, 0, 10, 0, 48, 146, 69, 258, 304]]"
2,1.8093852273225783,0.31166,1.9356659579277038,0.3128,0.33850598335266113,0.31279999017715454,0.26919710636138916,"[[413, 85, 0, 7, 7, 30, 44, 62, 291, 61], [53, 355, 0, 15, 1, 46, 126, 72, 253, 79], [114, 81, 1, 21, 45, 108, 400, 149, 49, 32], [61, 66, 0, 58, 10, 222, 350, 167, 28, 38], [40, 46, 0, 27, 42, 80, 572, 123, 40, 30], [46, 66, 1, 29, 13, 340, 283, 153, 51, 18], [13, 46, 0, 14, 11, 65, 725, 104, 6, 16], [44, 73, 0, 20, 15, 110, 232, 378, 57, 71], [120, 94, 0, 7, 2, 64, 27, 43, 556, 87], [40, 182, 0, 18, 1, 16, 105, 109, 269, 260]]"
3,1.726986046910286,0.34534,1.8300126683712006,0.3616,0.3602961301803589,0.36160001158714294,0.33583205938339233,"[[397, 90, 3, 16, 14, 27, 36, 85, 243, 89], [45, 466, 1, 22, 4, 21, 74, 56, 157, 154], [103, 67, 10, 53, 188, 97, 248, 166, 41, 27], [35, 55, 6, 136, 31, 199, 279, 182, 20, 57], [36, 34, 5, 59, 259, 68, 342, 136, 26, 35], [19, 35, 3, 106, 60, 343, 205, 164, 37, 28], [7, 37, 2, 38, 84, 45, 646, 108, 2, 31], [28, 58, 0, 56, 77, 91, 125, 458, 34, 73], [102, 122, 1, 20, 2, 47, 17, 41, 466, 182], [29, 171, 1, 28, 3, 8, 82, 80, 163, 435]]"
4,1.6624464653730393,0.37578,1.739641057252884,0.3832,0.38142675161361694,0.3831999897956848,0.358995646238327,"[[462, 90, 14, 18, 13, 19, 34, 82, 217, 51], [62, 492, 4, 21, 3, 15, 68, 49, 156, 130], [116, 43, 41, 56, 198, 77, 244, 176, 31, 18], [38, 31, 17, 124, 21, 206, 306, 192, 21, 44], [48, 22, 14, 47, 263, 53, 321, 191, 24, 17], [28, 22, 10, 85, 57, 361, 186, 199, 29, 23], [8, 22, 19, 32, 84, 34, 656, 117, 4, 24], [31, 31, 4, 52, 62, 93, 109, 545, 33, 40], [152, 123, 2, 18, 3, 31, 19, 37, 486, 129], [47, 174, 1, 27, 2, 10, 83, 81, 173, 402]]"
5,1.6118544152975083,0.39598,1.675293904542923,0.4071,0.40090447664260864,0.40709999203681946,0.38784459233283997,"[[468, 124, 18, 17, 13, 12, 25, 53, 200, 70], [45, 634, 0, 8, 3, 10, 40, 24, 98, 138], [115, 73, 74, 80, 211, 73, 174, 138, 27, 35], [42, 59, 23, 197, 41, 189, 199, 148, 19, 83], [41, 48, 29, 67, 325, 50, 209, 178, 27, 26], [28, 39, 23, 134, 67, 367, 109, 169, 28, 36], [10, 54, 24, 50, 121, 30, 580, 80, 2, 49], [30, 53, 9, 67, 72, 91, 55, 518, 24, 81], [154, 165, 3, 17, 2, 20, 15, 18, 472, 134], [29, 263, 1, 23, 4, 3, 59, 35, 147, 436]]"
6,1.5588560824394226,0.41456,1.6184511697292328,0.4245,0.42032384872436523,0.4244999885559082,0.40161192417144775,"[[388, 102, 17, 15, 16, 21, 24, 47, 302, 68], [26, 608, 1, 5, 4, 12, 35, 18, 146, 145], [85, 62, 78, 68, 224, 111, 170, 124, 43, 35], [35, 46, 23, 149, 49, 270, 187, 129, 25, 87], [37, 40, 22, 41, 369, 77, 184, 168, 37, 25], [14, 27, 19, 85, 70, 464, 93, 155, 36, 37], [5, 45, 19, 45, 122, 34, 606, 65, 6, 53], [19, 37, 8, 41, 75, 133, 48, 530, 31, 78], [86, 120, 3, 8, 3, 28, 17, 15, 608, 112], [15, 226, 1, 14, 5, 10, 61, 32, 191, 445]]"
7,1.5344512329101563,0.42684,1.5869712984561921,0.4419,0.43376368284225464,0.44189998507499695,0.4229001998901367,"[[455, 88, 28, 15, 14, 13, 23, 39, 293, 32], [35, 662, 2, 6, 4, 8, 33, 19, 151, 80], [96, 56, 143, 58, 210, 102, 140, 126, 43, 26], [43, 43, 47, 178, 49, 247, 170, 125, 31, 67], [44, 38, 57, 40, 365, 59, 171, 176, 38, 12], [26, 26, 48, 93, 55, 442, 82, 170, 33, 25], [8, 41, 37, 42, 132, 28, 592, 69, 11, 40], [32, 34, 19, 41, 66, 111, 42, 581, 26, 48], [113, 111, 6, 10, 4, 16, 19, 19, 652, 50], [31, 268, 6, 14, 5, 8, 55, 43, 221, 349]]"
8,1.4993194442987443,0.44148,1.5393336403369904,0.4523,0.44664210081100464,0.4523000121116638,0.43224257230758667,"[[448, 69, 30, 14, 11, 21, 29, 34, 310, 34], [33, 644, 2, 5, 3, 11, 35, 18, 148, 101], [91, 55, 166, 52, 149, 121, 177, 118, 48, 23], [44, 32, 48, 167, 25, 291, 191, 107, 27, 68], [44, 30, 68, 38, 296, 69, 213, 184, 42, 16], [25, 19, 53, 87, 32, 482, 90, 158, 30, 24], [10, 27, 36, 42, 74, 37, 663, 61, 12, 38], [34, 22, 20, 39, 38, 133, 46, 592, 25, 51], [105, 101, 8, 8, 2, 21, 18, 15, 672, 50], [30, 226, 5, 13, 4, 15, 55, 38, 221, 393]]"
9,1.4733489438295364,0.45186,1.502161717414856,0.4745,0.46792376041412354,0.47450000047683716,0.4659161865711212,"[[484, 58, 45, 29, 15, 12, 25, 37, 250, 45], [29, 651, 6, 17, 7, 9, 28, 20, 111, 122], [86, 37, 218, 97, 180, 107, 117, 102, 30, 26], [39, 22, 59, 320, 36, 227, 128, 90, 17, 62], [38, 24, 87, 66, 361, 57, 150, 168, 35, 14], [20, 11, 69, 173, 38, 441, 63, 143, 20, 22], [9, 20, 45, 84, 119, 29, 600, 54, 10, 30], [28, 13, 28, 71, 55, 119, 30, 596, 16, 44], [144, 91, 13, 23, 2, 15, 12, 21, 623, 56], [33, 200, 7, 23, 5, 16, 52, 42, 171, 451]]"
10,1.4373099242448806,0.46306,1.4733366501331329,0.4795,0.4783421456813812,0.4794999659061432,0.47000932693481445,"[[514, 46, 36, 23, 14, 22, 25, 32, 243, 45], [48, 597, 3, 17, 4, 14, 23, 24, 118, 152], [94, 28, 185, 92, 156, 169, 117, 104, 30, 25], [41, 19, 36, 309, 26, 308, 102, 84, 17, 58], [44, 18, 67, 71, 327, 118, 140, 165, 33, 17], [20, 9, 48, 145, 31, 541, 39, 120, 24, 23], [11, 14, 32, 116, 104, 57, 574, 51, 9, 32], [29, 6, 16, 61, 43, 165, 19, 599, 13, 49], [143, 72, 11, 22, 2, 20, 12, 20, 633, 65], [38, 148, 6, 21, 5, 22, 47, 41, 156, 516]]"
11,1.411952670454979,0.47092,1.4498079764842986,0.4907,0.48653072118759155,0.49070000648498535,0.4788396656513214,"[[524, 58, 42, 23, 21, 22, 26, 31, 224, 29], [40, 685, 6, 10, 8, 14, 27, 22, 96, 92], [88, 29, 225, 59, 205, 142, 119, 85, 34, 14], [39, 22, 62, 224, 53, 322, 149, 70, 21, 38], [46, 19, 81, 42, 412, 95, 140, 125, 30, 10], [18, 14, 61, 95, 63, 540, 68, 107, 22, 12], [9, 17, 43, 47, 139, 49, 637, 35, 11, 13], [29, 12, 22, 42, 70, 155, 31, 592, 15, 32], [132, 93, 16, 14, 5, 19, 13, 19, 653, 36], [39, 236, 8, 18, 6, 22, 55, 44, 157, 415]]"
