round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score
1,1.9638974702358245,0.24716,2.069577558040619,0.2715,0.3449147343635559,0.27150002121925354,0.22520087659358978
2,1.8083773185014724,0.31234,1.943000589609146,0.3167,0.35192349553108215,0.3167000114917755,0.2748391926288605
3,1.7297565029859543,0.34566,1.8356948590278626,0.3562,0.3687998056411743,0.3561999797821045,0.32354050874710083
4,1.6618665269613266,0.37178,1.7440708649158478,0.3816,0.37511420249938965,0.3815999925136566,0.3557610511779785
5,1.6132422914505005,0.39618,1.6763246953487396,0.4073,0.3975565731525421,0.4072999954223633,0.3911762833595276
6,1.5618011261224747,0.4121,1.617275367975235,0.427,0.42383724451065063,0.4269999861717224,0.4057363271713257
7,1.5333936619758606,0.42656,1.6004985392093658,0.4371,0.43059083819389343,0.43709999322891235,0.4161463975906372
8,1.4955955109596253,0.44102,1.534018076658249,0.4568,0.44812339544296265,0.4567999839782715,0.4375187158584595
9,1.4785038467645646,0.44886,1.504622938632965,0.4705,0.46263375878334045,0.47049999237060547,0.45563000440597534
10,1.4366823863983154,0.46256,1.4697093200683593,0.4851,0.48055577278137207,0.48510000109672546,0.476981520652771
11,1.411257242679596,0.47168,1.4461474645137786,0.49,0.48490118980407715,0.49000000953674316,0.4800091087818146
12,1.391792755126953,0.48332,1.4233159720897675,0.499,0.49237024784088135,0.49900001287460327,0.4879450798034668
13,1.368774690747261,0.49182,1.3940964150428772,0.506,0.5030525922775269,0.5060000419616699,0.49503493309020996
14,1.3449372527599335,0.49948,1.3608317279815674,0.5186,0.5131939649581909,0.5185999870300293,0.5067157745361328
15,1.3278005748987198,0.5051,1.3619095253944398,0.5234,0.5175248384475708,0.5234000086784363,0.5130729675292969
16,1.3082347522974014,0.51254,1.3302539479732514,0.5369,0.533708930015564,0.536899983882904,0.5308176279067993
17,1.2914441447257996,0.51994,1.3136416065692902,0.5407,0.5393669605255127,0.5406999588012695,0.5360922813415527
18,1.26032206428051,0.5319,1.2793270111083985,0.5511,0.543938398361206,0.5511000156402588,0.5417463779449463
19,1.2603093473911284,0.53356,1.27021777510643,0.5583,0.5521154403686523,0.5583000183105469,0.5474649667739868
20,1.238795886039734,0.54186,1.2519735312461853,0.5626,0.5553911328315735,0.5626000165939331,0.5538899898529053
