round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score,confusion_matrix
1,1.9709623646736145,0.24226,2.0893582713603975,0.2337,0.23652222752571106,0.2337000072002411,0.17180180549621582,"[[74, 125, 0, 29, 0, 1, 45, 11, 681, 34], [7, 387, 0, 45, 0, 7, 132, 10, 378, 34], [33, 232, 0, 98, 0, 2, 381, 38, 194, 22], [27, 252, 0, 215, 0, 15, 301, 43, 121, 26], [11, 167, 0, 109, 0, 0, 560, 27, 91, 35], [10, 218, 0, 193, 0, 38, 251, 49, 228, 13], [9, 165, 0, 93, 0, 0, 661, 27, 31, 14], [15, 247, 0, 117, 0, 3, 260, 102, 156, 100], [16, 147, 0, 52, 0, 9, 24, 11, 712, 29], [5, 292, 0, 33, 0, 1, 109, 11, 401, 148]]"
2,1.8190877559185028,0.30496,1.9533928120136261,0.3083,0.31499332189559937,0.3083000183105469,0.2713649868965149,"[[161, 63, 0, 28, 6, 19, 35, 113, 522, 53], [15, 277, 0, 54, 1, 21, 89, 145, 326, 72], [39, 58, 0, 83, 78, 63, 287, 261, 107, 24], [14, 32, 0, 206, 18, 118, 234, 288, 51, 39], [14, 23, 0, 105, 92, 30, 414, 236, 58, 28], [5, 31, 0, 167, 25, 233, 186, 270, 67, 16], [5, 24, 0, 69, 17, 24, 650, 183, 10, 18], [14, 39, 0, 83, 25, 57, 123, 532, 72, 55], [30, 48, 0, 44, 1, 41, 15, 81, 657, 83], [11, 86, 0, 39, 0, 5, 79, 191, 314, 275]]"
3,1.7362187830209732,0.34172,1.8380027413368225,0.3437,0.4275374412536621,0.34369999170303345,0.3034636974334717,"[[275, 91, 0, 35, 1, 14, 42, 100, 360, 82], [17, 465, 0, 46, 0, 6, 68, 55, 197, 146], [56, 72, 5, 135, 24, 33, 363, 206, 73, 33], [16, 59, 1, 294, 3, 83, 263, 188, 30, 63], [19, 38, 0, 122, 23, 18, 506, 198, 42, 34], [4, 38, 0, 244, 1, 202, 232, 196, 48, 35], [1, 43, 0, 71, 2, 15, 705, 126, 5, 32], [11, 59, 0, 107, 4, 47, 142, 501, 46, 83], [45, 122, 0, 43, 0, 21, 18, 43, 539, 169], [13, 172, 0, 44, 0, 3, 75, 63, 202, 428]]"
4,1.6755479613542557,0.3714,1.7548319172859193,0.3752,0.37766093015670776,0.37519997358322144,0.343539297580719,"[[346, 111, 3, 18, 9, 28, 35, 69, 322, 59], [28, 562, 0, 13, 1, 14, 48, 37, 181, 116], [81, 73, 11, 62, 137, 111, 248, 181, 60, 36], [27, 60, 5, 139, 12, 219, 248, 184, 36, 70], [29, 47, 7, 49, 195, 71, 327, 207, 40, 28], [11, 44, 1, 96, 28, 368, 169, 205, 51, 27], [3, 48, 5, 38, 52, 50, 641, 116, 7, 40], [18, 58, 2, 50, 34, 94, 95, 530, 44, 75], [72, 149, 1, 16, 1, 35, 16, 26, 574, 110], [16, 245, 0, 30, 1, 5, 69, 42, 206, 386]]"
5,1.6098812316656113,0.39596,1.6706043338775636,0.4039,0.4012267589569092,0.40389999747276306,0.38177597522735596,"[[391, 105, 12, 22, 18, 10, 27, 47, 317, 51], [36, 564, 1, 9, 5, 10, 43, 20, 191, 121], [98, 55, 53, 74, 244, 80, 183, 128, 54, 31], [41, 46, 24, 184, 48, 194, 228, 127, 38, 70], [42, 38, 14, 58, 365, 55, 211, 152, 41, 24], [22, 32, 12, 127, 81, 372, 122, 157, 46, 29], [8, 42, 16, 51, 136, 33, 604, 60, 6, 44], [24, 42, 4, 65, 95, 100, 67, 492, 43, 68], [81, 121, 2, 19, 3, 18, 16, 16, 626, 98], [21, 219, 2, 25, 3, 5, 72, 38, 227, 388]]"
6,1.5688930131196976,0.4115,1.6349907553195953,0.4257,0.42036697268486023,0.42570000886917114,0.4045160412788391,"[[428, 143, 21, 18, 12, 7, 25, 37, 272, 37], [23, 730, 1, 6, 3, 8, 30, 16, 106, 77], [97, 83, 113, 69, 182, 89, 180, 117, 38, 32], [46, 74, 35, 186, 38, 208, 193, 115, 25, 80], [39, 64, 44, 50, 317, 48, 213, 166, 38, 21], [20, 45, 42, 120, 53, 398, 98, 161, 32, 31], [5, 70, 27, 46, 89, 22, 623, 68, 5, 45], [28, 61, 15, 50, 66, 100, 49, 525, 29, 77], [102, 169, 3, 15, 3, 17, 16, 14, 591, 70], [22, 338, 1, 15, 5, 6, 58, 22, 187, 346]]"
7,1.5340465747117997,0.42556,1.5766439163684844,0.4429,0.43649590015411377,0.44290000200271606,0.4262167811393738,"[[446, 98, 30, 22, 13, 15, 24, 39, 287, 26], [31, 687, 1, 12, 3, 11, 32, 20, 129, 74], [94, 60, 154, 80, 180, 133, 126, 109, 39, 25], [42, 39, 40, 217, 39, 299, 137, 113, 22, 52], [41, 35, 71, 54, 333, 87, 157, 173, 36, 13], [20, 27, 45, 114, 40, 509, 67, 135, 27, 16], [7, 36, 43, 78, 117, 46, 571, 62, 7, 33], [26, 33, 17, 60, 51, 150, 34, 560, 24, 45], [113, 125, 7, 18, 2, 19, 14, 22, 629, 51], [29, 290, 5, 23, 4, 20, 57, 42, 207, 323]]"
8,1.5075065419673919,0.43572,1.538000305891037,0.4511,0.4461328387260437,0.4510999917984009,0.4276678264141083,"[[436, 81, 20, 22, 12, 15, 30, 34, 287, 63], [18, 649, 1, 6, 3, 9, 37, 18, 112, 147], [95, 52, 113, 63, 161, 110, 206, 127, 35, 38], [42, 30, 29, 165, 32, 262, 233, 108, 22, 77], [44, 30, 37, 31, 295, 58, 260, 187, 36, 22], [22, 16, 27, 95, 40, 449, 120, 168, 29, 34], [7, 31, 22, 41, 73, 26, 703, 50, 8, 39], [26, 26, 11, 40, 42, 111, 62, 593, 23, 66], [92, 114, 5, 11, 3, 18, 20, 17, 630, 90], [22, 209, 3, 14, 3, 15, 60, 38, 158, 478]]"
9,1.4638898886442184,0.45272,1.5056529772281646,0.4652,0.4657175540924072,0.4652000069618225,0.453993022441864,"[[453, 43, 36, 21, 24, 18, 24, 45, 302, 34], [36, 555, 9, 18, 8, 14, 35, 35, 163, 127], [80, 23, 202, 62, 219, 120, 116, 120, 43, 15], [41, 18, 56, 220, 54, 286, 145, 118, 28, 34], [36, 15, 67, 48, 398, 75, 141, 170, 37, 13], [20, 8, 56, 109, 53, 484, 68, 158, 30, 14], [9, 11, 44, 51, 156, 42, 599, 56, 11, 21], [25, 7, 22, 51, 64, 127, 32, 623, 22, 27], [95, 67, 14, 15, 4, 21, 16, 27, 695, 46], [24, 149, 8, 28, 7, 20, 64, 59, 218, 423]]"
10,1.4369463765621184,0.4633,1.4966757893562317,0.4749,0.47072726488113403,0.4749000072479248,0.4650490880012512,"[[516, 59, 46, 14, 24, 14, 18, 25, 258, 26], [43, 670, 5, 7, 8, 7, 17, 16, 133, 94], [97, 40, 279, 48, 214, 106, 80, 79, 40, 17], [46, 30, 95, 216, 77, 252, 124, 72, 28, 60], [56, 30, 124, 33, 428, 55, 102, 122, 38, 12], [24, 18, 110, 93, 68, 460, 56, 128, 26, 17], [9, 30, 77, 43, 176, 30, 548, 45, 15, 27], [44, 17, 44, 37, 80, 108, 25, 579, 22, 44], [139, 88, 16, 10, 4, 14, 10, 13, 673, 33], [38, 241, 14, 13, 7, 16, 39, 30, 222, 380]]"
