round,train_loss,train_accuracy,test_loss,test_accuracy
1,1.3238710203766824,0.48868,2.2654514074325562,0.2096
2,1.2555854827463626,0.53724,2.2788998222351076,0.1351
3,1.2146646843850613,0.54804,2.0736746203899385,0.252
4,1.1392627793252468,0.56752,2.03411626458168,0.3213
5,1.0712189580798148,0.59644,1.8038521671295167,0.3245
6,1.0530309645831586,0.60468,1.8147891891002654,0.3907
7,0.9913087032735348,0.62738,1.6922267913818358,0.3754
8,0.968713635623455,0.6341,1.6604890882968903,0.4259
9,0.9216345218420029,0.6514,1.6066546106338502,0.4086
10,0.908715835750103,0.65614,1.5581559979915618,0.4675
11,0.8817204218804836,0.66626,1.5688116121292115,0.4292
12,0.8668859175294638,0.67064,1.5075183773040772,0.4785
13,0.8468185699433088,0.68062,1.5224461460113525,0.454
14,0.8393093439340591,0.68348,1.4823782205581666,0.488
15,0.8217136845737696,0.69152,1.5298647737503053,0.4305
16,0.8084087346494198,0.69842,1.4631284546852112,0.4938
17,0.8007989456355572,0.70022,1.5198444747924804,0.428
18,0.7818567860871554,0.70668,1.5127323079109192,0.4442
19,0.7837515560388565,0.70624,1.4766197907924652,0.445
20,0.7615542863830924,0.71428,1.498020796775818,0.4489
21,0.7597696319520474,0.71676,1.4489857709407807,0.4511
22,0.7428166426718235,0.72232,1.437168712615967,0.4722
23,0.7472763193547726,0.72086,1.4508070945739746,0.4513
24,0.7286859720572829,0.72824,1.3980342268943786,0.4885
25,0.727090223506093,0.72918,1.351892740726471,0.5037
26,0.7231956721991301,0.72844,1.3456700778007507,0.523
27,0.7092189560905099,0.73592,1.315309182405472,0.5353
28,0.6980244388654828,0.73982,1.2846499645709992,0.547
29,0.6995209046453238,0.74032,1.2669251132011414,0.5535
30,0.6862067310139537,0.74528,1.2343751168251038,0.5706
31,0.6764323605373502,0.74772,1.2187968647480012,0.589
32,0.6755899713039398,0.7497,1.2055484759807586,0.5844
33,0.6781488105021417,0.75084,1.2101978111267089,0.5835
34,0.6628027362897992,0.7543,1.1827106475830078,0.5949
35,0.6575834430530667,0.75756,1.205550523996353,0.5862
36,0.648220212623477,0.75958,1.1753243732452392,0.6053
37,0.6529496947191655,0.75736,1.1865228307247162,0.594
38,0.6369564341008663,0.76376,1.146392701268196,0.6115
39,0.6287731083109975,0.76676,1.1439381396770478,0.6056
40,0.6313490795940161,0.76408,1.1429775905609132,0.6106
41,0.6295795858725906,0.76822,1.1368085277080535,0.6127
42,0.6202002830430865,0.77108,1.1431475949287415,0.6102
43,0.6150278325602412,0.77316,1.1220640593767166,0.6183
44,0.6139147917553782,0.77308,1.106742076277733,0.6243
45,0.6146985251158475,0.77392,1.106594949364662,0.6245
46,0.6032173558697105,0.77954,1.087030063867569,0.6314
47,0.6033786666095257,0.7793,1.084411450624466,0.6325
48,0.6027996706962585,0.77766,1.076777639389038,0.6352
49,0.5950471876561642,0.78148,1.0701373881101608,0.6354
50,0.5834061118587851,0.78526,1.0686900639533996,0.6355
51,0.5823614510446787,0.78618,1.0435857880115509,0.6416
52,0.5787193811163306,0.7861,1.0684361773729325,0.6364
53,0.5787893668599426,0.78728,1.0385483080148696,0.6469
54,0.5762221306972206,0.78762,1.057364763021469,0.6405
55,0.5676188229545951,0.78996,1.0380305206775666,0.6453
56,0.5598597224280238,0.7942,1.0281809717416763,0.6489
57,0.5711308839097619,0.78984,1.0257152283191682,0.6492
58,0.5580786077603698,0.79422,1.0386396235227584,0.6483
59,0.5586099248863756,0.7937,1.026510732769966,0.6542
60,0.555036331018433,0.7942,1.012671368122101,0.655
61,0.5543748785555362,0.79606,1.0161492198705673,0.6584
62,0.5505179908052087,0.7961,1.0140070974826814,0.6542
63,0.5494448958858847,0.79766,1.0155095779895782,0.6555
64,0.5418216059319675,0.80242,0.98503453373909,0.6589
65,0.5403397701755166,0.80176,0.9913855040073395,0.6633
66,0.5404389899335802,0.80058,0.982002106308937,0.6652
67,0.5354200625270605,0.80338,0.977480109333992,0.6683
68,0.5369479076936841,0.80184,0.9783536452054977,0.6653
69,0.5290749633945525,0.80458,0.9845112472772598,0.6645
70,0.5255337866358459,0.80774,0.9716214579343796,0.6657
71,0.520793956965208,0.80746,0.9591948395967483,0.6687
72,0.5163327505663037,0.81052,0.9596721762418747,0.6677
73,0.5189499788898975,0.81028,0.9724420773983001,0.6662
74,0.5140372166484595,0.81328,0.9414695149660111,0.6734
75,0.5079298874437809,0.81496,0.9392180919647217,0.6759
76,0.5065242614373565,0.81446,0.943913357257843,0.6756
77,0.5163205504715442,0.8111,0.9406984323263168,0.6771
78,0.5049054787456989,0.81554,0.9309459459781647,0.6803
79,0.5006208883300424,0.8163,0.9317220366001129,0.6824
80,0.5052643785923719,0.81558,0.9247785860300064,0.679
81,0.4962405128739774,0.8181,0.9215721106529235,0.6825
82,0.4930416852273047,0.81958,0.9150881999731064,0.688
83,0.4895133494399488,0.82062,0.917624654173851,0.6857
84,0.4881317426003516,0.8227,0.9168795901536941,0.6857
85,0.4881622803397477,0.8222,0.9134558022022248,0.6884
86,0.484239619512111,0.82206,0.9089780521392822,0.6899
87,0.4846096611786634,0.82252,0.9070051103830338,0.6872
88,0.475400348296389,0.82702,0.8990438222885132,0.6919
89,0.48233191853389146,0.82416,0.8999363893270492,0.6931
90,0.47726733568683266,0.82516,0.8982839465141297,0.6925
91,0.47365069518983366,0.8263,0.893890973329544,0.6915
92,0.4822827113978565,0.8234,0.895581008195877,0.6962
93,0.47495195891708136,0.82678,0.8906045758724213,0.6925
94,0.4732253716625273,0.82812,0.8886132258176803,0.6942
95,0.4720786232203245,0.82744,0.882640300989151,0.701
96,0.46675300608575343,0.83192,0.8784636449813843,0.6967
97,0.46937552163936197,0.82996,0.8777076226472854,0.6973
98,0.4683800048828125,0.82958,0.873904367685318,0.7
99,0.46169763296470046,0.83256,0.8720129954814911,0.7001
100,0.4639733582995832,0.83094,0.8675698268413544,0.7035
101,0.46082859582081437,0.8321,0.8657451456785202,0.7057
102,0.460948380317539,0.83316,0.8737023013830185,0.6963
103,0.45581810968369246,0.832,0.8660867512226105,0.7055
104,0.4508614192903042,0.83554,0.8586910539865493,0.7018
105,0.4528386029191315,0.83374,0.8553789019584656,0.7088
106,0.4488887601532042,0.83664,0.8510598319768906,0.7104
107,0.455959114741534,0.83322,0.8610717087984086,0.7078
108,0.4437875909972936,0.83874,0.8503818476200103,0.7107
109,0.4438589151762426,0.8381,0.8572258824110031,0.7065
110,0.44492794532328844,0.83938,0.8494586580991745,0.7066
111,0.44829134760797024,0.83642,0.8521767181158065,0.7106
112,0.44512780258618295,0.83778,0.8463384765386581,0.7054
113,0.4403607750386,0.83812,0.841711003780365,0.713
114,0.43787024362757804,0.8408,0.8461240047216415,0.7113
115,0.430169454568997,0.84146,0.8339419239759445,0.7138
116,0.4464234385024756,0.83872,0.8396503967046738,0.7151
117,0.43525812204927206,0.84184,0.8328599655628204,0.7133
118,0.4360219630692154,0.84206,0.8353652226924896,0.715
119,0.4324328958801925,0.8422,0.8378135240077973,0.7068
120,0.4261449143067002,0.8455,0.8286909365653992,0.7146
121,0.4307037825305015,0.84302,0.8334174233675004,0.7176
122,0.4241712501309812,0.84582,0.8283073306083679,0.717
123,0.4272886941302568,0.8436,0.8208070838451386,0.718
124,0.42358721733652055,0.84718,0.8191465568542481,0.7237
125,0.4235711753256619,0.8467,0.82591244161129,0.7142
126,0.41940352552197874,0.84794,0.8216004049777985,0.7207
127,0.41931450833193956,0.84736,0.8180015462636948,0.7182
128,0.4173075614310801,0.84876,0.8089719623327255,0.726
129,0.41748768895491956,0.84684,0.8125116842985153,0.7218
130,0.418300986751914,0.84594,0.816369434595108,0.7204
131,0.41642571878805756,0.8491,0.8069579738378525,0.7264
132,0.41583165039122105,0.84914,0.816527035832405,0.7214
133,0.4146350558288395,0.84922,0.8017345380783081,0.7255
134,0.4136181635763496,0.85046,0.8101116305589676,0.7204
135,0.4048264884836972,0.85344,0.803094488978386,0.7228
136,0.41400951085984705,0.84928,0.8059394198656082,0.7253
137,0.4096946786120534,0.85128,0.8029091984033585,0.7285
138,0.4086713499557227,0.85076,0.7970822489261628,0.7284
139,0.4054428798686713,0.85264,0.7950434398651123,0.728
140,0.40348067482747135,0.8533,0.7932028895616532,0.7284
141,0.40560318249091504,0.85332,0.7996741282939911,0.7269
142,0.4038513488527387,0.85362,0.7944668936729431,0.7238
143,0.40287582568638025,0.85442,0.7985456335544586,0.7252
144,0.40162331476900726,0.85442,0.7889172577857971,0.7306
145,0.3989451992623508,0.85472,0.7892701297998428,0.7269
146,0.3945281321462244,0.85782,0.7880202889442444,0.7283
147,0.3939333935342729,0.85782,0.7900143712759018,0.7292
148,0.39434812996909024,0.85676,0.7865062046051026,0.7285
149,0.40028804802149537,0.8551,0.7858924454450608,0.7297
150,0.3909473430458456,0.85696,0.7784889972209931,0.7349
151,0.39696925980225206,0.85624,0.7867572069168091,0.7289
152,0.3915240281559527,0.8579,0.7834465271234512,0.7314
153,0.3898981862273067,0.85764,0.7789592134952545,0.7324
154,0.3896518973577768,0.85774,0.7801024341583251,0.7305
155,0.39100547555461523,0.85826,0.7769051957130432,0.7331
156,0.3859978120592423,0.86078,0.7787930828332901,0.7332
157,0.3866828475529328,0.8595,0.7762248402833939,0.7329
158,0.3897559921052307,0.861,0.7759094005823135,0.7342
159,0.38672135065495966,0.8594,0.776836017370224,0.7309
160,0.38528663652576506,0.85828,0.7744760781526565,0.7347
161,0.38343025151640175,0.86068,0.7715716981887817,0.7323
162,0.38477870386932045,0.86176,0.7761175006628036,0.7314
163,0.37975637334398926,0.86324,0.7703824001550674,0.7348
164,0.3800254029324278,0.86288,0.7680982691049576,0.7354
165,0.3805351575613022,0.86064,0.7724774163961411,0.7359
166,0.38187973318994045,0.8621,0.7685010635852814,0.7361
167,0.3770811318382621,0.8626,0.7669905066490174,0.7363
168,0.37566899207700044,0.86418,0.7661449867486954,0.7373
169,0.3790200205668807,0.86212,0.7632768923044204,0.7346
170,0.3726422572135925,0.86522,0.7642911875247955,0.7365
171,0.3755430717803538,0.86646,0.7576219218969346,0.7383
172,0.37143200133088977,0.8663,0.7558163982629776,0.7348
173,0.37111626216582955,0.86638,0.7575388693809509,0.7396
174,0.37329723178595303,0.86504,0.7604982024431228,0.7405
175,0.3758337250519544,0.86522,0.7540927827358246,0.7409
176,0.3669300536233932,0.86788,0.7583019584417343,0.7389
177,0.3699634555950761,0.86494,0.7492768567800522,0.74
178,0.3715568406218663,0.86542,0.760341784954071,0.7402
179,0.36894189142715184,0.86566,0.754093415737152,0.7408
180,0.3614891907274723,0.87034,0.749765288233757,0.7402
181,0.36567378912400456,0.86846,0.7533845543861389,0.7375
182,0.36619306830503046,0.86748,0.7515791475772857,0.7406
183,0.36719182136747985,0.86608,0.7489924895763397,0.7414
184,0.3652678674943745,0.8674,0.748328492641449,0.7403
185,0.359901390934363,0.87126,0.7475238382816315,0.7407
186,0.36055538871511816,0.86852,0.7489064860343934,0.7434
187,0.35748090081103145,0.87,0.7462957054376602,0.7404
188,0.3606060024332255,0.86794,0.744881488084793,0.7416
189,0.36125222175568344,0.86816,0.7446803858876229,0.7408
190,0.3560263099214062,0.8708,0.7439149287343025,0.7402
191,0.36034139174595475,0.86984,0.7476907405257225,0.743
192,0.358781612187624,0.86848,0.7480545261502266,0.7417
193,0.3633591458741576,0.86882,0.7482847380638122,0.7427
194,0.3559698067959398,0.87062,0.745969045162201,0.7408
195,0.3608664280632511,0.86908,0.7414802357554435,0.7435
196,0.35861119626648724,0.8694,0.7403224343061447,0.7438
197,0.34934368564002216,0.8754,0.7357033801078796,0.7457
198,0.3493539357129484,0.87296,0.7360166150331497,0.7465
199,0.35020686481520535,0.8725,0.7376960086822509,0.7432
200,0.35081005725078285,0.87464,0.7401258498430252,0.746
201,0.34971502773277463,0.8745,0.7385933423042297,0.7441
202,0.34891068388521673,0.87422,0.7421605288982391,0.7428
203,0.3502012165309861,0.87392,0.7329563641548157,0.747
204,0.3483325944710523,0.87356,0.7368746170401573,0.7433
205,0.34364426056388764,0.87504,0.7339827930927276,0.7461
206,0.3485506464336067,0.87554,0.7350940638780594,0.747
207,0.3440080002620816,0.87436,0.7290913125872612,0.7488
208,0.34631315785460176,0.875,0.7285090842843056,0.7488
209,0.34565438077412547,0.876,0.7329998192191124,0.7477
210,0.34289677256345746,0.8762,0.7332283046841621,0.7464
211,0.34395848026126624,0.87598,0.7243827921152115,0.75
212,0.3432603591810912,0.87648,0.728896610736847,0.7491
213,0.3429652841119096,0.8769,0.7267149674892426,0.7475
214,0.3420721009876579,0.87624,0.7276881331205368,0.7501
215,0.33997372292354705,0.87798,0.7260736712813377,0.7488
