round,train_loss,train_accuracy,test_loss,test_accuracy
1,0.7846101620495319,0.73028,2.261623327732086,0.1681
2,0.7005793731361628,0.75026,2.1701673340797423,0.1784
3,0.6320493539869785,0.77344,2.1063170993328093,0.1859
4,0.6078766974285245,0.78408,2.034115514755249,0.2263
5,0.5900364719033241,0.78836,1.9879939615726472,0.255
6,0.5703561602085829,0.7978,1.9587211894989014,0.254
7,0.5527924327105284,0.80292,1.9390602266788484,0.2542
8,0.5356962585300207,0.80902,1.891585911512375,0.288
9,0.5322622403204441,0.81066,1.8543099021911622,0.3095
10,0.5150271019488573,0.81782,1.8296949398517608,0.315
11,0.5089347186684609,0.81624,1.8051882207393646,0.3322
12,0.4916333536058664,0.82246,1.7766968071460725,0.3458
13,0.49535324121266605,0.82348,1.7451858389377595,0.3632
14,0.4757368291169405,0.82778,1.7253749001026153,0.3652
15,0.4684639679118991,0.8313,1.7015191888809205,0.3704
16,0.465915588401258,0.83158,1.6744133055210113,0.3824
17,0.4568926504775882,0.83296,1.6691758036613464,0.3915
18,0.4481524638235569,0.83784,1.6464780747890473,0.3856
19,0.450114921964705,0.83586,1.6241424977779388,0.3991
20,0.4446895859055221,0.84012,1.6058051013946533,0.4052
21,0.44111988188326356,0.84058,1.5902235519886017,0.4161
22,0.4330823848098517,0.84464,1.5689966249465943,0.42
23,0.4317846151739359,0.84222,1.5590720808506011,0.4318
24,0.4250892777219415,0.84466,1.549455064535141,0.4281
25,0.41797081842273476,0.84714,1.5229141128063202,0.4397
26,0.4157493225634098,0.85108,1.5265912008285523,0.4362
27,0.4133945742845535,0.84938,1.517410398721695,0.4399
28,0.4098515598401427,0.85004,1.4988056540489196,0.4501
29,0.4057229358032346,0.8514,1.507433396577835,0.4422
30,0.3990575471892953,0.85392,1.488576717376709,0.4469
31,0.3977893164008856,0.85392,1.476589835882187,0.4531
32,0.3971092245429754,0.8553,1.4671269512176515,0.4568
33,0.38811537964642046,0.85818,1.4447715926170348,0.468
34,0.3904655881151557,0.85746,1.4564420747756959,0.4595
35,0.38851000301539895,0.85916,1.4610990977287293,0.458
36,0.3865689759105444,0.85756,1.4327631068229676,0.4716
37,0.3833451524078846,0.8609,1.4335992896556855,0.4747
38,0.3800231583490968,0.85972,1.4257767343521117,0.4698
39,0.3777130744531751,0.86278,1.4298965585231782,0.4729
40,0.37904846703261136,0.86172,1.4115749883651734,0.4834
41,0.37239612609893086,0.86398,1.407631129026413,0.4813
42,0.3766160128340125,0.86242,1.4097180032730103,0.4784
43,0.37011190919205544,0.86412,1.39473339676857,0.4886
44,0.36536956011503935,0.86604,1.3866052341461181,0.4927
45,0.3694150665178895,0.86654,1.3753635239601136,0.5019
46,0.36342751017957925,0.86602,1.3710463106632234,0.5003
47,0.35832013423740866,0.86964,1.3672783851623536,0.4996
48,0.35966557474806904,0.8692,1.3636081981658936,0.5037
49,0.35932800913974644,0.86928,1.3584341561794282,0.5067
50,0.35361139902472494,0.87004,1.343883911371231,0.5123
51,0.3557974574714899,0.87022,1.3439522862434388,0.5101
52,0.3504297877550125,0.87186,1.3360073447227478,0.5147
53,0.3509426891505718,0.87146,1.332932059764862,0.5144
54,0.3504339930936694,0.8702,1.332863392829895,0.5133
55,0.3437900985889137,0.87308,1.3280637240409852,0.5137
56,0.3424952527321875,0.8754,1.319926427602768,0.5174
57,0.34378211429715155,0.87304,1.3151171958446504,0.5182
58,0.33904846901446584,0.87634,1.3023893451690673,0.525
59,0.3412415553368628,0.87456,1.3014383828639984,0.5264
60,0.33799794705584646,0.87442,1.2913233876228332,0.5321
61,0.3364306856580079,0.876,1.297521058320999,0.5321
62,0.3323016119413078,0.87776,1.2780801284313201,0.5404
63,0.3312123959362507,0.87862,1.2774764919281005,0.5352
64,0.332299773555249,0.87838,1.2895244896411895,0.5256
65,0.3279773776941001,0.88042,1.2652046608924865,0.5405
66,0.3311325417086482,0.87872,1.260821546316147,0.5451
67,0.3280142047554255,0.88208,1.262811633348465,0.5414
68,0.32722564470767973,0.88034,1.2611380839347839,0.5398
69,0.32444992597028616,0.88066,1.2552123761177063,0.5416
70,0.3239283957630396,0.8809,1.2522732758522033,0.5477
71,0.32625051037967207,0.88056,1.2478569853305816,0.5471
72,0.3195743908211589,0.88344,1.2407082962989806,0.5495
73,0.3129229282177985,0.88522,1.2448482525348663,0.5468
74,0.32051087890937924,0.88264,1.235430077314377,0.5454
75,0.31578761610761286,0.8838,1.225499587059021,0.5576
76,0.31855097229778767,0.88464,1.2341304886341096,0.5522
77,0.3132602223344147,0.88518,1.2082973575592042,0.5609
78,0.3113939888887107,0.8851,1.2087281084060668,0.56
79,0.3082353479899466,0.88754,1.2075730276107788,0.5611
80,0.3117839684989303,0.88636,1.2064372313022613,0.5615
81,0.30749522330984475,0.88716,1.1990672087669372,0.5603
82,0.30167745664715767,0.88974,1.1980466306209565,0.5628
83,0.3022797753252089,0.88806,1.184434015750885,0.5686
84,0.30325933040305975,0.88836,1.187222165465355,0.5682
85,0.3036235426962376,0.88906,1.1854842221736908,0.5685
86,0.3019928505569696,0.88984,1.1847880363464356,0.5696
87,0.30135305485874414,0.8893,1.1845449692010879,0.5701
88,0.298823189150542,0.8895,1.1748086720705033,0.5726
89,0.2991232102997601,0.8908,1.1726774084568024,0.5739
90,0.2966100900378078,0.89286,1.168677589893341,0.5762
91,0.29852609160915017,0.8914,1.1654538875818252,0.5756
92,0.29136189953610303,0.89292,1.1559110754728317,0.5807
93,0.29396348623558877,0.89198,1.15814879655838,0.5797
94,0.2903259456381202,0.89398,1.161574463248253,0.5782
95,0.29188397591561077,0.89368,1.1462078046798707,0.5844
96,0.29590879299864176,0.89228,1.1567681229114533,0.5813
97,0.2856388859935105,0.89526,1.147188425064087,0.5845
98,0.2867173997461796,0.89488,1.1426633298397064,0.5858
99,0.2876959273703396,0.89506,1.1428262561559677,0.5851
100,0.2870887465812266,0.89548,1.1306425219774245,0.5912
101,0.28632284644246103,0.8953,1.1358719503879546,0.5876
102,0.28300928936712444,0.8968,1.1263372695446014,0.5936
103,0.2805208013728261,0.89582,1.1346764212846756,0.5914
104,0.28380255664512516,0.89614,1.1292094421386718,0.594
105,0.2818070441968739,0.89822,1.123064299225807,0.5975
106,0.28294639190658927,0.8964,1.1246029698848725,0.5946
