round,train_loss,train_accuracy,test_loss,test_accuracy
1,3.0710480128619686,0.18523936170212765,3.177825374806181,0.2174468085106383
2,2.1587974288256455,0.3836790780141844,3.011444488231172,0.28856382978723405
3,1.7770750899898244,0.4860904255319149,1.6662594506081114,0.5422872340425532
4,1.5573542536520366,0.5429166666666667,2.299472532754249,0.39595744680851064
5,1.402683496855675,0.5845478723404255,1.3939418578401526,0.5996276595744681
6,1.3094006061131227,0.6102659574468086,1.943374627828598,0.46
7,1.2222002316451241,0.6346365248226951,1.2112486190618352,0.6451595744680851
8,1.170373494458114,0.6487411347517731,1.5568851039764728,0.5495744680851063
9,1.1109955021675597,0.6655141843971631,1.0954896651049877,0.6808510638297872
10,1.0792684292856682,0.6741932624113475,1.3069272641805891,0.6121808510638298
11,1.035521145566558,0.6861170212765958,1.0129748883399559,0.7058510638297872
12,1.019946269770252,0.6901595744680851,1.2116681868725634,0.6416489361702128
13,0.9847322214209865,0.7004787234042553,0.9731244116387469,0.7203191489361702
14,0.9713518796131966,0.7029787234042553,1.1037396127873278,0.6680851063829787
15,0.9487730879363016,0.7108421985815603,0.9356416208946958,0.7289893617021277
16,0.9382009428390797,0.7123404255319149,1.0617995080161602,0.6836170212765957
17,0.9132156401899055,0.7205585106382979,0.9109843250918895,0.7370212765957447
18,0.9101732696360307,0.7217021276595744,1.0127704605143122,0.6939893617021277
19,0.8907165997179476,0.726418439716312,0.8723600051504501,0.7450531914893617
20,0.8897484581362693,0.7251595744680851,0.9757686928231666,0.7039893617021277
21,0.8721619854027286,0.7305673758865249,0.8544141515772393,0.7518617021276596
22,0.8691858744209117,0.7316932624113475,0.9556681033778698,0.7081914893617022
23,0.8573718736225621,0.7350797872340425,0.8399094989959229,0.7543617021276596
24,0.8510878130397264,0.7365957446808511,0.9348611129725233,0.7175
25,0.8370285466049158,0.7406117021276596,0.8227062184759911,0.7581914893617021
26,0.8336220047046953,0.7410638297872341,0.8844297875749304,0.7317021276595744
27,0.8248044325052001,0.7430585106382979,0.8136476837574167,0.7595744680851064
28,0.8226066989282556,0.7440425531914894,0.8695144964025375,0.7350531914893617
29,0.8084403139532458,0.7479166666666667,0.7983790722299129,0.763563829787234
30,0.8152228802389709,0.7456648936170213,0.847595600308256,0.7371808510638298
31,0.7970831381725081,0.7504521276595745,0.7833185285963911,0.7667553191489361
32,0.8022071835419811,0.7486524822695035,0.8307272232593375,0.7456914893617022
33,0.7901183088250616,0.7525088652482269,0.7723210197179875,0.7703723404255319
34,0.7954859983466619,0.751427304964539,0.8289443951337896,0.7465957446808511
35,0.7820906230004121,0.7551861702127659,0.7713346612580279,0.7714893617021277
36,0.7829782730800674,0.7548492907801418,0.8234754831232923,0.747872340425532
37,0.7740954184865064,0.7579698581560284,0.764547753841319,0.7743617021276595
38,0.779274440049491,0.7557801418439716,0.8010684727354253,0.7549468085106383
39,0.7627574807495302,0.761781914893617,0.7428480162265453,0.775904255319149
