round,train_loss,train_accuracy,test_loss,test_accuracy
1,1.0466722215889088,0.6957535460992907,3.332661468424696,0.24335106382978725
2,0.5792871415727369,0.8355851063829787,2.39720122459087,0.5125531914893617
3,0.3626916434467235,0.8908333333333334,1.4246967943424875,0.6462765957446809
4,0.2949794304283032,0.9097429078014184,1.0855601900435508,0.7113829787234043
5,0.2499892965693139,0.920904255319149,0.8761058355899567,0.7504787234042554
6,0.22564883168146066,0.9279343971631205,0.7722227959556782,0.7738829787234043
7,0.20848608247073802,0.9334485815602837,0.6998894417539556,0.7904787234042553
8,0.1877347749623252,0.9390425531914893,0.641319765626116,0.8013829787234042
9,0.17927061089315346,0.9415691489361702,0.6087054368346295,0.8080851063829787
10,0.16917805510770417,0.9441489361702128,0.576921328236448,0.8153191489361702
11,0.1620655352571122,0.9464804964539008,0.5650392463549655,0.8173404255319149
12,0.1588976766282927,0.9468439716312057,0.5434879888879492,0.8213829787234043
13,0.15672859269791242,0.9484574468085106,0.5276708198671646,0.8295744680851064
14,0.14739896188565846,0.9501063829787234,0.5171540914063758,0.8302659574468085
15,0.14256275108788766,0.952145390070922,0.5089360830631662,0.830531914893617
16,0.14151932229031974,0.9528723404255319,0.49730451325786873,0.8350531914893617
17,0.13434088819900508,0.9546187943262411,0.49456148705583935,0.8331914893617022
18,0.13220498174978404,0.9553102836879432,0.4822673354060092,0.8368617021276595
19,0.1275005714551724,0.9560283687943263,0.4715379057095406,0.8357446808510638
20,0.12644603023530934,0.9566578014184397,0.4649400573461614,0.8401595744680851
21,0.12444352153059118,0.9575797872340426,0.4583600092124432,0.8421276595744681
22,0.12043662560023764,0.9585815602836879,0.45773071331229614,0.8407446808510638
23,0.11910167519574497,0.9588918439716312,0.4497602388896841,0.8446276595744681
24,0.11815432032664366,0.9590070921985816,0.445189793724963,0.8453191489361702
25,0.11574816828767409,0.9600265957446809,0.44350148995823047,0.8465957446808511
26,0.11342380919980037,0.9600886524822695,0.4379730254411697,0.8471808510638298
27,0.11139502705085993,0.9610372340425531,0.4351013478129468,0.8487765957446809
28,0.10890401508099753,0.9622960992907802,0.43307593366567126,0.8481914893617021
29,0.10746928053907637,0.9623847517730496,0.4280086058251401,0.8520212765957447
30,0.1063570597100671,0.9624379432624114,0.4256859111500547,0.8512765957446808
31,0.1048506057441213,0.9631205673758865,0.42916755822110686,0.848563829787234
32,0.10417785481408408,0.9633333333333334,0.42365924820620965,0.8513829787234043
33,0.10208375749957635,0.9635460992907802,0.41976229210800314,0.8518085106382979
34,0.10184034321382633,0.9637943262411347,0.4150465264123805,0.8543617021276596
35,0.10043484466024492,0.9641223404255319,0.41551016602427404,0.8538297872340426
36,0.09813160666912515,0.9648138297872341,0.4146193954221746,0.8537234042553191
37,0.09657822510144275,0.9654432624113475,0.41635762565630546,0.8531914893617021
38,0.09627935895850574,0.9652482269503546,0.41014410140032465,0.8546808510638297
39,0.09487094844562759,0.9658776595744681,0.4128280302945604,0.8541489361702128
40,0.09366714586524445,0.9665336879432624,0.4113068352512857,0.8536170212765958
41,0.09221035666598242,0.9668085106382979,0.40627813949546915,0.8562234042553192
42,0.0908931283518554,0.9671276595744681,0.408837496045422,0.8529787234042553
43,0.09094872807681186,0.9670833333333333,0.4040717882837387,0.8563297872340425
44,0.08940816190537951,0.9674556737588652,0.4052977700975347,0.8553723404255319
45,0.08831928763804868,0.9682446808510639,0.4020010452955327,0.8562234042553192
46,0.08796759764189131,0.9677659574468085,0.40221198784544115,0.8571276595744681
47,0.08551613016137424,0.968741134751773,0.40123260809068984,0.8563297872340425
48,0.08551162295064109,0.9688829787234042,0.4028422543818646,0.8538829787234042
49,0.08538494243788436,0.96875,0.4026077095656953,0.8547872340425532
50,0.08405023130740151,0.9689007092198582,0.40294981408626473,0.8559042553191489
51,0.08370845681119335,0.9690691489361702,0.39995960074853387,0.8567021276595744
52,0.08440199276263757,0.9686258865248227,0.39805326756644754,0.8574468085106383
53,0.08210909008429301,0.9696719858156029,0.4010733519462829,0.8553723404255319
54,0.08052566576420792,0.9707446808510638,0.39844904973151835,0.8573936170212766
55,0.080430031159027,0.9698847517730497,0.3974063241418372,0.8568617021276596
56,0.08008250342329043,0.9702393617021277,0.39962579752219485,0.8550531914893617
57,0.07801013806235609,0.9709219858156029,0.3971478432416916,0.8570212765957447
58,0.07860639027811053,0.97125,0.39623465130620816,0.8584574468085107
59,0.0767660162435935,0.9714095744680851,0.39386082846433557,0.8570212765957447
60,0.07678578208722438,0.9715425531914894,0.39562200583676077,0.8567553191489362
61,0.07605616356570134,0.9715691489361702,0.3951199691980443,0.8585106382978723
62,0.07393635472836256,0.9724379432624114,0.3982245057504228,0.8574468085106383
63,0.07270444885638014,0.9733687943262411,0.39922821171423223,0.8567553191489362
64,0.07403183263079025,0.9721631205673759,0.39627175137717674,0.8581914893617021
65,0.07463971952041232,0.971790780141844,0.3919286189244149,0.8589893617021277
66,0.07206391514563175,0.9735017730496454,0.3953267078291863,0.8587234042553191
67,0.07305835279298502,0.9727127659574468,0.3948208552884295,0.8579255319148936
68,0.07132636557297256,0.9732624113475177,0.3906121981904862,0.8598936170212766
69,0.0693892091795849,0.9736081560283688,0.3904558631492422,0.8618085106382979
70,0.07086661819256933,0.973563829787234,0.39315511356008814,0.8589361702127659
71,0.0695088367201619,0.9740868794326241,0.3926140620036328,0.8589893617021277
72,0.06871558249318528,0.9734751773049646,0.39444245959215973,0.8588829787234042
73,0.06945949390972356,0.9732269503546099,0.3936700685227171,0.859095744680851
74,0.0664922404666842,0.9749556737588653,0.3929016025459513,0.8589893617021277
75,0.06737360803770906,0.9744503546099291,0.3924423535770558,0.8569148936170212
76,0.06588389317031144,0.9748670212765957,0.3930854636303922,0.8581914893617021
77,0.06619637967000636,0.9751152482269504,0.3940656837947825,0.8592553191489362
78,0.06601093461182206,0.9749113475177305,0.39205758194340035,0.859095744680851
79,0.06527449997927451,0.9747960992907801,0.39214344211715335,0.86
80,0.06419925797485933,0.9750709219858156,0.39345054263447193,0.86
81,0.06427638677493458,0.9746187943262411,0.39523831940394766,0.8610106382978724
82,0.06426791851627574,0.9754166666666667,0.39649716125840834,0.8584574468085107
83,0.0626455564673935,0.9761081560283688,0.39866511824917283,0.8563829787234043
84,0.062243088409191606,0.9759042553191489,0.39799737142438585,0.8581914893617021
85,0.06240033304508889,0.9762943262411348,0.39703833638353553,0.8589361702127659
86,0.06107271558844364,0.976613475177305,0.3987162529946642,0.8580851063829787
87,0.060360827365727496,0.9769858156028369,0.39532727247222943,0.8599468085106383
88,0.06023787380897845,0.976968085106383,0.39489872745694,0.8606382978723405
89,0.06093238056064817,0.9766223404255319,0.3947944119414116,0.8603723404255319
90,0.0611641727869202,0.9759751773049645,0.39764632669852135,0.8582446808510639
91,0.05982704028773961,0.9774202127659575,0.3993464363223695,0.8581914893617021
92,0.05957139296433589,0.9774911347517731,0.39385451653853376,0.8604787234042554
93,0.059792999889628225,0.976959219858156,0.3983284720239487,0.859468085106383
94,0.059894925642491104,0.977322695035461,0.39516416593117915,0.8607446808510638
95,0.05859375584129616,0.9772606382978724,0.39878253790926427,0.8591489361702128
96,0.05707479636054317,0.9778191489361702,0.3996491361488687,0.8581382978723404
97,0.05626678824398065,0.9783510638297872,0.39895653429817646,0.8604255319148936
98,0.05710059017263326,0.9781471631205674,0.3979249884790563,0.8587234042553191
99,0.05553959857244978,0.9785106382978723,0.397311344584252,0.8593617021276596
100,0.055788598986549885,0.9783599290780142,0.3959913296902433,0.8598404255319149
