round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score,confusion_matrix
1,0.7793951151072979,0.73162,2.062820482254028,0.2522,0.2606562674045563,0.25220000743865967,0.20985004305839539,"[[238, 73, 42, 7, 0, 15, 22, 32, 569, 2], [10, 262, 102, 20, 0, 41, 64, 19, 478, 4], [118, 121, 289, 25, 0, 41, 195, 51, 157, 3], [46, 110, 255, 84, 0, 98, 191, 64, 152, 0], [25, 75, 308, 43, 0, 36, 342, 55, 111, 5], [23, 97, 226, 62, 0, 129, 158, 51, 254, 0], [18, 84, 231, 25, 0, 38, 524, 34, 45, 1], [34, 139, 227, 31, 0, 45, 108, 219, 190, 7], [29, 101, 41, 13, 0, 34, 5, 11, 763, 3], [7, 278, 121, 6, 0, 15, 47, 45, 467, 14]]"
2,0.6797061882168055,0.76,1.91315105676651,0.3116,0.34242942929267883,0.311599999666214,0.27520808577537537,"[[684, 74, 0, 20, 5, 19, 30, 48, 102, 18], [215, 318, 0, 80, 1, 22, 63, 33, 196, 72], [198, 63, 1, 162, 49, 83, 277, 133, 16, 18], [108, 58, 0, 332, 11, 128, 192, 126, 23, 22], [101, 40, 0, 154, 64, 61, 430, 122, 14, 14], [110, 43, 0, 247, 22, 255, 171, 111, 25, 16], [29, 41, 1, 137, 14, 46, 616, 94, 5, 17], [126, 58, 0, 145, 30, 82, 118, 369, 28, 44], [475, 82, 0, 46, 0, 30, 9, 22, 282, 54], [231, 148, 0, 86, 0, 9, 60, 62, 209, 195]]"
3,0.6077315944880247,0.79098,1.7993314671516418,0.3395,0.33443260192871094,0.3395000100135803,0.28451263904571533,"[[416, 82, 0, 4, 0, 48, 39, 149, 205, 57], [50, 384, 0, 14, 0, 38, 60, 53, 222, 179], [89, 45, 1, 10, 0, 96, 385, 326, 28, 20], [17, 30, 1, 19, 0, 216, 309, 349, 12, 47], [38, 28, 0, 8, 0, 65, 494, 320, 25, 22], [14, 21, 0, 10, 0, 342, 233, 346, 17, 17], [6, 20, 0, 2, 0, 39, 718, 185, 3, 27], [24, 25, 0, 2, 0, 104, 127, 655, 15, 48], [168, 79, 0, 8, 0, 85, 21, 50, 446, 143], [51, 143, 0, 3, 0, 34, 77, 96, 182, 414]]"
4,0.6026443396061659,0.79324,1.858732714653015,0.3289,0.39509013295173645,0.32889997959136963,0.2939402759075165,"[[543, 135, 1, 1, 1, 21, 14, 39, 91, 154], [60, 500, 0, 0, 0, 3, 10, 5, 42, 380], [149, 191, 18, 31, 49, 64, 161, 201, 15, 121], [54, 164, 2, 112, 2, 146, 87, 165, 2, 266], [65, 176, 7, 38, 74, 45, 210, 242, 10, 133], [36, 117, 2, 52, 1, 296, 68, 239, 14, 175], [11, 175, 5, 51, 12, 31, 398, 123, 1, 193], [51, 136, 1, 16, 5, 55, 22, 402, 5, 307], [264, 143, 0, 7, 0, 21, 8, 6, 238, 313], [53, 169, 0, 0, 0, 3, 18, 8, 41, 708]]"
5,0.570250140234828,0.80562,1.6760508048534393,0.3813,0.40717074275016785,0.3813000023365021,0.3467838168144226,"[[722, 56, 1, 9, 11, 38, 22, 47, 28, 66], [236, 432, 0, 20, 3, 17, 32, 25, 21, 214], [164, 44, 3, 88, 200, 167, 110, 189, 9, 26], [63, 23, 0, 225, 33, 320, 89, 178, 3, 66], [88, 24, 1, 82, 276, 114, 142, 244, 1, 28], [46, 13, 0, 112, 39, 508, 57, 196, 6, 23], [14, 21, 1, 129, 142, 98, 438, 110, 1, 46], [57, 15, 0, 59, 35, 153, 26, 595, 4, 56], [560, 92, 0, 17, 1, 36, 10, 22, 132, 130], [170, 126, 0, 20, 4, 23, 57, 48, 70, 482]]"
6,0.5812461848333478,0.80308,1.6043410694599152,0.4291,0.4256454408168793,0.42910000681877136,0.40944647789001465,"[[555, 68, 22, 7, 15, 17, 28, 46, 214, 28], [59, 614, 1, 7, 7, 7, 44, 25, 151, 85], [131, 42, 144, 44, 193, 100, 154, 142, 34, 16], [43, 36, 42, 140, 58, 279, 179, 153, 30, 40], [57, 29, 64, 29, 338, 65, 178, 198, 29, 13], [26, 16, 53, 59, 51, 458, 85, 202, 37, 13], [5, 22, 45, 32, 146, 55, 582, 77, 10, 26], [40, 31, 20, 27, 65, 122, 42, 595, 25, 33], [227, 109, 8, 7, 2, 17, 20, 24, 536, 50], [46, 249, 2, 8, 6, 25, 73, 53, 209, 329]]"
7,0.5229706107974053,0.82322,1.5470477783679961,0.4435,0.4421929717063904,0.44350001215934753,0.42295652627944946,"[[558, 97, 21, 20, 16, 21, 36, 28, 168, 35], [40, 691, 0, 15, 8, 11, 42, 13, 78, 102], [119, 47, 81, 99, 170, 132, 228, 89, 19, 16], [43, 29, 20, 292, 33, 271, 184, 83, 9, 36], [57, 31, 26, 73, 295, 90, 272, 129, 15, 12], [27, 19, 25, 143, 49, 497, 111, 99, 18, 12], [6, 22, 17, 75, 60, 51, 703, 38, 4, 24], [34, 33, 8, 66, 60, 184, 64, 499, 11, 41], [257, 143, 3, 17, 3, 19, 24, 16, 445, 73], [47, 278, 3, 26, 6, 26, 76, 34, 130, 374]]"
8,0.5374174317494035,0.82104,1.5399009990692138,0.4369,0.4495001435279846,0.4369000196456909,0.41191497445106506,"[[623, 126, 24, 3, 16, 3, 20, 49, 100, 36], [47, 775, 1, 1, 7, 1, 23, 21, 37, 87], [145, 63, 157, 43, 208, 25, 152, 175, 12, 20], [62, 48, 48, 167, 56, 105, 205, 237, 8, 64], [74, 46, 54, 35, 380, 14, 161, 214, 10, 12], [40, 27, 65, 94, 66, 259, 103, 315, 14, 17], [14, 37, 30, 25, 135, 16, 614, 84, 4, 41], [39, 49, 18, 13, 61, 50, 41, 688, 6, 35], [333, 200, 9, 6, 3, 6, 14, 25, 340, 64], [63, 363, 3, 2, 7, 1, 46, 64, 85, 366]]"
9,0.48506922771036626,0.83436,1.521352140903473,0.4415,0.46261996030807495,0.4415000081062317,0.41811564564704895,"[[685, 61, 13, 14, 39, 7, 22, 63, 70, 26], [96, 668, 2, 12, 20, 2, 25, 38, 40, 97], [139, 32, 68, 73, 346, 52, 106, 165, 9, 10], [45, 25, 13, 250, 135, 126, 137, 235, 3, 31], [74, 24, 27, 34, 511, 21, 104, 191, 5, 9], [29, 16, 16, 120, 135, 297, 84, 287, 9, 7], [15, 20, 11, 35, 251, 14, 542, 92, 2, 18], [41, 22, 9, 26, 93, 54, 34, 692, 2, 27], [424, 112, 7, 15, 19, 10, 17, 33, 299, 64], [92, 254, 3, 11, 14, 11, 58, 80, 74, 403]]"
10,0.5175372807681561,0.82616,1.507379742860794,0.4564,0.4780214726924896,0.45639997720718384,0.44885751605033875,"[[715, 31, 27, 24, 31, 10, 16, 13, 90, 43], [177, 531, 3, 11, 16, 2, 12, 11, 70, 167], [159, 26, 138, 119, 352, 48, 64, 63, 11, 20], [71, 19, 40, 424, 137, 123, 74, 53, 10, 49], [104, 16, 48, 80, 539, 25, 74, 90, 12, 12], [50, 8, 60, 291, 124, 293, 44, 97, 15, 18], [20, 17, 18, 97, 292, 15, 483, 21, 7, 30], [62, 15, 17, 85, 122, 74, 18, 539, 9, 59], [428, 56, 10, 16, 12, 8, 13, 8, 378, 71], [131, 130, 9, 27, 14, 9, 36, 32, 88, 524]]"
