round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score,confusion_matrix
1,0.7793211305141449,0.73176,2.062513505220413,0.2523,0.2573835253715515,0.2522999942302704,0.20942404866218567,"[[222, 75, 40, 7, 0, 15, 22, 36, 580, 3], [8, 262, 96, 21, 0, 41, 64, 25, 479, 4], [118, 118, 285, 25, 0, 41, 199, 55, 156, 3], [42, 109, 252, 86, 0, 98, 195, 66, 152, 0], [25, 75, 301, 43, 0, 36, 347, 57, 111, 5], [21, 98, 218, 63, 0, 130, 159, 56, 255, 0], [18, 85, 217, 25, 0, 38, 530, 41, 45, 1], [32, 138, 215, 31, 0, 50, 108, 230, 188, 8], [26, 101, 40, 13, 0, 34, 6, 13, 764, 3], [7, 280, 114, 6, 0, 15, 47, 53, 464, 14]]"
2,0.6797116219550371,0.76098,1.9115868306159973,0.3127,0.34215229749679565,0.3127000033855438,0.2756238579750061,"[[682, 75, 0, 19, 3, 19, 31, 48, 106, 17], [208, 316, 0, 82, 1, 22, 61, 32, 204, 74], [196, 64, 1, 154, 43, 90, 281, 133, 18, 20], [108, 58, 0, 328, 9, 136, 190, 122, 25, 24], [100, 40, 0, 150, 56, 64, 436, 120, 16, 18], [109, 45, 0, 233, 19, 263, 176, 112, 27, 16], [31, 42, 1, 126, 12, 50, 620, 95, 5, 18], [125, 57, 0, 146, 26, 88, 116, 365, 29, 48], [463, 82, 0, 45, 0, 33, 8, 19, 295, 55], [220, 149, 0, 83, 0, 9, 60, 61, 217, 201]]"
3,0.6093644845485687,0.78888,1.8023296618461608,0.3388,0.35215651988983154,0.33880001306533813,0.28394633531570435,"[[406, 71, 0, 4, 0, 57, 41, 155, 200, 66], [49, 371, 0, 13, 0, 44, 66, 55, 214, 188], [84, 38, 2, 9, 0, 91, 405, 326, 28, 17], [12, 20, 1, 15, 0, 215, 349, 336, 12, 40], [36, 25, 0, 7, 0, 66, 524, 296, 23, 23], [13, 18, 0, 8, 0, 341, 245, 341, 15, 19], [5, 16, 0, 1, 0, 40, 736, 175, 2, 25], [21, 20, 0, 0, 0, 105, 143, 651, 15, 45], [162, 74, 0, 9, 0, 86, 21, 54, 441, 153], [46, 129, 0, 3, 0, 34, 87, 105, 171, 425]]"
4,0.5944368070363999,0.79832,1.8937749350070954,0.3146,0.3944318890571594,0.31459999084472656,0.2775622606277466,"[[522, 130, 1, 1, 0, 21, 11, 40, 100, 174], [52, 462, 0, 0, 0, 3, 9, 5, 42, 427], [144, 210, 20, 17, 36, 66, 154, 195, 17, 141], [55, 165, 1, 73, 0, 158, 78, 162, 2, 306], [61, 183, 9, 32, 54, 42, 190, 255, 11, 163], [34, 124, 3, 34, 1, 302, 54, 236, 12, 200], [12, 181, 3, 33, 4, 38, 354, 122, 1, 252], [43, 133, 1, 8, 4, 55, 20, 374, 8, 354], [253, 136, 0, 4, 0, 21, 5, 5, 234, 342], [41, 144, 0, 0, 0, 3, 16, 7, 38, 751]]"
5,0.5703354227542877,0.80664,1.6710805928707122,0.3818,0.4142754375934601,0.38179999589920044,0.3469027876853943,"[[707, 56, 1, 8, 11, 44, 22, 47, 36, 68], [220, 433, 0, 18, 2, 21, 31, 27, 26, 222], [157, 42, 4, 76, 180, 195, 122, 183, 10, 31], [56, 23, 0, 200, 29, 360, 94, 167, 2, 69], [87, 24, 1, 81, 255, 132, 152, 239, 1, 28], [43, 13, 0, 106, 32, 530, 62, 187, 5, 22], [13, 20, 1, 118, 118, 117, 455, 111, 1, 46], [55, 13, 0, 49, 30, 172, 28, 591, 4, 58], [538, 93, 0, 15, 0, 41, 10, 23, 145, 135], [153, 126, 0, 18, 2, 27, 61, 44, 71, 498]]"
6,0.584426174595952,0.80222,1.5953521406650544,0.4316,0.4302769601345062,0.4315999746322632,0.4106345772743225,"[[506, 69, 25, 6, 12, 20, 32, 49, 253, 28], [45, 620, 2, 8, 5, 7, 44, 26, 155, 88], [124, 40, 190, 38, 121, 112, 175, 145, 39, 16], [41, 36, 48, 125, 36, 299, 191, 154, 29, 41], [51, 30, 104, 30, 248, 67, 214, 212, 31, 13], [22, 17, 61, 46, 32, 475, 89, 207, 39, 12], [5, 20, 51, 32, 86, 58, 631, 83, 10, 24], [34, 31, 22, 25, 51, 119, 47, 613, 25, 33], [185, 110, 9, 6, 2, 18, 20, 24, 569, 57], [36, 248, 3, 8, 4, 26, 75, 55, 206, 339]]"
7,0.5252087446451187,0.8229,1.5440252304077149,0.4446,0.4485732316970825,0.44460001587867737,0.42330068349838257,"[[536, 101, 26, 15, 12, 27, 39, 27, 180, 37], [34, 702, 1, 12, 7, 13, 43, 13, 74, 101], [116, 49, 110, 80, 117, 150, 256, 86, 20, 16], [41, 28, 20, 246, 20, 322, 201, 75, 10, 37], [56, 32, 40, 62, 233, 111, 317, 122, 15, 12], [22, 20, 33, 102, 28, 546, 127, 87, 23, 12], [5, 20, 22, 62, 35, 61, 730, 35, 4, 26], [27, 35, 14, 60, 48, 209, 69, 485, 12, 41], [213, 149, 5, 15, 0, 21, 25, 16, 481, 75], [36, 289, 4, 18, 4, 36, 79, 34, 123, 377]]"
8,0.5401884900927544,0.81984,1.5233430325984956,0.4392,0.45205721259117126,0.4391999840736389,0.41564035415649414,"[[591, 134, 26, 3, 13, 2, 23, 53, 112, 43], [34, 772, 2, 2, 6, 1, 25, 24, 39, 95], [130, 63, 184, 38, 175, 31, 160, 185, 13, 21], [50, 41, 58, 155, 40, 117, 214, 251, 5, 69], [63, 45, 76, 32, 328, 17, 178, 238, 8, 15], [34, 24, 70, 82, 43, 271, 112, 337, 13, 14], [10, 29, 37, 23, 108, 17, 635, 99, 5, 37], [30, 45, 20, 12, 51, 53, 46, 703, 6, 34], [287, 210, 12, 5, 3, 7, 15, 30, 357, 74], [49, 340, 5, 3, 3, 2, 50, 71, 81, 396]]"
9,0.4911658514291048,0.8325,1.515376386642456,0.4435,0.4611494839191437,0.44349998235702515,0.4212334156036377,"[[645, 62, 19, 12, 43, 8, 24, 77, 82, 28], [78, 673, 3, 9, 20, 4, 28, 41, 44, 100], [122, 30, 79, 62, 334, 64, 114, 175, 9, 11], [40, 22, 20, 210, 126, 144, 167, 238, 3, 30], [67, 24, 30, 28, 499, 25, 117, 195, 7, 8], [19, 16, 22, 92, 121, 332, 93, 289, 9, 7], [14, 17, 12, 26, 240, 16, 561, 93, 2, 19], [29, 18, 8, 21, 90, 66, 38, 704, 3, 23], [386, 109, 9, 11, 22, 15, 20, 38, 321, 69], [78, 248, 3, 10, 15, 14, 67, 86, 68, 411]]"
10,0.5262901363372803,0.82468,1.4803508186340333,0.4736,0.4845277965068817,0.47360002994537354,0.46865618228912354,"[[669, 34, 38, 17, 27, 18, 17, 11, 121, 48], [129, 558, 3, 8, 16, 4, 13, 8, 78, 183], [134, 26, 185, 103, 315, 63, 79, 55, 13, 27], [65, 20, 47, 395, 115, 150, 95, 50, 9, 54], [92, 18, 64, 81, 518, 31, 81, 87, 13, 15], [36, 8, 72, 260, 105, 347, 52, 80, 16, 24], [17, 18, 23, 86, 242, 19, 542, 15, 7, 31], [56, 14, 22, 79, 112, 95, 23, 521, 8, 70], [341, 64, 14, 15, 8, 10, 13, 8, 446, 81], [98, 139, 10, 23, 13, 11, 36, 27, 88, 555]]"
