round,train_loss,train_accuracy,test_loss,test_accuracy,precision,recall,f1_score
1,2.2958922599594223,0.3791755319148936,2.887654919573601,0.33367021276595743,0.44159549474716187,0.3336701989173889,0.319286048412323
2,1.4686179098032468,0.5746719858156029,1.8038449350823746,0.5475531914893617,0.5810678005218506,0.5475531816482544,0.5322571992874146
3,1.139444337412715,0.6636170212765957,1.4694684984836173,0.5984574468085107,0.6161491274833679,0.5984574556350708,0.5845845937728882
4,0.9876308227023969,0.7046187943262411,1.2908652887699452,0.6387234042553191,0.6461138129234314,0.6387233734130859,0.6288720965385437
5,0.890626176325142,0.7296099290780141,1.175584815918131,0.6633510638297873,0.6702908277511597,0.6633510589599609,0.6569051742553711
6,0.827390053456134,0.7493085106382978,1.1010960714614138,0.683936170212766,0.6891692876815796,0.6839361786842346,0.6773796081542969
7,0.7691901926413601,0.7649734042553191,1.036072573129167,0.6989893617021277,0.706025242805481,0.6989893913269043,0.6912785768508911
8,0.7223250243178707,0.7781826241134752,0.980181301527835,0.7147872340425532,0.7214871644973755,0.7147872447967529,0.7086611390113831
9,0.6845784566134003,0.7886347517730496,0.9298699238198869,0.7287234042553191,0.7334959506988525,0.728723406791687,0.723016083240509
10,0.6475306385995966,0.7991578014184397,0.8838949647355587,0.7393617021276596,0.7422860860824585,0.7393617630004883,0.7349081039428711
11,0.6205174290542061,0.8065336879432624,0.8547932198073002,0.7471808510638298,0.7502704858779907,0.7471808195114136,0.7424832582473755
12,0.593391298681022,0.813945035460993,0.8218342097515755,0.7536702127659575,0.7579452395439148,0.7536702752113342,0.7496458292007446
13,0.5724221794568795,0.8196099290780142,0.7904531743298185,0.7629255319148937,0.7666850090026855,0.7629255056381226,0.7589805126190186
14,0.5509566584866203,0.8256648936170212,0.7662069268049078,0.7697872340425532,0.7724190950393677,0.7697872519493103,0.7658334374427795
15,0.5348095177917193,0.8306826241134752,0.7472509388276871,0.7753191489361703,0.7762235403060913,0.7753190994262695,0.7721638679504395
16,0.5203399055280743,0.8347163120567376,0.7320439772720032,0.778563829787234,0.781404435634613,0.7785638570785522,0.7759764194488525
17,0.5028139945489506,0.8391755319148936,0.7131664050703354,0.7809574468085106,0.786790132522583,0.7809574604034424,0.7779147624969482
18,0.49000822175360215,0.8434131205673759,0.7044638480911863,0.7836702127659575,0.7886049747467041,0.7836702466011047,0.7804644703865051
19,0.47897501524128283,0.8464450354609929,0.6839949942015587,0.790372340425532,0.7921786904335022,0.790372371673584,0.7885737419128418
20,0.46719806545764103,0.8498315602836879,0.6705627536520045,0.7940425531914893,0.7944028377532959,0.7940425872802734,0.7916423678398132
21,0.4575261061132641,0.8521365248226951,0.6599990793682159,0.7948936170212766,0.7983485460281372,0.7948936223983765,0.7924462556838989
22,0.4483260488626382,0.854991134751773,0.6500735737858935,0.7993617021276596,0.801499605178833,0.7993617057800293,0.7967256307601929
23,0.4402705586535182,0.8570212765957447,0.6375409916360327,0.8015425531914894,0.8047128915786743,0.8015425801277161,0.798906683921814
