round,train_loss,train_accuracy,test_loss,test_accuracy
1,0.7845625646710396,0.7302,2.068624700307846,0.2437
2,0.6626266979724169,0.76968,1.9718057417869568,0.2761
3,0.6160173148810864,0.78666,1.819902983903885,0.3379
4,0.5934776492491365,0.7974,1.7582007384300231,0.3635
5,0.5763476488441229,0.80642,1.7259595680236817,0.3779
6,0.5485542329847812,0.81246,1.66425355553627,0.3994
7,0.5391824456453324,0.8176,1.6341857385635377,0.3991
8,0.5559707838147878,0.81234,1.5740876019001007,0.4405
9,0.5034766379371285,0.83294,1.5070971250534058,0.4577
10,0.4917767393141985,0.83394,1.4549896490573884,0.4776
11,0.5041781118288636,0.83186,1.5586712861061096,0.4354
12,0.4729870915710926,0.83996,1.441824426651001,0.4836
13,0.4648904559612274,0.8443,1.407544220685959,0.498
14,0.4683105158880353,0.84396,1.402225534915924,0.4881
15,0.45317172503471376,0.84548,1.411945297718048,0.4963
16,0.4446193429008126,0.85216,1.3672984731197357,0.5105
17,0.45024396884441376,0.84992,1.346724169254303,0.5134
18,0.430688808478415,0.85446,1.3569316065311432,0.5136
19,0.41638526441156865,0.85718,1.3934792006015777,0.5032
20,0.4565024254098535,0.84958,1.3321607327461242,0.5205
21,0.39866453558951614,0.86522,1.373028402328491,0.5128
22,0.4075258805714548,0.86332,1.3403414070606232,0.5282
23,0.4051436023786664,0.8634,1.2535400187969208,0.5505
24,0.40026598002761604,0.86476,1.2919123446941376,0.5451
25,0.37897043076902626,0.86952,1.2393939554691316,0.5669
26,0.3740118808187544,0.87154,1.237351850271225,0.5536
27,0.4065387908443809,0.86616,1.2730434036254883,0.5345
28,0.36678892766684296,0.87474,1.2195402193069458,0.562
29,0.3835254767015576,0.87194,1.216500940322876,0.578
30,0.36951745190471413,0.87618,1.1773006558418273,0.5771
31,0.3644822848029435,0.87704,1.2063176810741425,0.5716
32,0.3698703466653824,0.87642,1.2292343771457672,0.5627
33,0.35617536417394874,0.87944,1.155887063741684,0.5944
34,0.3462000502794981,0.88208,1.1903581994771957,0.5731
35,0.3501784295514226,0.88202,1.141272982954979,0.5956
36,0.3435596472583711,0.88432,1.153112604022026,0.5884
37,0.3380595236159861,0.886,1.0943851208686828,0.6127
38,0.32994184670597315,0.88736,1.1126636898517608,0.6083
39,0.32132729288190603,0.89064,1.0917145645618438,0.6176
40,0.32780994393862783,0.88696,1.1209886711835861,0.599
41,0.32829421170428397,0.89064,1.166364430785179,0.5867
42,0.32076231616735457,0.89086,1.117145410180092,0.6101
43,0.3193713964596391,0.89146,1.0723653680086136,0.6224
44,0.3333018084838986,0.88898,1.0851363706588746,0.6146
45,0.31398415079712866,0.8931,1.0710537284612656,0.6226
46,0.3171845289245248,0.89316,1.0484988063573837,0.6347
47,0.30750621808692813,0.89558,1.0548347592353822,0.6272
48,0.29753942013531925,0.89776,1.0549560767412185,0.6229
49,0.3046375253982842,0.89712,1.0639772111177443,0.6272
50,0.30157825578190384,0.89734,1.0573914009332657,0.626
51,0.2940283208973706,0.90018,1.0865455520153047,0.6229
52,0.30186067305132747,0.8997,1.031859696507454,0.6398
53,0.29956812858767806,0.90066,1.0666100895404815,0.6292
54,0.2952526279911399,0.89984,1.0423129069805146,0.6316
55,0.2874821074269712,0.90128,1.0457689517736435,0.6395
56,0.28116725078132004,0.90456,1.017554184794426,0.6456
57,0.2802263364344835,0.90528,1.0154920119047164,0.6488
58,0.28819640279747544,0.90262,1.0205013513565064,0.6442
59,0.28250534946098926,0.9036,1.0354681885242463,0.64
60,0.2770918766167015,0.90566,1.0575642454624177,0.6383
61,0.2803963325433433,0.9058,1.010091387629509,0.654
62,0.2817743597589433,0.90528,1.0181049460172653,0.6488
63,0.28636788144521413,0.90398,1.0189185321331025,0.6485
64,0.26970750007778405,0.9087,1.037317728996277,0.642
65,0.2706606845799834,0.90848,1.0034022313356399,0.6577
66,0.266623099444434,0.90938,1.015494059920311,0.6531
67,0.2683689502868801,0.9094,0.985478948354721,0.6594
68,0.26729496469162406,0.90974,0.9998918825387955,0.6562
69,0.2638296542651951,0.9096,1.0067119270563125,0.6543
70,0.2627940674498677,0.91168,0.9938068753480911,0.6626
71,0.25969209378398955,0.91186,0.9731647789478302,0.6693
72,0.26164715642668307,0.91182,1.0162386679649353,0.6513
73,0.264510508980602,0.91158,0.972011661529541,0.6677
74,0.255055669516325,0.91346,0.974748010635376,0.6666
75,0.2546094599403441,0.91176,0.9742987978458405,0.6718
76,0.2545314018744975,0.91472,1.0061346626281737,0.6554
77,0.25322793183661996,0.9166,0.9591850036382675,0.6692
78,0.2564538710061461,0.9132,0.9739116495847702,0.6653
79,0.2488693493511528,0.915,0.9994082796573639,0.6612
80,0.24657718404568732,0.91684,0.9836453497409821,0.6653
81,0.2500181756038219,0.91712,0.9871551305055618,0.6647
82,0.24428889335040002,0.91606,0.9880928444862366,0.6677
83,0.2468877659663558,0.91716,0.9801467168331146,0.6665
84,0.24325807056948542,0.91786,0.9669263499975205,0.6717
85,0.23697640173509718,0.91934,0.969480642080307,0.6693
86,0.24284979830682277,0.91788,1.0232768297195434,0.6518
87,0.24637005580216645,0.91592,0.9817100930213928,0.6693
88,0.23718160739121957,0.91978,0.964895977973938,0.6726
89,0.2348061226028949,0.92088,0.9816008645296097,0.67
90,0.23805465097911657,0.91954,0.9691678607463836,0.6707
91,0.23953093719109894,0.91908,0.9872159725427627,0.6666
92,0.2391298703290522,0.91906,0.9888221478462219,0.6674
93,0.23386211073771118,0.92092,0.976212642788887,0.6767
94,0.23162765609938651,0.92308,0.9746781933307648,0.6754
95,0.23955333730764686,0.92038,0.960267397761345,0.6769
96,0.23412772309780122,0.92196,0.9654902976751327,0.6767
97,0.2309246309893206,0.9232,0.9886946129798889,0.6669
98,0.22784770300239324,0.92356,0.9689141863584518,0.6795
99,0.23002769924886524,0.92426,0.9713815766572952,0.6789
100,0.22789552977122365,0.92332,0.972189894914627,0.6814
101,0.2237511461051181,0.92422,0.9809674501419068,0.6784
102,0.23041190851293505,0.92314,0.9876427894830704,0.673
103,0.22435835954919459,0.92386,0.9797865223884582,0.6806
104,0.22507130423933266,0.92438,0.9841996896266937,0.6743
105,0.22480661027878523,0.9241,0.9655282288789749,0.6821
